time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2018/12/16/17:22:10.776188,104156,1545002530,775983095,imu_link,0,1,30.6278190613,-96.4820785522,47.5339050293,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.786358,104157,1545002530,786159038,imu_link,0,1,30.6278209686,-96.4820785522,47.5341491699,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.796562,104158,1545002530,796153068,imu_link,0,1,30.6278209686,-96.4820785522,47.5343589783,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.806195,104159,1545002530,806015968,imu_link,0,1,30.6278209686,-96.4820785522,47.5345573425,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.816594,104160,1545002530,816327095,imu_link,0,1,30.6278209686,-96.4820785522,47.5347557068,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.826200,104161,1545002530,825994968,imu_link,0,1,30.6278209686,-96.4820785522,47.5354232788,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.836179,104162,1545002530,836008071,imu_link,0,1,30.6278209686,-96.4820785522,47.5360908508,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.846330,104163,1545002530,846098899,imu_link,0,1,30.627822876,-96.4820785522,47.5374641418,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.856566,104164,1545002530,856137990,imu_link,0,1,30.627822876,-96.4820785522,47.5388412476,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.866395,104165,1545002530,866218090,imu_link,0,1,30.627822876,-96.4820785522,47.5399856567,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.876187,104166,1545002530,875986099,imu_link,0,1,30.627822876,-96.4820785522,47.5411529541,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.886263,104167,1545002530,886079072,imu_link,0,1,30.627822876,-96.4820785522,47.5418891907,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.896231,104168,1545002530,896058082,imu_link,0,1,30.627822876,-96.4820785522,47.5364837646,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.906281,104169,1545002530,906095981,imu_link,0,1,30.627822876,-96.4820785522,47.5305328369,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.916159,104170,1545002530,915985107,imu_link,0,1,30.6278247833,-96.4820785522,47.5307502747,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.926335,104171,1545002530,926070928,imu_link,0,1,30.6278247833,-96.4820785522,47.53099823,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.936332,104172,1545002530,936120033,imu_link,0,1,30.6278247833,-96.4820785522,47.5312576294,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.946440,104173,1545002530,946263074,imu_link,0,1,30.6278247833,-96.4820785522,47.5315055847,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.956343,104174,1545002530,956083059,imu_link,0,1,30.6278247833,-96.4820785522,47.5317687988,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.966399,104175,1545002530,966196060,imu_link,0,1,30.6278247833,-96.4820785522,47.5320472717,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.976298,104176,1545002530,976126909,imu_link,0,1,30.6278247833,-96.4820785522,47.5323410034,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.986353,104177,1545002530,986154079,imu_link,0,1,30.6278266907,-96.4820785522,47.5331039429,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:10.996273,104178,1545002530,996062040,imu_link,0,1,30.6278266907,-96.4820785522,47.5338592529,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.006263,104179,1545002531,6083965,imu_link,0,1,30.6278266907,-96.4820785522,47.5346183777,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.016393,104180,1545002531,16141891,imu_link,0,1,30.6278266907,-96.4820785522,47.5353889465,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.026345,104181,1545002531,26160955,imu_link,0,1,30.6278266907,-96.4820785522,47.535900116,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.036178,104182,1545002531,36007881,imu_link,0,1,30.6278266907,-96.4820785522,47.536403656,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.046285,104183,1545002531,46125888,imu_link,0,1,30.627828598,-96.4820785522,47.5374031067,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.056445,104184,1545002531,56250095,imu_link,0,1,30.627828598,-96.4820785522,47.5384063721,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.066483,104185,1545002531,66304922,imu_link,0,1,30.627828598,-96.4820785522,47.5391426086,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.076166,104186,1545002531,75943946,imu_link,0,1,30.627828598,-96.4820785522,47.5398826599,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.086235,104187,1545002531,86062908,imu_link,0,1,30.627828598,-96.4820785522,47.5396957397,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.096130,104188,1545002531,95953941,imu_link,0,1,30.627828598,-96.4820785522,47.5394935608,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.106278,104189,1545002531,106064081,imu_link,0,1,30.627828598,-96.4820785522,47.5395240784,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.116197,104190,1545002531,116015911,imu_link,0,1,30.6278305054,-96.4820785522,47.5395584106,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.126245,104191,1545002531,126066923,imu_link,0,1,30.6278305054,-96.4820785522,47.5403175354,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.136250,104192,1545002531,136074066,imu_link,0,1,30.6278305054,-96.4820785522,47.5410804749,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.146274,104193,1545002531,146110057,imu_link,0,1,30.6278305054,-96.4820785522,47.53383255,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.156652,104194,1545002531,156455039,imu_link,0,1,30.6278305054,-96.4820785522,47.5266036987,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.166375,104195,1545002531,166202068,imu_link,0,1,30.6278305054,-96.4820785522,47.526889801,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.176290,104196,1545002531,176070928,imu_link,0,1,30.6278324127,-96.4820785522,47.5270500183,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.186479,104197,1545002531,186268091,imu_link,0,1,30.6278324127,-96.4820785522,47.526550293,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.196090,104198,1545002531,195879936,imu_link,0,1,30.6278324127,-96.4820785522,47.5260620117,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.206353,104199,1545002531,206147909,imu_link,0,1,30.6278324127,-96.4820785522,47.5262489319,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.216645,104200,1545002531,216332912,imu_link,0,1,30.6278324127,-96.4820785522,47.5264396667,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.226326,104201,1545002531,226113080,imu_link,0,1,30.6278324127,-96.4820785522,47.5268592834,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.236292,104202,1545002531,236119985,imu_link,0,1,30.6278343201,-96.4820785522,47.5272903442,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.246275,104203,1545002531,246084928,imu_link,0,1,30.6278343201,-96.4820785522,47.5270652771,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.256265,104204,1545002531,256038904,imu_link,0,1,30.6278343201,-96.4820785522,47.5268478394,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.266335,104205,1545002531,266184091,imu_link,0,1,30.6278343201,-96.4820785522,47.5270843506,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.276213,104206,1545002531,276019096,imu_link,0,1,30.6278343201,-96.4820785522,47.5273399353,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.286325,104207,1545002531,286170005,imu_link,0,1,30.6278343201,-96.4820785522,47.5269241333,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.296160,104208,1545002531,295988082,imu_link,0,1,30.6278343201,-96.4820785522,47.5265159607,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.306340,104209,1545002531,306152105,imu_link,0,1,30.6278362274,-96.4820785522,47.5267868042,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.316294,104210,1545002531,316128969,imu_link,0,1,30.6278362274,-96.4820785522,47.5270423889,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.326057,104211,1545002531,325880050,imu_link,0,1,30.6278362274,-96.4820785522,47.5268440247,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.336275,104212,1545002531,336059093,imu_link,0,1,30.6278362274,-96.4820785522,47.5266876221,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.346313,104213,1545002531,346154928,imu_link,0,1,30.6278362274,-96.4820785522,47.5265274048,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.356265,104214,1545002531,356038093,imu_link,0,1,30.6278362274,-96.4820785522,47.5263214111,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.366461,104215,1545002531,366250038,imu_link,0,1,30.6278381348,-96.4820785522,47.525642395,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.376344,104216,1545002531,376107931,imu_link,0,1,30.6278381348,-96.4820785522,47.5249900818,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.386399,104217,1545002531,386212110,imu_link,0,1,30.6278381348,-96.4820785522,47.5255470276,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.396339,104218,1545002531,396073102,imu_link,0,1,30.6278381348,-96.4820785522,47.5203971863,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.406391,104219,1545002531,406143903,imu_link,0,1,30.6278381348,-96.4820785522,47.5151290894,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.416338,104220,1545002531,416156053,imu_link,0,1,30.6278381348,-96.4820785522,47.5155181885,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.426250,104221,1545002531,426083087,imu_link,0,1,30.6278400421,-96.4820785522,47.5148124695,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.436247,104222,1545002531,436054944,imu_link,0,1,30.6278400421,-96.4820785522,47.5140914917,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.446218,104223,1545002531,446003913,imu_link,0,1,30.6278400421,-96.4820785522,47.5146751404,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.456270,104224,1545002531,456093072,imu_link,0,1,30.6278400421,-96.4820785522,47.5152626038,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.466533,104225,1545002531,466288089,imu_link,0,1,30.6278400421,-96.4820785522,47.5156402588,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.476236,104226,1545002531,476053953,imu_link,0,1,30.6278400421,-96.4820785522,47.516002655,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.486247,104227,1545002531,486061096,imu_link,0,1,30.6278400421,-96.4820785522,47.51587677,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.496504,104228,1545002531,495959043,imu_link,0,1,30.6278419495,-96.4820785522,47.5157470703,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.506281,104229,1545002531,506074905,imu_link,0,1,30.6278419495,-96.4820785522,47.5156364441,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.516692,104230,1545002531,516509056,imu_link,0,1,30.6278419495,-96.4820785522,47.515537262,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.526297,104231,1545002531,526082992,imu_link,0,1,30.6278419495,-96.4820785522,47.5149803162,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.536352,104232,1545002531,536144971,imu_link,0,1,30.6278419495,-96.4820785522,47.5144386292,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.546262,104233,1545002531,546072959,imu_link,0,1,30.6278419495,-96.4820785522,47.5141601562,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.556296,104234,1545002531,556123018,imu_link,0,1,30.6278438568,-96.4820785522,47.5138931274,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.566992,104235,1545002531,566685914,imu_link,0,1,30.6278438568,-96.4820785522,47.5140991211,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.576244,104236,1545002531,576056003,imu_link,0,1,30.6278438568,-96.4820785522,47.5143051147,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.586328,104237,1545002531,586139917,imu_link,0,1,30.6278438568,-96.4820785522,47.5145454407,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.596138,104238,1545002531,596004962,imu_link,0,1,30.6278438568,-96.4820785522,47.5148048401,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.606331,104239,1545002531,606125116,imu_link,0,1,30.6278438568,-96.4820785522,47.5157699585,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.616940,104240,1545002531,616743087,imu_link,0,1,30.6278457642,-96.4820785522,47.5167198181,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.626405,104241,1545002531,626159906,imu_link,0,1,30.6278457642,-96.4820785522,47.5167007446,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.636453,104242,1545002531,636233091,imu_link,0,1,30.6278457642,-96.4820785522,47.5166702271,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.646317,104243,1545002531,646066904,imu_link,0,1,30.6278457642,-96.4820785522,47.5105819702,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.656406,104244,1545002531,656145095,imu_link,0,1,30.6278457642,-96.4820785522,47.5043373108,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.666537,104245,1545002531,666331052,imu_link,0,1,30.6278457642,-96.4820785522,47.504360199,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.676316,104246,1545002531,676109075,imu_link,0,1,30.6278476715,-96.4820785522,47.5044746399,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.686472,104247,1545002531,686255931,imu_link,0,1,30.6278476715,-96.4820785522,47.5050125122,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.696421,104248,1545002531,696033000,imu_link,0,1,30.6278476715,-96.4820785522,47.5055503845,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.706464,104249,1545002531,706288099,imu_link,0,1,30.6278476715,-96.4820785522,47.5063056946,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.716496,104250,1545002531,716308116,imu_link,0,1,30.6278476715,-96.4820785522,47.5070838928,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.726344,104251,1545002531,726174116,imu_link,0,1,30.6278476715,-96.4820785522,47.5081176758,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.736378,104252,1545002531,736166000,imu_link,0,1,30.6278495789,-96.4820785522,47.509147644,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.746447,104253,1545002531,746263027,imu_link,0,1,30.6278495789,-96.4820785522,47.5092582703,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.756312,104254,1545002531,756056070,imu_link,0,1,30.6278495789,-96.4820785522,47.5093994141,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.766455,104255,1545002531,766264915,imu_link,0,1,30.6278495789,-96.4820785522,47.510017395,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.776325,104256,1545002531,776106119,imu_link,0,1,30.6278495789,-96.4820785522,47.5106391907,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.786380,104257,1545002531,786134958,imu_link,0,1,30.6278495789,-96.4820785522,47.5117416382,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.796261,104258,1545002531,796107053,imu_link,0,1,30.6278514862,-96.4820785522,47.512878418,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.806324,104259,1545002531,806154966,imu_link,0,1,30.6278514862,-96.4820785522,47.5131149292,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.817001,104260,1545002531,816772937,imu_link,0,1,30.6278514862,-96.4820785522,47.5133628845,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.826429,104261,1545002531,826272010,imu_link,0,1,30.6278514862,-96.4820785522,47.5140953064,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.844064,104262,1545002531,843801975,imu_link,0,1,30.6278514862,-96.4820785522,47.5148277283,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.846390,104263,1545002531,846209049,imu_link,0,1,30.6278514862,-96.4820785522,47.5151176453,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.856435,104264,1545002531,856203079,imu_link,0,1,30.6278533936,-96.4820785522,47.5154457092,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.866474,104265,1545002531,866194963,imu_link,0,1,30.6278533936,-96.4820785522,47.5153160095,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.876268,104266,1545002531,876033067,imu_link,0,1,30.6278533936,-96.4820785522,47.5151786804,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.886332,104267,1545002531,886111021,imu_link,0,1,30.6278533936,-96.4820785522,47.5153045654,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.896520,104268,1545002531,896246910,imu_link,0,1,30.6278533936,-96.4820785522,47.5077934265,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.906380,104269,1545002531,906183004,imu_link,0,1,30.6278533936,-96.4820785522,47.500869751,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.916234,104270,1545002531,916006088,imu_link,0,1,30.6278553009,-96.4820785522,47.5015945435,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.926293,104271,1545002531,926110982,imu_link,0,1,30.6278553009,-96.4820785522,47.5023193359,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.936325,104272,1545002531,936142921,imu_link,0,1,30.6278553009,-96.4820785522,47.5030708313,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.946446,104273,1545002531,946280956,imu_link,0,1,30.6278553009,-96.4820785522,47.5038528442,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.956528,104274,1545002531,956178903,imu_link,0,1,30.6278553009,-96.4820785522,47.5046195984,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.966459,104275,1545002531,966273069,imu_link,0,1,30.6278553009,-96.4820785522,47.5056152344,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.976506,104276,1545002531,976248979,imu_link,0,1,30.6278572083,-96.4820785522,47.5066299438,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.986515,104277,1545002531,986288070,imu_link,0,1,30.6278572083,-96.4820785522,47.5074424744,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:11.996218,104278,1545002531,996015071,imu_link,0,1,30.6278572083,-96.4820785522,47.5082206726,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:12.006348,104279,1545002532,6161928,imu_link,0,1,30.6278572083,-96.4820785522,47.5092086792,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:12.016919,104280,1545002532,16705989,imu_link,0,1,30.6278572083,-96.4820785522,47.5101928711,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:12.026565,104281,1545002532,26384115,imu_link,0,1,30.6278591156,-96.4820785522,47.5113868713,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:12.036367,104282,1545002532,36156892,imu_link,0,1,30.6278591156,-96.4820785522,47.512550354,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
