time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.hEll
2018/12/16/17:23:09.404342,110042,2413,266300000,mti/data,30.6279296875,-96.4820785522,48.8240127563
2018/12/16/17:23:09.414217,110043,2413,276300000,mti/data,30.6279315948,-96.4820785522,48.8230056763
2018/12/16/17:23:09.424284,110044,2413,286300000,mti/data,30.6279315948,-96.4820785522,48.8223762512
2018/12/16/17:23:09.434304,110045,2413,296300000,mti/data,30.6279315948,-96.4820785522,48.8219909668
2018/12/16/17:23:09.444289,110046,2413,306300000,mti/data,30.6279335022,-96.4820785522,48.8216285706
2018/12/16/17:23:09.454325,110047,2413,316300000,mti/data,30.6279335022,-96.4820785522,48.8212623596
2018/12/16/17:23:09.464579,110048,2413,326300000,mti/data,30.6279335022,-96.4820785522,48.8218231201
2018/12/16/17:23:09.474336,110049,2413,336300000,mti/data,30.6279335022,-96.4820785522,48.8224105835
2018/12/16/17:23:09.484341,110050,2413,346300000,mti/data,30.6279354095,-96.4820785522,48.8220672607
2018/12/16/17:23:09.494253,110051,2413,356300000,mti/data,30.6279354095,-96.4820785522,48.8217163086
2018/12/16/17:23:09.504345,110052,2413,366300000,mti/data,30.6279354095,-96.4820785522,48.8213729858
2018/12/16/17:23:09.514280,110053,2413,376300000,mti/data,30.6279354095,-96.4820785522,48.8210487366
2018/12/16/17:23:09.524343,110054,2413,386300000,mti/data,30.6279373169,-96.4820785522,48.8202781677
2018/12/16/17:23:09.534292,110055,2413,396300000,mti/data,30.6279373169,-96.4820785522,48.8195152283
2018/12/16/17:23:09.544459,110056,2413,406300000,mti/data,30.6279373169,-96.4820785522,48.8189926147
2018/12/16/17:23:09.554276,110057,2413,416300000,mti/data,30.6279373169,-96.4820785522,48.8184700012
2018/12/16/17:23:09.564304,110058,2413,426300000,mti/data,30.6279392242,-96.4820785522,48.8181381226
2018/12/16/17:23:09.574327,110059,2413,436300000,mti/data,30.6279392242,-96.4820785522,48.8178443909
2018/12/16/17:23:09.584416,110060,2413,446300000,mti/data,30.6279392242,-96.4820785522,48.8169021606
2018/12/16/17:23:09.594340,110061,2413,456300000,mti/data,30.6279392242,-96.4820785522,48.8159484863
2018/12/16/17:23:09.604270,110062,2413,466300000,mti/data,30.6279411316,-96.4820785522,48.8147087097
2018/12/16/17:23:09.614233,110063,2413,476300000,mti/data,30.6279411316,-96.4820785522,48.8134346008
2018/12/16/17:23:09.624344,110064,2413,486300000,mti/data,30.6279411316,-96.4820785522,48.8124237061
2018/12/16/17:23:09.634631,110065,2413,496300000,mti/data,30.6279411316,-96.4820785522,48.8114395142
2018/12/16/17:23:09.644247,110066,2413,506300000,mti/data,30.6279430389,-96.4820785522,48.8101997375
2018/12/16/17:23:09.654277,110067,2413,516300000,mti/data,30.6279430389,-96.4820785522,48.8093948364
2018/12/16/17:23:09.664308,110068,2413,526300000,mti/data,30.6279430389,-96.4820785522,48.8100013733
2018/12/16/17:23:09.674328,110069,2413,536300000,mti/data,30.6279449463,-96.4820785522,48.8101348877
2018/12/16/17:23:09.684290,110070,2413,546300000,mti/data,30.6279449463,-96.4820785522,48.8095703125
2018/12/16/17:23:09.694221,110071,2413,556300000,mti/data,30.6279449463,-96.4820785522,48.808971405
2018/12/16/17:23:09.704350,110072,2413,566300000,mti/data,30.6279449463,-96.4820785522,48.808795929
2018/12/16/17:23:09.714273,110073,2413,576300000,mti/data,30.6279468536,-96.4820785522,48.8086242676
2018/12/16/17:23:09.724350,110074,2413,586300000,mti/data,30.6279468536,-96.4820785522,48.8082046509
2018/12/16/17:23:09.734324,110075,2413,596300000,mti/data,30.6279468536,-96.4820785522,48.8077659607
2018/12/16/17:23:09.744316,110076,2413,606300000,mti/data,30.6279468536,-96.4820785522,48.8075485229
2018/12/16/17:23:09.754320,110077,2413,616300000,mti/data,30.627948761,-96.4820785522,48.8073196411
2018/12/16/17:23:09.764476,110078,2413,626300000,mti/data,30.627948761,-96.4820785522,48.8070755005
2018/12/16/17:23:09.774324,110079,2413,636300000,mti/data,30.627948761,-96.4820785522,48.8068161011
2018/12/16/17:23:09.784267,110080,2413,646300000,mti/data,30.627948761,-96.4820785522,48.8067512512
2018/12/16/17:23:09.794394,110081,2413,656300000,mti/data,30.6279506683,-96.4820785522,48.8066902161
2018/12/16/17:23:09.804365,110082,2413,666300000,mti/data,30.6279506683,-96.4820785522,48.8059272766
2018/12/16/17:23:09.814301,110083,2413,676300000,mti/data,30.6279506683,-96.4820785522,48.8051834106
2018/12/16/17:23:09.824385,110084,2413,686300000,mti/data,30.6279506683,-96.4820785522,48.8046646118
2018/12/16/17:23:09.834403,110085,2413,696300000,mti/data,30.6279525757,-96.4820785522,48.8041191101
2018/12/16/17:23:09.844388,110086,2413,706300000,mti/data,30.6279525757,-96.4820785522,48.8028564453
2018/12/16/17:23:09.854268,110087,2413,716300000,mti/data,30.6279525757,-96.4820785522,48.8015937805
2018/12/16/17:23:09.864356,110088,2413,726300000,mti/data,30.627954483,-96.4820785522,48.8007774353
2018/12/16/17:23:09.874325,110089,2413,736300000,mti/data,30.627954483,-96.4820785522,48.7999534607
2018/12/16/17:23:09.884371,110090,2413,746300000,mti/data,30.627954483,-96.4820785522,48.7988929749
2018/12/16/17:23:09.894247,110091,2413,756300000,mti/data,30.627954483,-96.4820785522,48.8014297485
2018/12/16/17:23:09.904477,110092,2413,766300000,mti/data,30.6279563904,-96.4820785522,48.8045196533
2018/12/16/17:23:09.914319,110093,2413,776300000,mti/data,30.6279563904,-96.4820785522,48.8040237427
2018/12/16/17:23:09.924285,110094,2413,786300000,mti/data,30.6279563904,-96.4820785522,48.8042182922
2018/12/16/17:23:09.934319,110095,2413,796300000,mti/data,30.6279563904,-96.4820785522,48.80443573
2018/12/16/17:23:09.944314,110096,2413,806300000,mti/data,30.6279582977,-96.4820785522,48.8040046692
2018/12/16/17:23:09.954401,110097,2413,816300000,mti/data,30.6279582977,-96.4820785522,48.8035774231
2018/12/16/17:23:09.964279,110098,2413,826300000,mti/data,30.6279582977,-96.4820785522,48.8033943176
2018/12/16/17:23:09.974391,110099,2413,836300000,mti/data,30.6279582977,-96.4820785522,48.8032455444
2018/12/16/17:23:09.984302,110100,2413,846300000,mti/data,30.6279602051,-96.4820785522,48.8024559021
2018/12/16/17:23:09.994308,110101,2413,856300000,mti/data,30.6279602051,-96.4820785522,48.8016891479
2018/12/16/17:23:10.004304,110102,2413,866300000,mti/data,30.6279602051,-96.4820785522,48.8016395569
2018/12/16/17:23:10.014371,110103,2413,876300000,mti/data,30.6279621124,-96.4820785522,48.8016319275
2018/12/16/17:23:10.024343,110104,2413,886300000,mti/data,30.6279621124,-96.4820785522,48.8014450073
2018/12/16/17:23:10.034338,110105,2413,896300000,mti/data,30.6279621124,-96.4820785522,48.8013114929
2018/12/16/17:23:10.044201,110106,2413,906300000,mti/data,30.6279621124,-96.4820785522,48.8014144897
2018/12/16/17:23:10.054366,110107,2413,916300000,mti/data,30.6279640198,-96.4820785522,48.8015174866
2018/12/16/17:23:10.064335,110108,2413,926300000,mti/data,30.6279640198,-96.4820785522,48.8016166687
2018/12/16/17:23:10.074372,110109,2413,936300000,mti/data,30.6279640198,-96.4820785522,48.8016929626
2018/12/16/17:23:10.084393,110110,2413,946300000,mti/data,30.6279640198,-96.4820785522,48.8015518188
2018/12/16/17:23:10.094414,110111,2413,956300000,mti/data,30.6279659271,-96.4820785522,48.8014144897
2018/12/16/17:23:10.104321,110112,2413,966300000,mti/data,30.6279659271,-96.4820785522,48.8012504578
2018/12/16/17:23:10.114513,110113,2413,976300000,mti/data,30.6279659271,-96.4820785522,48.8010406494
2018/12/16/17:23:10.124424,110114,2413,986300000,mti/data,30.6279659271,-96.4820785522,48.8010559082
2018/12/16/17:23:10.134563,110115,2413,996300000,mti/data,30.6279678345,-96.4820785522,48.8010520935
2018/12/16/17:23:10.144379,110116,2414,6300000,mti/data,30.6279678345,-96.4820785522,48.8007736206
2018/12/16/17:23:10.154493,110117,2414,16300000,mti/data,30.6279678345,-96.4820785522,48.8007926941
2018/12/16/17:23:10.164397,110118,2414,26300000,mti/data,30.6279678345,-96.4820785522,48.8010025024
2018/12/16/17:23:10.174392,110119,2414,36300000,mti/data,30.6279697418,-96.4820785522,48.8008232117
2018/12/16/17:23:10.184539,110120,2414,46300000,mti/data,30.6279697418,-96.4820785522,48.8003921509
2018/12/16/17:23:10.194277,110121,2414,56300000,mti/data,30.6279697418,-96.4820785522,48.7999229431
2018/12/16/17:23:10.204471,110122,2414,66300000,mti/data,30.6279697418,-96.4820785522,48.8003311157
2018/12/16/17:23:10.214484,110123,2414,76300000,mti/data,30.6279716492,-96.4820785522,48.8007125854
2018/12/16/17:23:10.224279,110124,2414,86300000,mti/data,30.6279716492,-96.4820785522,48.8001403809
2018/12/16/17:23:10.234386,110125,2414,96300000,mti/data,30.6279716492,-96.4820785522,48.7995491028
2018/12/16/17:23:10.244315,110126,2414,106300000,mti/data,30.6279716492,-96.4820785522,48.7989196777
2018/12/16/17:23:10.254781,110127,2414,116300000,mti/data,30.6279735565,-96.4820785522,48.7982444763
2018/12/16/17:23:10.264324,110128,2414,126300000,mti/data,30.6279735565,-96.4820785522,48.7984466553
2018/12/16/17:23:10.274376,110129,2414,136300000,mti/data,30.6279735565,-96.4820785522,48.7986297607
2018/12/16/17:23:10.284325,110130,2414,146300000,mti/data,30.6279735565,-96.4820785522,48.798324585
2018/12/16/17:23:10.294459,110131,2414,156300000,mti/data,30.6279754639,-96.4820785522,48.7980003357
2018/12/16/17:23:10.304338,110132,2414,166300000,mti/data,30.6279754639,-96.4820785522,48.7979164124
2018/12/16/17:23:10.314384,110133,2414,176300000,mti/data,30.6279754639,-96.4820785522,48.797832489
2018/12/16/17:23:10.324402,110134,2414,186300000,mti/data,30.6279773712,-96.4820785522,48.7970428467
2018/12/16/17:23:10.334641,110135,2414,196300000,mti/data,30.6279773712,-96.4820785522,48.7962799072
2018/12/16/17:23:10.344451,110136,2414,206300000,mti/data,30.6279773712,-96.4820785522,48.7964630127
2018/12/16/17:23:10.354464,110137,2414,216300000,mti/data,30.6279773712,-96.4820785522,48.7967071533
2018/12/16/17:23:10.364389,110138,2414,226300000,mti/data,30.6279792786,-96.4820785522,48.7964935303
2018/12/16/17:23:10.374445,110139,2414,236300000,mti/data,30.6279792786,-96.4820785522,48.7963142395
2018/12/16/17:23:10.384457,110140,2414,246300000,mti/data,30.6279792786,-96.4820785522,48.7947540283
2018/12/16/17:23:10.394531,110141,2414,256300000,mti/data,30.6279792786,-96.4820785522,48.7952461243
2018/12/16/17:23:10.404479,110142,2414,266300000,mti/data,30.6279811859,-96.4820785522,48.7967643738
2018/12/16/17:23:10.414481,110143,2414,276300000,mti/data,30.6279811859,-96.4820785522,48.7962989807
2018/12/16/17:23:10.424453,110144,2414,286300000,mti/data,30.6279811859,-96.4820785522,48.7956428528
2018/12/16/17:23:10.434467,110145,2414,296300000,mti/data,30.6279811859,-96.4820785522,48.7950439453
2018/12/16/17:23:10.444561,110146,2414,306300000,mti/data,30.6279830933,-96.4820785522,48.7942733765
2018/12/16/17:23:10.454816,110147,2414,316300000,mti/data,30.6279830933,-96.4820785522,48.793510437
2018/12/16/17:23:10.464377,110148,2414,326300000,mti/data,30.6279830933,-96.4820785522,48.7932395935
2018/12/16/17:23:10.474428,110149,2414,336300000,mti/data,30.6279830933,-96.4820785522,48.7929840088
2018/12/16/17:23:10.484388,110150,2414,346300000,mti/data,30.6279850006,-96.4820785522,48.7922592163
2018/12/16/17:23:10.494312,110151,2414,356300000,mti/data,30.6279850006,-96.4820785522,48.7915649414
2018/12/16/17:23:10.504376,110152,2414,366300000,mti/data,30.6279850006,-96.4820785522,48.79088974
2018/12/16/17:23:10.514405,110153,2414,376300000,mti/data,30.6279850006,-96.4820785522,48.7902488708
2018/12/16/17:23:10.524494,110154,2414,386300000,mti/data,30.627986908,-96.4820785522,48.790271759
2018/12/16/17:23:10.534530,110155,2414,396300000,mti/data,30.627986908,-96.4820785522,48.7902679443
2018/12/16/17:23:10.544458,110156,2414,406300000,mti/data,30.627986908,-96.4820785522,48.7891159058
2018/12/16/17:23:10.554305,110157,2414,416300000,mti/data,30.627986908,-96.4820785522,48.7879867554
2018/12/16/17:23:10.564452,110158,2414,426300000,mti/data,30.6279888153,-96.4820785522,48.7866020203
2018/12/16/17:23:10.574410,110159,2414,436300000,mti/data,30.6279888153,-96.4820785522,48.7852020264
2018/12/16/17:23:10.584515,110160,2414,446300000,mti/data,30.6279888153,-96.4820785522,48.7842597961
2018/12/16/17:23:10.594283,110161,2414,456300000,mti/data,30.6279888153,-96.4820785522,48.7833061218
2018/12/16/17:23:10.604322,110162,2414,466300000,mti/data,30.6279907227,-96.4820785522,48.7818450928
2018/12/16/17:23:10.614321,110163,2414,476300000,mti/data,30.6279907227,-96.4820785522,48.7803649902
2018/12/16/17:23:10.624490,110164,2414,486300000,mti/data,30.6279907227,-96.4820785522,48.7800521851
2018/12/16/17:23:10.634459,110165,2414,496300000,mti/data,30.6279907227,-96.4820785522,48.7797355652
2018/12/16/17:23:10.644511,110166,2414,506300000,mti/data,30.62799263,-96.4820785522,48.779624939
2018/12/16/17:23:10.654467,110167,2414,516300000,mti/data,30.62799263,-96.4820785522,48.7797241211
2018/12/16/17:23:10.664411,110168,2414,526300000,mti/data,30.62799263,-96.4820785522,48.7793655396
2018/12/16/17:23:10.674438,110169,2414,536300000,mti/data,30.6279945374,-96.4820785522,48.778793335
2018/12/16/17:23:10.684464,110170,2414,546300000,mti/data,30.6279945374,-96.4820785522,48.7784461975
2018/12/16/17:23:10.694484,110171,2414,556300000,mti/data,30.6279945374,-96.4820785522,48.7780647278
2018/12/16/17:23:10.704370,110172,2414,566300000,mti/data,30.6279945374,-96.4820785522,48.7774391174
2018/12/16/17:23:10.714262,110173,2414,576300000,mti/data,30.6279964447,-96.4820785522,48.7768440247
2018/12/16/17:23:10.724435,110174,2414,586300000,mti/data,30.6279964447,-96.4820785522,48.7767219543
2018/12/16/17:23:10.734671,110175,2414,596300000,mti/data,30.6279964447,-96.4820785522,48.7765846252
2018/12/16/17:23:10.744407,110176,2414,606300000,mti/data,30.6279964447,-96.4820785522,48.7753181458
2018/12/16/17:23:10.754403,110177,2414,616300000,mti/data,30.6279983521,-96.4820785522,48.7740783691
2018/12/16/17:23:10.764380,110178,2414,626300000,mti/data,30.6279983521,-96.4820785522,48.7735519409
2018/12/16/17:23:10.776000,110179,2414,636300000,mti/data,30.6279983521,-96.4820785522,48.772983551
2018/12/16/17:23:10.784904,110180,2414,646300000,mti/data,30.6279983521,-96.4820785522,48.7721633911
2018/12/16/17:23:10.794404,110181,2414,656300000,mti/data,30.6280002594,-96.4820785522,48.7713699341
2018/12/16/17:23:10.804447,110182,2414,666300000,mti/data,30.6280002594,-96.4820785522,48.770401001
2018/12/16/17:23:10.814436,110183,2414,676300000,mti/data,30.6280002594,-96.4820785522,48.769493103
2018/12/16/17:23:10.824433,110184,2414,686300000,mti/data,30.6280002594,-96.4820785522,48.7683639526
2018/12/16/17:23:10.834538,110185,2414,696300000,mti/data,30.6280021667,-96.4820785522,48.7672348022
2018/12/16/17:23:10.844477,110186,2414,706300000,mti/data,30.6280021667,-96.4820785522,48.7663574219
2018/12/16/17:23:10.854462,110187,2414,716300000,mti/data,30.6280021667,-96.4820785522,48.7654533386
2018/12/16/17:23:10.864424,110188,2414,726300000,mti/data,30.6280021667,-96.4820785522,48.7644920349
2018/12/16/17:23:10.874520,110189,2414,736300000,mti/data,30.6280040741,-96.4820785522,48.7635307312
2018/12/16/17:23:10.884362,110190,2414,746300000,mti/data,30.6280040741,-96.4820785522,48.7625579834
2018/12/16/17:23:10.894612,110191,2414,756300000,mti/data,30.6280040741,-96.4820785522,48.761806488
2018/12/16/17:23:10.904543,110192,2414,766300000,mti/data,30.6280040741,-96.4820785522,48.7608337402
2018/12/16/17:23:10.914561,110193,2414,776300000,mti/data,30.6280059814,-96.4820785522,48.759552002
2018/12/16/17:23:10.924377,110194,2414,786300000,mti/data,30.6280059814,-96.4820785522,48.7585029602
2018/12/16/17:23:10.934417,110195,2414,796300000,mti/data,30.6280059814,-96.4820785522,48.7574501038
2018/12/16/17:23:10.944411,110196,2414,806300000,mti/data,30.6280059814,-96.4820785522,48.7561645508
2018/12/16/17:23:10.954326,110197,2414,816300000,mti/data,30.6280078888,-96.4820785522,48.7548561096
2018/12/16/17:23:10.964450,110198,2414,826300000,mti/data,30.6280078888,-96.4820785522,48.7535209656
2018/12/16/17:23:10.974429,110199,2414,836300000,mti/data,30.6280078888,-96.4820785522,48.7521743774
2018/12/16/17:23:10.984516,110200,2414,846300000,mti/data,30.6280078888,-96.4820785522,48.750831604
2018/12/16/17:23:10.994424,110201,2414,856300000,mti/data,30.6280097961,-96.4820785522,48.7495307922
2018/12/16/17:23:11.004600,110202,2414,866300000,mti/data,30.6280097961,-96.4820785522,48.7482261658
2018/12/16/17:23:11.014640,110203,2414,876300000,mti/data,30.6280097961,-96.4820785522,48.7469444275
2018/12/16/17:23:11.024461,110204,2414,886300000,mti/data,30.6280097961,-96.4820785522,48.7465858459
2018/12/16/17:23:11.034515,110205,2414,896300000,mti/data,30.6280117035,-96.4820785522,48.7462654114
2018/12/16/17:23:11.044429,110206,2414,906300000,mti/data,30.6280117035,-96.4820785522,48.7450370789
2018/12/16/17:23:11.054869,110207,2414,916300000,mti/data,30.6280117035,-96.4820785522,48.7438354492
2018/12/16/17:23:11.064448,110208,2414,926300000,mti/data,30.6280117035,-96.4820785522,48.743106842
2018/12/16/17:23:11.074518,110209,2414,936300000,mti/data,30.6280136108,-96.4820785522,48.7423820496
2018/12/16/17:23:11.084517,110210,2414,946300000,mti/data,30.6280136108,-96.4820785522,48.7416610718
2018/12/16/17:23:11.094491,110211,2414,956300000,mti/data,30.6280136108,-96.4820785522,48.7409667969
2018/12/16/17:23:11.104457,110212,2414,966300000,mti/data,30.6280136108,-96.4820785522,48.7400398254
2018/12/16/17:23:11.114544,110213,2414,976300000,mti/data,30.6280155182,-96.4820785522,48.7390937805
2018/12/16/17:23:11.124427,110214,2414,986300000,mti/data,30.6280155182,-96.4820785522,48.7386054993
2018/12/16/17:23:11.134460,110215,2414,996300000,mti/data,30.6280155182,-96.4820785522,48.7380752563
2018/12/16/17:23:11.144477,110216,2415,6300000,mti/data,30.6280155182,-96.4820785522,48.7380447388
2018/12/16/17:23:11.154476,110217,2415,16300000,mti/data,30.6280174255,-96.4820785522,48.7369537354
2018/12/16/17:23:11.164540,110218,2415,26300000,mti/data,30.6280174255,-96.4820785522,48.7349891663
2018/12/16/17:23:11.174482,110219,2415,36300000,mti/data,30.6280174255,-96.4820785522,48.7340354919
2018/12/16/17:23:11.184551,110220,2415,46300000,mti/data,30.6280174255,-96.4820785522,48.7332382202
2018/12/16/17:23:11.194340,110221,2415,56300000,mti/data,30.6280193329,-96.4820785522,48.7323799133
2018/12/16/17:23:11.204408,110222,2415,66300000,mti/data,30.6280193329,-96.4820785522,48.7312583923
2018/12/16/17:23:11.214517,110223,2415,76300000,mti/data,30.6280193329,-96.4820785522,48.7301673889
2018/12/16/17:23:11.224475,110224,2415,86300000,mti/data,30.6280193329,-96.4820785522,48.7302627563
2018/12/16/17:23:11.234568,110225,2415,96300000,mti/data,30.6280212402,-96.4820785522,48.7304725647
2018/12/16/17:23:11.244482,110226,2415,106300000,mti/data,30.6280212402,-96.4820785522,48.7305145264
2018/12/16/17:23:11.254432,110227,2415,116300000,mti/data,30.6280212402,-96.4820785522,48.7305374146
2018/12/16/17:23:11.264402,110228,2415,126300000,mti/data,30.6280212402,-96.4820785522,48.7302856445
2018/12/16/17:23:11.276563,110229,2415,136300000,mti/data,30.6280231476,-96.4820785522,48.7299461365
2018/12/16/17:23:11.284476,110230,2415,146300000,mti/data,30.6280231476,-96.4820785522,48.7301673889
2018/12/16/17:23:11.294450,110231,2415,156300000,mti/data,30.6280231476,-96.4820785522,48.7302780151
2018/12/16/17:23:11.304393,110232,2415,166300000,mti/data,30.6280231476,-96.4820785522,48.7301750183
2018/12/16/17:23:11.314469,110233,2415,176300000,mti/data,30.6280250549,-96.4820785522,48.7302436829
2018/12/16/17:23:11.324450,110234,2415,186300000,mti/data,30.6280250549,-96.4820785522,48.7306976318
2018/12/16/17:23:11.334461,110235,2415,196300000,mti/data,30.6280250549,-96.4820785522,48.7312545776
2018/12/16/17:23:11.344432,110236,2415,206300000,mti/data,30.6280250549,-96.4820785522,48.7313117981
2018/12/16/17:23:11.354461,110237,2415,216300000,mti/data,30.6280269623,-96.4820785522,48.7312698364
2018/12/16/17:23:11.364446,110238,2415,226300000,mti/data,30.6280269623,-96.4820785522,48.7312202454
2018/12/16/17:23:11.374566,110239,2415,236300000,mti/data,30.6280269623,-96.4820785522,48.7311668396
2018/12/16/17:23:11.384541,110240,2415,246300000,mti/data,30.6280269623,-96.4820785522,48.731174469
2018/12/16/17:23:11.394520,110241,2415,256300000,mti/data,30.6280288696,-96.4820785522,48.7312240601
2018/12/16/17:23:11.404496,110242,2415,266300000,mti/data,30.6280288696,-96.4820785522,48.7308158875
2018/12/16/17:23:11.414455,110243,2415,276300000,mti/data,30.6280288696,-96.4820785522,48.7299385071
2018/12/16/17:23:11.424459,110244,2415,286300000,mti/data,30.6280288696,-96.4820785522,48.7293052673
2018/12/16/17:23:11.434370,110245,2415,296300000,mti/data,30.628030777,-96.4820785522,48.7290344238
2018/12/16/17:23:11.444289,110246,2415,306300000,mti/data,30.628030777,-96.4820785522,48.728302002
2018/12/16/17:23:11.454739,110247,2415,316300000,mti/data,30.628030777,-96.4820785522,48.7276191711
2018/12/16/17:23:11.464482,110248,2415,326300000,mti/data,30.628030777,-96.4820785522,48.7271614075
2018/12/16/17:23:11.474469,110249,2415,336300000,mti/data,30.6280326843,-96.4820785522,48.7266845703
2018/12/16/17:23:11.484501,110250,2415,346300000,mti/data,30.6280326843,-96.4820785522,48.7263870239
2018/12/16/17:23:11.494428,110251,2415,356300000,mti/data,30.6280326843,-96.4820785522,48.7260894775
2018/12/16/17:23:11.504400,110252,2415,366300000,mti/data,30.6280326843,-96.4820785522,48.7264976501
2018/12/16/17:23:11.514650,110253,2415,376300000,mti/data,30.6280345917,-96.4820785522,48.7269210815
2018/12/16/17:23:11.524652,110254,2415,386300000,mti/data,30.6280345917,-96.4820785522,48.7261810303
2018/12/16/17:23:11.534498,110255,2415,396300000,mti/data,30.6280345917,-96.4820785522,48.7253952026
2018/12/16/17:23:11.544387,110256,2415,406300000,mti/data,30.6280345917,-96.4820785522,48.7243919373
2018/12/16/17:23:11.554433,110257,2415,416300000,mti/data,30.628036499,-96.4820785522,48.7233924866
2018/12/16/17:23:11.564506,110258,2415,426300000,mti/data,30.628036499,-96.4820785522,48.723033905
2018/12/16/17:23:11.574495,110259,2415,436300000,mti/data,30.628036499,-96.4820785522,48.7226295471
2018/12/16/17:23:11.584668,110260,2415,446300000,mti/data,30.628036499,-96.4820785522,48.7227020264
2018/12/16/17:23:11.594429,110261,2415,456300000,mti/data,30.628036499,-96.4820785522,48.7228012085
2018/12/16/17:23:11.604498,110262,2415,466300000,mti/data,30.6280384064,-96.4820785522,48.7219734192
2018/12/16/17:23:11.614501,110263,2415,476300000,mti/data,30.6280384064,-96.4820785522,48.7211112976
2018/12/16/17:23:11.624585,110264,2415,486300000,mti/data,30.6280384064,-96.4820785522,48.7200164795
2018/12/16/17:23:11.634701,110265,2415,496300000,mti/data,30.6280384064,-96.4820785522,48.7189254761
2018/12/16/17:23:11.644500,110266,2415,506300000,mti/data,30.6280403137,-96.4820785522,48.7187538147
2018/12/16/17:23:11.654412,110267,2415,516300000,mti/data,30.6280403137,-96.4820785522,48.7219657898
2018/12/16/17:23:11.664677,110268,2415,526300000,mti/data,30.6280403137,-96.4820785522,48.7254829407
2018/12/16/17:23:11.674693,110269,2415,536300000,mti/data,30.6280403137,-96.4820785522,48.7256317139
2018/12/16/17:23:11.684539,110270,2415,546300000,mti/data,30.6280422211,-96.4820785522,48.7250900269
2018/12/16/17:23:11.694405,110271,2415,556300000,mti/data,30.6280422211,-96.4820785522,48.7245407104
2018/12/16/17:23:11.704387,110272,2415,566300000,mti/data,30.6280422211,-96.4820785522,48.7244415283
2018/12/16/17:23:11.714709,110273,2415,576300000,mti/data,30.6280422211,-96.4820785522,48.7243652344
2018/12/16/17:23:11.724525,110274,2415,586300000,mti/data,30.6280441284,-96.4820785522,48.7240905762
2018/12/16/17:23:11.734520,110275,2415,596300000,mti/data,30.6280441284,-96.4820785522,48.7238197327
2018/12/16/17:23:11.744492,110276,2415,606300000,mti/data,30.6280441284,-96.4820785522,48.724029541
2018/12/16/17:23:11.754497,110277,2415,616300000,mti/data,30.6280441284,-96.4820785522,48.7242736816
2018/12/16/17:23:11.764489,110278,2415,626300000,mti/data,30.6280460358,-96.4820785522,48.7238578796
2018/12/16/17:23:11.774495,110279,2415,636300000,mti/data,30.6280460358,-96.4820785522,48.723449707
2018/12/16/17:23:11.784557,110280,2415,646300000,mti/data,30.6280460358,-96.4820785522,48.7232818604
2018/12/16/17:23:11.794546,110281,2415,656300000,mti/data,30.6280460358,-96.4820785522,48.7231292725
2018/12/16/17:23:11.804574,110282,2415,666300000,mti/data,30.6280479431,-96.4820785522,48.7225456238
2018/12/16/17:23:11.814386,110283,2415,676300000,mti/data,30.6280479431,-96.4820785522,48.7220001221
2018/12/16/17:23:11.824503,110284,2415,686300000,mti/data,30.6280479431,-96.4820785522,48.7219238281
2018/12/16/17:23:11.834508,110285,2415,696300000,mti/data,30.6280479431,-96.4820785522,48.7218475342
2018/12/16/17:23:11.844480,110286,2415,706300000,mti/data,30.6280479431,-96.4820785522,48.721572876
2018/12/16/17:23:11.854473,110287,2415,716300000,mti/data,30.6280498505,-96.4820785522,48.7212982178
2018/12/16/17:23:11.864504,110288,2415,726300000,mti/data,30.6280498505,-96.4820785522,48.7203025818
2018/12/16/17:23:11.874477,110289,2415,736300000,mti/data,30.6280498505,-96.4820785522,48.7192955017
2018/12/16/17:23:11.884591,110290,2415,746300000,mti/data,30.6280498505,-96.4820785522,48.7185058594
2018/12/16/17:23:11.894468,110291,2415,756300000,mti/data,30.6280517578,-96.4820785522,48.7177200317
2018/12/16/17:23:11.904696,110292,2415,766300000,mti/data,30.6280517578,-96.4820785522,48.7183837891
2018/12/16/17:23:11.914567,110293,2415,776300000,mti/data,30.6280517578,-96.4820785522,48.7184486389
2018/12/16/17:23:11.924568,110294,2415,786300000,mti/data,30.6280517578,-96.4820785522,48.7179756165
2018/12/16/17:23:11.934447,110295,2415,796300000,mti/data,30.6280536652,-96.4820785522,48.7180137634
2018/12/16/17:23:11.944541,110296,2415,806300000,mti/data,30.6280536652,-96.4820785522,48.7180137634
2018/12/16/17:23:11.954476,110297,2415,816300000,mti/data,30.6280536652,-96.4820785522,48.7180175781
2018/12/16/17:23:11.964508,110298,2415,826300000,mti/data,30.6280536652,-96.4820785522,48.7175559998
2018/12/16/17:23:11.974696,110299,2415,836300000,mti/data,30.6280555725,-96.4820785522,48.7170639038
2018/12/16/17:23:11.984538,110300,2415,846300000,mti/data,30.6280555725,-96.4820785522,48.7176780701
2018/12/16/17:23:11.994557,110301,2415,856300000,mti/data,30.6280555725,-96.4820785522,48.7182731628
2018/12/16/17:23:12.004829,110302,2415,866300000,mti/data,30.6280555725,-96.4820785522,48.7183990479
2018/12/16/17:23:12.014605,110303,2415,876300000,mti/data,30.6280574799,-96.4820785522,48.7185401917
2018/12/16/17:23:12.024619,110304,2415,886300000,mti/data,30.6280574799,-96.4820785522,48.7180252075
2018/12/16/17:23:12.034675,110305,2415,896300000,mti/data,30.6280574799,-96.4820785522,48.7175102234
