time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.roll,.pitch,.yaw
2018/12/16/17:23:08.305467,109890,2412,166300000,mti/data,-5.83196115494,0.402137041092,87.9323196411
2018/12/16/17:23:08.314898,109891,2412,176300000,mti/data,-5.82426261902,0.404120475054,87.9299545288
2018/12/16/17:23:08.326885,109892,2412,186300000,mti/data,-5.81723117828,0.407740592957,87.9277114868
2018/12/16/17:23:08.334921,109893,2412,196300000,mti/data,-5.81227779388,0.401620775461,87.9270019531
2018/12/16/17:23:08.345090,109894,2412,206300000,mti/data,-5.81235551834,0.406098276377,87.9252929688
2018/12/16/17:23:08.355228,109895,2412,216300000,mti/data,-5.8115439415,0.40289080143,87.9238052368
2018/12/16/17:23:08.365126,109896,2412,226300000,mti/data,-5.81175136566,0.400925159454,87.9239196777
2018/12/16/17:23:08.375121,109897,2412,236300000,mti/data,-5.81681919098,0.398770809174,87.9237976074
2018/12/16/17:23:08.385015,109898,2412,246300000,mti/data,-5.82116031647,0.401270717382,87.9228897095
2018/12/16/17:23:08.395034,109899,2412,256300000,mti/data,-5.82311248779,0.396421343088,87.9277877808
2018/12/16/17:23:08.404903,109900,2412,266300000,mti/data,-5.83100986481,0.398961186409,87.9269866943
2018/12/16/17:23:08.414893,109901,2412,276300000,mti/data,-5.83315086365,0.403450906277,87.9278488159
2018/12/16/17:23:08.424966,109902,2412,286300000,mti/data,-5.83655118942,0.394573777914,87.9302597046
2018/12/16/17:23:08.434933,109903,2412,296300000,mti/data,-5.83704805374,0.393586099148,87.931427002
2018/12/16/17:23:08.445132,109904,2412,306300000,mti/data,-5.83724403381,0.385352134705,87.9324645996
2018/12/16/17:23:08.455027,109905,2412,316300000,mti/data,-5.83938598633,0.383312642574,87.936378479
2018/12/16/17:23:08.465010,109906,2412,326300000,mti/data,-5.83816003799,0.383837103844,87.9371414185
2018/12/16/17:23:08.475002,109907,2412,336300000,mti/data,-5.83784627914,0.375417202711,87.9430236816
2018/12/16/17:23:08.484951,109908,2412,346300000,mti/data,-5.83727216721,0.372503429651,87.9420471191
2018/12/16/17:23:08.494937,109909,2412,356300000,mti/data,-5.83336400986,0.373850703239,87.9458312988
2018/12/16/17:23:08.504973,109910,2412,366300000,mti/data,-5.82431793213,0.375162541866,87.9455795288
2018/12/16/17:23:08.515002,109911,2412,376300000,mti/data,-5.8179769516,0.376994162798,87.9496841431
2018/12/16/17:23:08.525054,109912,2412,386300000,mti/data,-5.81652879715,0.378445237875,87.9512405396
2018/12/16/17:23:08.534984,109913,2412,396300000,mti/data,-5.81620740891,0.367289334536,87.9546585083
2018/12/16/17:23:08.545064,109914,2412,406300000,mti/data,-5.81555604935,0.373860299587,87.9602432251
2018/12/16/17:23:08.555039,109915,2412,416300000,mti/data,-5.80820703506,0.383819818497,87.9622955322
2018/12/16/17:23:08.564951,109916,2412,426300000,mti/data,-5.80302238464,0.380111336708,87.9666900635
2018/12/16/17:23:08.575037,109917,2412,436300000,mti/data,-5.80012178421,0.38014164567,87.9686660767
2018/12/16/17:23:08.585110,109918,2412,446300000,mti/data,-5.79806995392,0.380394786596,87.9707717896
2018/12/16/17:23:08.595335,109919,2412,456300000,mti/data,-5.79846048355,0.382827490568,87.9738388062
2018/12/16/17:23:08.605031,109920,2412,466300000,mti/data,-5.79962015152,0.384760707617,87.9762649536
2018/12/16/17:23:08.615390,109921,2412,476300000,mti/data,-5.80270862579,0.385546386242,87.9787216187
2018/12/16/17:23:08.624951,109922,2412,486300000,mti/data,-5.80518341064,0.383475720882,87.9816741943
2018/12/16/17:23:08.634990,109923,2412,496300000,mti/data,-5.80975055695,0.384483426809,87.9825897217
2018/12/16/17:23:08.640237,109924,2412,506300000,mti/data,-5.81192302704,0.382720768452,87.9831924438
2018/12/16/17:23:08.654994,109925,2412,516300000,mti/data,-5.81294870377,0.381430506706,87.9881439209
2018/12/16/17:23:08.665238,109926,2412,526300000,mti/data,-5.8172492981,0.381129086018,87.9880599976
2018/12/16/17:23:08.675220,109927,2412,536300000,mti/data,-5.82172060013,0.380033880472,87.9863739014
2018/12/16/17:23:08.680212,109928,2412,546300000,mti/data,-5.82406520844,0.38423371315,87.9857177734
2018/12/16/17:23:08.693974,109929,2412,556300000,mti/data,-5.82616376877,0.386741280556,87.9850463867
2018/12/16/17:23:08.704093,109930,2412,566300000,mti/data,-5.83003759384,0.383460760117,87.9837646484
2018/12/16/17:23:08.713995,109931,2412,576300000,mti/data,-5.83281135559,0.386467427015,87.9846572876
2018/12/16/17:23:08.724027,109932,2412,586300000,mti/data,-5.83433914185,0.387450784445,87.9846572876
2018/12/16/17:23:08.733977,109933,2412,596300000,mti/data,-5.83789873123,0.384792894125,87.9853744507
2018/12/16/17:23:08.743983,109934,2412,606300000,mti/data,-5.8408408165,0.389644593,87.9846191406
2018/12/16/17:23:08.753954,109935,2412,616300000,mti/data,-5.84218215942,0.391658246517,87.9845275879
2018/12/16/17:23:08.763954,109936,2412,626300000,mti/data,-5.84433317184,0.39335373044,87.9848327637
2018/12/16/17:23:08.773984,109937,2412,636300000,mti/data,-5.84686756134,0.39693659544,87.9868164062
2018/12/16/17:23:08.783961,109938,2412,646300000,mti/data,-5.85030126572,0.398988306522,87.989616394
2018/12/16/17:23:08.794024,109939,2412,656300000,mti/data,-5.85261297226,0.396534085274,87.9905548096
2018/12/16/17:23:08.804291,109940,2412,666300000,mti/data,-5.85216569901,0.398348629475,87.9939041138
2018/12/16/17:23:08.814046,109941,2412,676300000,mti/data,-5.85077905655,0.399944096804,87.9960708618
2018/12/16/17:23:08.823995,109942,2412,686300000,mti/data,-5.84941625595,0.395277887583,87.9984817505
2018/12/16/17:23:08.834288,109943,2412,696300000,mti/data,-5.84663724899,0.396411091089,88.0011520386
2018/12/16/17:23:08.843980,109944,2412,706300000,mti/data,-5.84443330765,0.396615415812,88.0040206909
2018/12/16/17:23:08.853925,109945,2412,716300000,mti/data,-5.83863592148,0.391456156969,88.0053024292
2018/12/16/17:23:08.864203,109946,2412,726300000,mti/data,-5.83150815964,0.392547309399,88.008140564
2018/12/16/17:23:08.874997,109947,2412,736300000,mti/data,-5.82685422897,0.392389953136,88.0110321045
2018/12/16/17:23:08.880022,109948,2412,746300000,mti/data,-5.82069778442,0.390770941973,88.015045166
2018/12/16/17:23:08.893964,109949,2412,756300000,mti/data,-5.81541967392,0.393494933844,88.0171813965
2018/12/16/17:23:08.903934,109950,2412,766300000,mti/data,-5.81186437607,0.39517608285,88.0180053711
2018/12/16/17:23:08.913985,109951,2412,776300000,mti/data,-5.80671262741,0.391327649355,88.018737793
2018/12/16/17:23:08.923944,109952,2412,786300000,mti/data,-5.80549669266,0.391406416893,88.0207443237
2018/12/16/17:23:08.934042,109953,2412,796300000,mti/data,-5.80549287796,0.388930410147,88.0232391357
2018/12/16/17:23:08.943984,109954,2412,806300000,mti/data,-5.80947446823,0.39080363512,88.0249633789
2018/12/16/17:23:08.954097,109955,2412,816300000,mti/data,-5.80456209183,0.393795311451,88.0261611938
2018/12/16/17:23:08.964006,109956,2412,826300000,mti/data,-5.79743242264,0.398226290941,88.0288848877
2018/12/16/17:23:08.974027,109957,2412,836300000,mti/data,-5.79231405258,0.399150967598,88.0304336548
2018/12/16/17:23:08.984031,109958,2412,846300000,mti/data,-5.79304647446,0.397289097309,88.0330276489
2018/12/16/17:23:08.994008,109959,2412,856300000,mti/data,-5.78692483902,0.400385469198,88.0345077515
2018/12/16/17:23:09.004002,109960,2412,866300000,mti/data,-5.77924060822,0.395849138498,88.0379333496
2018/12/16/17:23:09.014007,109961,2412,876300000,mti/data,-5.76945734024,0.395363301039,88.0405426025
2018/12/16/17:23:09.024041,109962,2412,886300000,mti/data,-5.76216936111,0.392318248749,88.0434265137
2018/12/16/17:23:09.033969,109963,2412,896300000,mti/data,-5.75651311874,0.386096447706,88.0475006104
2018/12/16/17:23:09.044043,109964,2412,906300000,mti/data,-5.74552297592,0.385018348694,88.0522918701
2018/12/16/17:23:09.054000,109965,2412,916300000,mti/data,-5.73678350449,0.380792528391,88.0563201904
2018/12/16/17:23:09.064062,109966,2412,926300000,mti/data,-5.72549962997,0.371509850025,88.0622329712
2018/12/16/17:23:09.073990,109967,2412,936300000,mti/data,-5.72187232971,0.357119649649,88.0701904297
2018/12/16/17:23:09.084017,109968,2412,946300000,mti/data,-5.72332239151,0.352730691433,88.0744781494
2018/12/16/17:23:09.094028,109969,2412,956300000,mti/data,-5.72332334518,0.339886516333,88.081413269
2018/12/16/17:23:09.104141,109970,2412,966300000,mti/data,-5.71803188324,0.340103387833,88.0880050659
2018/12/16/17:23:09.114001,109971,2412,976300000,mti/data,-5.71869325638,0.332131117582,88.0937347412
2018/12/16/17:23:09.123943,109972,2412,986300000,mti/data,-5.72634220123,0.322087585926,88.1000900269
2018/12/16/17:23:09.134160,109973,2412,996300000,mti/data,-5.73403835297,0.309092968702,88.1058425903
2018/12/16/17:23:09.144086,109974,2413,6300000,mti/data,-5.74505853653,0.306465625763,88.111618042
2018/12/16/17:23:09.153976,109975,2413,16300000,mti/data,-5.75066757202,0.298769205809,88.1182785034
2018/12/16/17:23:09.164101,109976,2413,26300000,mti/data,-5.76208496094,0.297664433718,88.1225891113
2018/12/16/17:23:09.174013,109977,2413,36300000,mti/data,-5.77134895325,0.297093212605,88.1256637573
2018/12/16/17:23:09.184025,109978,2413,46300000,mti/data,-5.7785358429,0.290201663971,88.1280059814
2018/12/16/17:23:09.193957,109979,2413,56300000,mti/data,-5.78375244141,0.284754544497,88.1318893433
2018/12/16/17:23:09.204053,109980,2413,66300000,mti/data,-5.78680944443,0.287613242865,88.132194519
2018/12/16/17:23:09.213989,109981,2413,76300000,mti/data,-5.78924131393,0.28014177084,88.1346893311
2018/12/16/17:23:09.224085,109982,2413,86300000,mti/data,-5.79388093948,0.278581261635,88.1366577148
2018/12/16/17:23:09.234006,109983,2413,96300000,mti/data,-5.79742622375,0.277098029852,88.1389846802
2018/12/16/17:23:09.244185,109984,2413,106300000,mti/data,-5.79879426956,0.276067912579,88.1415939331
2018/12/16/17:23:09.254233,109985,2413,116300000,mti/data,-5.80463647842,0.280644834042,88.1428146362
2018/12/16/17:23:09.263983,109986,2413,126300000,mti/data,-5.81007051468,0.281070917845,88.1437530518
2018/12/16/17:23:09.274100,109987,2413,136300000,mti/data,-5.81835889816,0.275453001261,88.1464920044
2018/12/16/17:23:09.283978,109988,2413,146300000,mti/data,-5.82597589493,0.27840089798,88.1487579346
2018/12/16/17:23:09.294060,109989,2413,156300000,mti/data,-5.82960653305,0.288783103228,88.1492385864
2018/12/16/17:23:09.304083,109990,2413,166300000,mti/data,-5.83420324326,0.283877700567,88.1518554688
2018/12/16/17:23:09.314038,109991,2413,176300000,mti/data,-5.8386888504,0.28565955162,88.1542816162
2018/12/16/17:23:09.324122,109992,2413,186300000,mti/data,-5.84382963181,0.292901128531,88.1537322998
2018/12/16/17:23:09.334119,109993,2413,196300000,mti/data,-5.85150146484,0.296777963638,88.1521911621
2018/12/16/17:23:09.344069,109994,2413,206300000,mti/data,-5.85710382462,0.299673110247,88.1516036987
2018/12/16/17:23:09.354089,109995,2413,216300000,mti/data,-5.86246967316,0.307018905878,88.1512985229
2018/12/16/17:23:09.364155,109996,2413,226300000,mti/data,-5.864341259,0.308843404055,88.1504669189
2018/12/16/17:23:09.374374,109997,2413,236300000,mti/data,-5.86577272415,0.313729256392,88.1484527588
2018/12/16/17:23:09.383979,109998,2413,246300000,mti/data,-5.86550760269,0.319494664669,88.147857666
2018/12/16/17:23:09.393985,109999,2413,256300000,mti/data,-5.86554336548,0.32161077857,88.1484222412
2018/12/16/17:23:09.404139,110000,2413,266300000,mti/data,-5.86363172531,0.327647686005,88.1484680176
2018/12/16/17:23:09.414099,110001,2413,276300000,mti/data,-5.86368370056,0.330983877182,88.1479492188
2018/12/16/17:23:09.424079,110002,2413,286300000,mti/data,-5.86414861679,0.331396043301,88.1466140747
2018/12/16/17:23:09.434054,110003,2413,296300000,mti/data,-5.86333751678,0.334073722363,88.1477432251
2018/12/16/17:23:09.444037,110004,2413,306300000,mti/data,-5.8644952774,0.340187877417,88.1450576782
2018/12/16/17:23:09.454138,110005,2413,316300000,mti/data,-5.85989236832,0.338362723589,88.1466293335
2018/12/16/17:23:09.464275,110006,2413,326300000,mti/data,-5.86283731461,0.339983850718,88.1484603882
2018/12/16/17:23:09.474027,110007,2413,336300000,mti/data,-5.86791324615,0.350963979959,88.1472854614
2018/12/16/17:23:09.484293,110008,2413,346300000,mti/data,-5.87146949768,0.349176377058,88.1510543823
2018/12/16/17:23:09.493977,110009,2413,356300000,mti/data,-5.87076425552,0.347915351391,88.1499328613
2018/12/16/17:23:09.504041,110010,2413,366300000,mti/data,-5.87273073196,0.351310372353,88.1523666382
2018/12/16/17:23:09.514040,110011,2413,376300000,mti/data,-5.87616348267,0.354888051748,88.1550369263
2018/12/16/17:23:09.524045,110012,2413,386300000,mti/data,-5.88003206253,0.349318504333,88.1561660767
2018/12/16/17:23:09.534356,110013,2413,396300000,mti/data,-5.87701225281,0.352613329887,88.1624679565
2018/12/16/17:23:09.544200,110014,2413,406300000,mti/data,-5.86925983429,0.364089548588,88.1612854004
2018/12/16/17:23:09.554173,110015,2413,416300000,mti/data,-5.86235952377,0.360109627247,88.1648254395
2018/12/16/17:23:09.564082,110016,2413,426300000,mti/data,-5.8595995903,0.358374089003,88.1677093506
2018/12/16/17:23:09.574120,110017,2413,436300000,mti/data,-5.85598182678,0.355719417334,88.1700515747
2018/12/16/17:23:09.584199,110018,2413,446300000,mti/data,-5.84975719452,0.36395740509,88.1726837158
2018/12/16/17:23:09.594269,110019,2413,456300000,mti/data,-5.84210348129,0.373260319233,88.17603302
2018/12/16/17:23:09.604077,110020,2413,466300000,mti/data,-5.83657455444,0.369676321745,88.1784286499
2018/12/16/17:23:09.614017,110021,2413,476300000,mti/data,-5.83234119415,0.356698900461,88.1837921143
2018/12/16/17:23:09.624085,110022,2413,486300000,mti/data,-5.82921504974,0.365955293179,88.1878738403
2018/12/16/17:23:09.634159,110023,2413,496300000,mti/data,-5.82368469238,0.375383079052,88.1897277832
2018/12/16/17:23:09.644142,110024,2413,506300000,mti/data,-5.82010746002,0.37478351593,88.1938018799
2018/12/16/17:23:09.654001,110025,2413,516300000,mti/data,-5.81889629364,0.374014228582,88.1955184937
2018/12/16/17:23:09.664087,110026,2413,526300000,mti/data,-5.81848573685,0.383471250534,88.1965255737
2018/12/16/17:23:09.674032,110027,2413,536300000,mti/data,-5.8180103302,0.389125049114,88.1976852417
2018/12/16/17:23:09.684114,110028,2413,546300000,mti/data,-5.81948280334,0.397604972124,88.1983261108
2018/12/16/17:23:09.693982,110029,2413,556300000,mti/data,-5.82187509537,0.396450161934,88.2019500732
2018/12/16/17:23:09.704088,110030,2413,566300000,mti/data,-5.82428789139,0.399114072323,88.2032546997
2018/12/16/17:23:09.714054,110031,2413,576300000,mti/data,-5.82364559174,0.406919211149,88.2048568726
2018/12/16/17:23:09.724339,110032,2413,586300000,mti/data,-5.82633304596,0.413618922234,88.2043304443
2018/12/16/17:23:09.734108,110033,2413,596300000,mti/data,-5.82622337341,0.413759827614,88.2064590454
2018/12/16/17:23:09.744128,110034,2413,606300000,mti/data,-5.82271766663,0.419330656528,88.207862854
2018/12/16/17:23:09.754015,110035,2413,616300000,mti/data,-5.82236194611,0.432530730963,88.2091217041
2018/12/16/17:23:09.764199,110036,2413,626300000,mti/data,-5.82158136368,0.436399757862,88.210647583
2018/12/16/17:23:09.773994,110037,2413,636300000,mti/data,-5.82126760483,0.440543204546,88.2118453979
2018/12/16/17:23:09.784008,110038,2413,646300000,mti/data,-5.8216919899,0.448315948248,88.2134017944
2018/12/16/17:23:09.794167,110039,2413,656300000,mti/data,-5.81661224365,0.4562510252,88.2145233154
2018/12/16/17:23:09.804214,110040,2413,666300000,mti/data,-5.8134598732,0.458306759596,88.2173995972
2018/12/16/17:23:09.814043,110041,2413,676300000,mti/data,-5.81763601303,0.466739535332,88.218536377
2018/12/16/17:23:09.824223,110042,2413,686300000,mti/data,-5.82038974762,0.472038924694,88.221031189
2018/12/16/17:23:09.834119,110043,2413,696300000,mti/data,-5.82152843475,0.480344057083,88.2236022949
2018/12/16/17:23:09.844080,110044,2413,706300000,mti/data,-5.82384490967,0.485661566257,88.2240142822
2018/12/16/17:23:09.854064,110045,2413,716300000,mti/data,-5.82985448837,0.487782567739,88.2263946533
2018/12/16/17:23:09.864092,110046,2413,726300000,mti/data,-5.83427333832,0.493166297674,88.2284469604
2018/12/16/17:23:09.874135,110047,2413,736300000,mti/data,-5.84069347382,0.495524942875,88.2321853638
2018/12/16/17:23:09.884213,110048,2413,746300000,mti/data,-5.84523534775,0.495231568813,88.2342834473
2018/12/16/17:23:09.894011,110049,2413,756300000,mti/data,-5.85050582886,0.498596251011,88.2382736206
2018/12/16/17:23:09.904171,110050,2413,766300000,mti/data,-5.85793304443,0.501261532307,88.2420501709
2018/12/16/17:23:09.914013,110051,2413,776300000,mti/data,-5.86833190918,0.499423980713,88.2452087402
2018/12/16/17:23:09.924082,110052,2413,786300000,mti/data,-5.87521648407,0.4939237535,88.2509613037
2018/12/16/17:23:09.934115,110053,2413,796300000,mti/data,-5.8789191246,0.4948990345,88.254196167
2018/12/16/17:23:09.944123,110054,2413,806300000,mti/data,-5.88304948807,0.498142629862,88.2549209595
2018/12/16/17:23:09.954225,110055,2413,816300000,mti/data,-5.8840842247,0.497626721859,88.2594528198
2018/12/16/17:23:09.964136,110056,2413,826300000,mti/data,-5.88622570038,0.495316952467,88.2606430054
2018/12/16/17:23:09.974195,110057,2413,836300000,mti/data,-5.88908433914,0.493815749884,88.263671875
2018/12/16/17:23:09.984060,110058,2413,846300000,mti/data,-5.8896112442,0.496528834105,88.2655487061
2018/12/16/17:23:09.994401,110059,2413,856300000,mti/data,-5.89343166351,0.496209830046,88.2672195435
2018/12/16/17:23:10.004051,110060,2413,866300000,mti/data,-5.89880609512,0.493758320808,88.2683639526
2018/12/16/17:23:10.014182,110061,2413,876300000,mti/data,-5.90380048752,0.497278213501,88.2684783936
2018/12/16/17:23:10.024096,110062,2413,886300000,mti/data,-5.9053606987,0.498937040567,88.2688293457
2018/12/16/17:23:10.034343,110063,2413,896300000,mti/data,-5.90513944626,0.50505656004,88.2671051025
2018/12/16/17:23:10.044266,110064,2413,906300000,mti/data,-5.90352201462,0.508672237396,88.2687606812
2018/12/16/17:23:10.054085,110065,2413,916300000,mti/data,-5.90766048431,0.511500895023,88.2656707764
2018/12/16/17:23:10.064052,110066,2413,926300000,mti/data,-5.91042852402,0.512295544147,88.2646026611
2018/12/16/17:23:10.074135,110067,2413,936300000,mti/data,-5.91313076019,0.511131882668,88.263961792
2018/12/16/17:23:10.084162,110068,2413,946300000,mti/data,-5.91391992569,0.521960675716,88.2606124878
2018/12/16/17:23:10.094211,110069,2413,956300000,mti/data,-5.91393184662,0.520166635513,88.2560195923
2018/12/16/17:23:10.104142,110070,2413,966300000,mti/data,-5.91740036011,0.523693025112,88.2551040649
2018/12/16/17:23:10.114202,110071,2413,976300000,mti/data,-5.92004680634,0.528100788593,88.2527008057
2018/12/16/17:23:10.124299,110072,2413,986300000,mti/data,-5.92177343369,0.526469826698,88.2484436035
2018/12/16/17:23:10.134333,110073,2413,996300000,mti/data,-5.92188024521,0.529587566853,88.2443389893
2018/12/16/17:23:10.144108,110074,2414,6300000,mti/data,-5.92091369629,0.533939480782,88.2398757935
2018/12/16/17:23:10.154032,110075,2414,16300000,mti/data,-5.91594648361,0.532377421856,88.2361221313
2018/12/16/17:23:10.164108,110076,2414,26300000,mti/data,-5.91433572769,0.537331223488,88.2306518555
2018/12/16/17:23:10.174212,110077,2414,36300000,mti/data,-5.91115236282,0.539733588696,88.2268295288
2018/12/16/17:23:10.184137,110078,2414,46300000,mti/data,-5.90711212158,0.538543581963,88.2214584351
2018/12/16/17:23:10.194252,110079,2414,56300000,mti/data,-5.90389204025,0.534743964672,88.2161178589
2018/12/16/17:23:10.204240,110080,2414,66300000,mti/data,-5.90158414841,0.536514699459,88.2094421387
2018/12/16/17:23:10.214356,110081,2414,76300000,mti/data,-5.89854478836,0.531420826912,88.2026596069
2018/12/16/17:23:10.224092,110082,2414,86300000,mti/data,-5.89386796951,0.529386401176,88.2001647949
2018/12/16/17:23:10.234109,110083,2414,96300000,mti/data,-5.89342689514,0.52942609787,88.193069458
2018/12/16/17:23:10.244133,110084,2414,106300000,mti/data,-5.89253282547,0.519626021385,88.1871185303
2018/12/16/17:23:10.254142,110085,2414,116300000,mti/data,-5.89227724075,0.516223490238,88.1807174683
2018/12/16/17:23:10.264207,110086,2414,126300000,mti/data,-5.89250040054,0.514157354832,88.1747207642
2018/12/16/17:23:10.274130,110087,2414,136300000,mti/data,-5.89138936996,0.503699481487,88.169128418
2018/12/16/17:23:10.284143,110088,2414,146300000,mti/data,-5.89085197449,0.496137678623,88.1644821167
2018/12/16/17:23:10.294150,110089,2414,156300000,mti/data,-5.88993263245,0.486690789461,88.1585159302
2018/12/16/17:23:10.304132,110090,2414,166300000,mti/data,-5.88705921173,0.478088706732,88.1514053345
2018/12/16/17:23:10.314224,110091,2414,176300000,mti/data,-5.8850851059,0.473986387253,88.1477050781
2018/12/16/17:23:10.324125,110092,2414,186300000,mti/data,-5.88492631912,0.467109441757,88.1411437988
2018/12/16/17:23:10.334635,110093,2414,196300000,mti/data,-5.88066768646,0.457219004631,88.1371459961
2018/12/16/17:23:10.344164,110094,2414,206300000,mti/data,-5.88004875183,0.450460731983,88.1314468384
2018/12/16/17:23:10.354349,110095,2414,216300000,mti/data,-5.87753582001,0.446281403303,88.1234283447
2018/12/16/17:23:10.364095,110096,2414,226300000,mti/data,-5.87275266647,0.435528635979,88.1198196411
2018/12/16/17:23:10.374148,110097,2414,236300000,mti/data,-5.87128925323,0.431495279074,88.1106796265
2018/12/16/17:23:10.384231,110098,2414,246300000,mti/data,-5.86718416214,0.427370846272,88.1049880981
2018/12/16/17:23:10.394372,110099,2414,256300000,mti/data,-5.86451482773,0.425234824419,88.1001052856
2018/12/16/17:23:10.404114,110100,2414,266300000,mti/data,-5.86320066452,0.416776925325,88.0934295654
2018/12/16/17:23:10.414093,110101,2414,276300000,mti/data,-5.8572716713,0.418243557215,88.0856781006
2018/12/16/17:23:10.424129,110102,2414,286300000,mti/data,-5.85073137283,0.418689459562,88.0810699463
2018/12/16/17:23:10.434171,110103,2414,296300000,mti/data,-5.84734773636,0.416539758444,88.072479248
2018/12/16/17:23:10.444164,110104,2414,306300000,mti/data,-5.84564304352,0.412971735001,88.0658721924
2018/12/16/17:23:10.454495,110105,2414,316300000,mti/data,-5.84096717834,0.419101387262,88.0562515259
2018/12/16/17:23:10.464140,110106,2414,326300000,mti/data,-5.8394112587,0.416986346245,88.0506515503
2018/12/16/17:23:10.474230,110107,2414,336300000,mti/data,-5.84204530716,0.420957803726,88.0428619385
2018/12/16/17:23:10.484122,110108,2414,346300000,mti/data,-5.84957408905,0.421900361776,88.0358810425
2018/12/16/17:23:10.494266,110109,2414,356300000,mti/data,-5.84925031662,0.418726980686,88.0265197754
2018/12/16/17:23:10.504195,110110,2414,366300000,mti/data,-5.85288476944,0.420240551233,88.0223236084
2018/12/16/17:23:10.514495,110111,2414,376300000,mti/data,-5.857026577,0.43145108223,88.0136566162
2018/12/16/17:23:10.524276,110112,2414,386300000,mti/data,-5.8583111763,0.422001928091,88.0075759888
2018/12/16/17:23:10.534504,110113,2414,396300000,mti/data,-5.85766172409,0.421033143997,88.0030517578
2018/12/16/17:23:10.544169,110114,2414,406300000,mti/data,-5.85365009308,0.429566353559,87.9950332642
2018/12/16/17:23:10.554207,110115,2414,416300000,mti/data,-5.84962320328,0.427724480629,87.9878540039
2018/12/16/17:23:10.564330,110116,2414,426300000,mti/data,-5.84782981873,0.423181682825,87.9818496704
2018/12/16/17:23:10.574165,110117,2414,436300000,mti/data,-5.84774971008,0.427106380463,87.9768600464
2018/12/16/17:23:10.584364,110118,2414,446300000,mti/data,-5.84530544281,0.430438309908,87.9691314697
2018/12/16/17:23:10.594293,110119,2414,456300000,mti/data,-5.83946323395,0.432694226503,87.9626312256
2018/12/16/17:23:10.604337,110120,2414,466300000,mti/data,-5.83855056763,0.430693805218,87.956413269
2018/12/16/17:23:10.614266,110121,2414,476300000,mti/data,-5.83530712128,0.428323209286,87.9486312866
2018/12/16/17:23:10.624191,110122,2414,486300000,mti/data,-5.83692932129,0.42081195116,87.9426727295
2018/12/16/17:23:10.634292,110123,2414,496300000,mti/data,-5.83951377869,0.424414604902,87.9343261719
2018/12/16/17:23:10.644304,110124,2414,506300000,mti/data,-5.84024190903,0.421744704247,87.9282989502
2018/12/16/17:23:10.654256,110125,2414,516300000,mti/data,-5.84486436844,0.423659175634,87.9225845337
2018/12/16/17:23:10.664163,110126,2414,526300000,mti/data,-5.8456363678,0.42817980051,87.9150848389
2018/12/16/17:23:10.674155,110127,2414,536300000,mti/data,-5.85457992554,0.426817148924,87.9078979492
2018/12/16/17:23:10.684205,110128,2414,546300000,mti/data,-5.86832761765,0.422349005938,87.8990936279
2018/12/16/17:23:10.694134,110129,2414,556300000,mti/data,-5.87608528137,0.414682537317,87.8946075439
2018/12/16/17:23:10.704380,110130,2414,566300000,mti/data,-5.87777709961,0.409101247787,87.8904342651
2018/12/16/17:23:10.714934,110131,2414,576300000,mti/data,-5.88024091721,0.413327842951,87.8818893433
2018/12/16/17:23:10.724226,110132,2414,586300000,mti/data,-5.88101387024,0.406289726496,87.8732757568
2018/12/16/17:23:10.734304,110133,2414,596300000,mti/data,-5.87096071243,0.404933542013,87.863609314
2018/12/16/17:23:10.744214,110134,2414,606300000,mti/data,-5.84589862823,0.425651907921,87.861618042
2018/12/16/17:23:10.754252,110135,2414,616300000,mti/data,-5.81513023376,0.440812200308,87.8528747559
2018/12/16/17:23:10.764118,110136,2414,626300000,mti/data,-5.79727125168,0.43544024229,87.8426437378
2018/12/16/17:23:10.774147,110137,2414,636300000,mti/data,-5.80070066452,0.427666664124,87.8337936401
2018/12/16/17:23:10.785192,110138,2414,646300000,mti/data,-5.80849742889,0.419196754694,87.8284683228
2018/12/16/17:23:10.794220,110139,2414,656300000,mti/data,-5.81603240967,0.415090888739,87.8260879517
2018/12/16/17:23:10.804179,110140,2414,666300000,mti/data,-5.8207526207,0.41884803772,87.8255004883
2018/12/16/17:23:10.814405,110141,2414,676300000,mti/data,-5.82496547699,0.423613280058,87.8175582886
2018/12/16/17:23:10.824113,110142,2414,686300000,mti/data,-5.82655477524,0.424407094717,87.8101043701
2018/12/16/17:23:10.834101,110143,2414,696300000,mti/data,-5.8277964592,0.432204216719,87.8033676147
2018/12/16/17:23:10.844179,110144,2414,706300000,mti/data,-5.8316245079,0.437055021524,87.794593811
2018/12/16/17:23:10.854482,110145,2414,716300000,mti/data,-5.83602285385,0.431571543217,87.7896118164
2018/12/16/17:23:10.864176,110146,2414,726300000,mti/data,-5.83939552307,0.433461219072,87.7879638672
2018/12/16/17:23:10.874289,110147,2414,736300000,mti/data,-5.84466457367,0.433740794659,87.7818222046
2018/12/16/17:23:10.884290,110148,2414,746300000,mti/data,-5.84451389313,0.426753312349,87.7774429321
2018/12/16/17:23:10.894237,110149,2414,756300000,mti/data,-5.84654569626,0.432580471039,87.770362854
2018/12/16/17:23:10.904310,110150,2414,766300000,mti/data,-5.84824752808,0.432272076607,87.7609634399
2018/12/16/17:23:10.914213,110151,2414,776300000,mti/data,-5.85142850876,0.420342594385,87.7537460327
2018/12/16/17:23:10.924178,110152,2414,786300000,mti/data,-5.85549402237,0.422419667244,87.7471847534
