time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle,.steering_wheel_angle_cmd,.steering_wheel_torque,.speed,.enabled,.override,.timeout,.fault_wdc,.fault_bus1,.fault_bus2,.fault_calibration
2018/12/16/17:23:10.969416,55123,1545002590,969188347,,-0.123918376863,0.0,-0.75,5.18055534363,False,False,False,False,False,False,False
2018/12/16/17:23:10.989473,55124,1545002590,989225090,,-0.123918376863,0.0,-0.75,5.17500019073,False,False,False,False,False,False,False
2018/12/16/17:23:11.009491,55125,1545002591,9251741,,-0.123918376863,0.0,-0.6875,5.17222213745,False,False,False,False,False,False,False
2018/12/16/17:23:11.029503,55126,1545002591,29277137,,-0.123918376863,0.0,-0.75,5.169444561,False,False,False,False,False,False,False
2018/12/16/17:23:11.050004,55127,1545002591,49340124,,-0.123918376863,0.0,-0.75,5.16388893127,False,False,False,False,False,False,False
2018/12/16/17:23:11.069808,55128,1545002591,69371889,,-0.123918376863,0.0,-0.6875,5.16111087799,False,False,False,False,False,False,False
2018/12/16/17:23:11.089707,55129,1545002591,89400710,,-0.123918376863,0.0,-0.75,5.1555557251,False,False,False,False,False,False,False
2018/12/16/17:23:11.109710,55130,1545002591,109417071,,-0.123918376863,0.0,-0.75,5.15277767181,False,False,False,False,False,False,False
2018/12/16/17:23:11.129694,55131,1545002591,129451067,,-0.123918376863,0.0,-0.5625,5.15000009537,False,False,False,False,False,False,False
2018/12/16/17:23:11.149759,55132,1545002591,149502630,,-0.122173048556,0.0,-0.75,5.15000009537,False,False,False,False,False,False,False
2018/12/16/17:23:11.169778,55133,1545002591,169495801,,-0.123918376863,0.0,-0.625,5.14444446564,False,False,False,False,False,False,False
2018/12/16/17:23:11.189763,55134,1545002591,189555437,,-0.122173048556,0.0,-0.625,5.14166688919,False,False,False,False,False,False,False
2018/12/16/17:23:11.210059,55135,1545002591,209578361,,-0.122173048556,0.0,-0.5625,5.13611125946,False,False,False,False,False,False,False
2018/12/16/17:23:11.229904,55136,1545002591,229626595,,-0.122173048556,0.0,-0.5625,5.13055562973,False,False,False,False,False,False,False
2018/12/16/17:23:11.250083,55137,1545002591,249655733,,-0.120427720249,0.0,-0.5625,5.125,False,False,False,False,False,False,False
2018/12/16/17:23:11.269997,55138,1545002591,269682644,,-0.120427720249,0.0,-0.5,5.11666679382,False,False,False,False,False,False,False
2018/12/16/17:23:11.290055,55139,1545002591,289736804,,-0.120427720249,0.0,-0.625,5.11388874054,False,False,False,False,False,False,False
2018/12/16/17:23:11.310066,55140,1545002591,309726777,,-0.118682391942,0.0,-0.625,5.10555553436,False,False,False,False,False,False,False
2018/12/16/17:23:11.330053,55141,1545002591,329787184,,-0.116937056184,0.0,-0.625,5.09722232819,False,False,False,False,False,False,False
2018/12/16/17:23:11.350202,55142,1545002591,349843991,,-0.116937056184,0.0,-0.625,5.0944442749,False,False,False,False,False,False,False
2018/12/16/17:23:11.370166,55143,1545002591,369857826,,-0.115191727877,0.0,-0.5625,5.080555439,False,False,False,False,False,False,False
2018/12/16/17:23:11.390273,55144,1545002591,389903606,,-0.115191727877,0.0,-0.625,5.06944465637,False,False,False,False,False,False,False
2018/12/16/17:23:11.410271,55145,1545002591,409895712,,-0.115191727877,0.0,-0.625,5.05555534363,False,False,False,False,False,False,False
2018/12/16/17:23:11.430259,55146,1545002591,429989847,,-0.115191727877,0.0,-0.625,5.05277776718,False,False,False,False,False,False,False
2018/12/16/17:23:11.450418,55147,1545002591,449995016,,-0.115191727877,0.0,-0.625,5.044444561,False,False,False,False,False,False,False
2018/12/16/17:23:11.470266,55148,1545002591,470027452,,-0.115191727877,0.0,-0.625,5.03611087799,False,False,False,False,False,False,False
2018/12/16/17:23:11.490824,55149,1545002591,490037335,,-0.115191727877,0.0,-0.625,5.02222204208,False,False,False,False,False,False,False
2018/12/16/17:23:11.510553,55150,1545002591,510099510,,-0.115191727877,0.0,-0.6875,5.01944446564,False,False,False,False,False,False,False
2018/12/16/17:23:11.530376,55151,1545002591,530127920,,-0.115191727877,0.0,-0.6875,5.01666688919,False,False,False,False,False,False,False
2018/12/16/17:23:11.550424,55152,1545002591,550173967,,-0.115191727877,0.0,-0.6875,5.00833320618,False,False,False,False,False,False,False
2018/12/16/17:23:11.570472,55153,1545002591,570191125,,-0.115191727877,0.0,-0.625,5.0,False,False,False,False,False,False,False
2018/12/16/17:23:11.590456,55154,1545002591,590216503,,-0.115191727877,0.0,-0.625,4.98888874054,False,False,False,False,False,False,False
2018/12/16/17:23:11.610672,55155,1545002591,610228813,,-0.115191727877,0.0,-0.6875,4.97777795792,False,False,False,False,False,False,False
2018/12/16/17:23:11.630575,55156,1545002591,630292057,,-0.115191727877,0.0,-0.5625,4.97222232819,False,False,False,False,False,False,False
2018/12/16/17:23:11.650607,55157,1545002591,650312769,,-0.115191727877,0.0,-0.625,4.9694442749,False,False,False,False,False,False,False
2018/12/16/17:23:11.670624,55158,1545002591,670336971,,-0.115191727877,0.0,-0.5625,4.955555439,False,False,False,False,False,False,False
2018/12/16/17:23:11.690689,55159,1545002591,690400435,,-0.11344639957,0.0,-0.625,4.94722223282,False,False,False,False,False,False,False
2018/12/16/17:23:11.710717,55160,1545002591,710412591,,-0.109955742955,0.0,-0.5625,4.94166660309,False,False,False,False,False,False,False
2018/12/16/17:23:11.730774,55161,1545002591,730453289,,-0.106465086341,0.0,-0.4375,4.93333339691,False,False,False,False,False,False,False
2018/12/16/17:23:11.750807,55162,1545002591,750487728,,-0.102974422276,0.0,-0.4375,4.93055534363,False,False,False,False,False,False,False
2018/12/16/17:23:11.771642,55163,1545002591,770981993,,-0.0977384373546,0.0,-0.25,4.91666650772,False,False,False,False,False,False,False
2018/12/16/17:23:11.791326,55164,1545002591,790999129,,-0.0942477807403,0.0,-0.1875,4.9055557251,False,False,False,False,False,False,False
2018/12/16/17:23:11.811561,55165,1545002591,810992590,,-0.0890117883682,0.0,-0.1875,4.90277767181,False,False,False,False,False,False,False
2018/12/16/17:23:11.831351,55166,1545002591,830982429,,-0.0837758034468,0.0,-0.1875,4.90000009537,False,False,False,False,False,False,False
2018/12/16/17:23:11.851274,55167,1545002591,850984470,,-0.0785398185253,0.0,-0.125,4.88333320618,False,False,False,False,False,False,False
2018/12/16/17:23:11.871799,55168,1545002591,871013067,,-0.0750491544604,0.0,-0.375,4.87222242355,False,False,False,False,False,False,False
2018/12/16/17:23:11.891423,55169,1545002591,891008295,,-0.0733038261533,0.0,-0.3125,4.87222242355,False,False,False,False,False,False,False
2018/12/16/17:23:11.911305,55170,1545002591,910984490,,-0.0715584978461,0.0,-0.375,4.86388874054,False,False,False,False,False,False,False
2018/12/16/17:23:11.931223,55171,1545002591,930997142,,-0.069813169539,0.0,-0.5625,4.85833311081,False,False,False,False,False,False,False
2018/12/16/17:23:11.951374,55172,1545002591,950993364,,-0.0715584978461,0.0,-0.6875,4.85277795792,False,False,False,False,False,False,False
2018/12/16/17:23:11.972618,55173,1545002591,970984829,,-0.0715584978461,0.0,-0.8125,4.84722232819,False,False,False,False,False,False,False
2018/12/16/17:23:11.991506,55174,1545002591,990981593,,-0.0733038261533,0.0,-0.9375,4.84722232819,False,False,False,False,False,False,False
2018/12/16/17:23:12.011461,55175,1545002592,10985177,,-0.0750491544604,0.0,-0.9375,4.84166669846,False,False,False,False,False,False,False
2018/12/16/17:23:12.031735,55176,1545002592,30984117,,-0.0767944902182,0.0,-0.8125,4.83333349228,False,False,False,False,False,False,False
2018/12/16/17:23:12.051225,55177,1545002592,50991570,,-0.0785398185253,0.0,-0.9375,4.82777786255,False,False,False,False,False,False,False
2018/12/16/17:23:12.071826,55178,1545002592,71013196,,-0.0785398185253,0.0,-0.9375,4.82222223282,False,False,False,False,False,False,False
2018/12/16/17:23:12.091466,55179,1545002592,91033894,,-0.0802851468325,0.0,-0.875,4.81388902664,False,False,False,False,False,False,False
2018/12/16/17:23:12.111517,55180,1545002592,111210520,,-0.0802851468325,0.0,-1.0,4.80555534363,False,False,False,False,False,False,False
2018/12/16/17:23:12.131356,55181,1545002592,131111830,,-0.0802851468325,0.0,-1.125,4.79722213745,False,False,False,False,False,False,False
2018/12/16/17:23:12.151393,55182,1545002592,151141838,,-0.0837758034468,0.0,-1.125,4.79166650772,False,False,False,False,False,False,False
2018/12/16/17:23:12.171508,55183,1545002592,171166250,,-0.090757124126,0.0,-1.4375,4.78333330154,False,False,False,False,False,False,False
2018/12/16/17:23:12.191506,55184,1545002592,191226740,,-0.101229093969,0.0,-1.5,4.77500009537,False,False,False,False,False,False,False
2018/12/16/17:23:12.211815,55185,1545002592,211275672,,-0.120427720249,0.0,-1.625,4.76666688919,False,False,False,False,False,False,False
2018/12/16/17:23:12.231608,55186,1545002592,231271319,,-0.146607652307,0.0,-1.6875,4.76111125946,False,False,False,False,False,False,False
2018/12/16/17:23:12.251578,55187,1545002592,251303809,,-0.176278248429,0.0,-1.625,4.75555562973,False,False,False,False,False,False,False
2018/12/16/17:23:12.271824,55188,1545002592,271354995,,-0.20769418776,0.0,-1.6875,4.75,False,False,False,False,False,False,False
2018/12/16/17:23:12.291601,55189,1545002592,291382748,,-0.240855440497,0.0,-1.5625,4.74722242355,False,False,False,False,False,False,False
2018/12/16/17:23:12.311922,55190,1545002592,311404568,,-0.270526021719,0.0,-1.5625,4.74444437027,False,False,False,False,False,False,False
2018/12/16/17:23:12.331752,55191,1545002592,331460212,,-0.298451304436,0.0,-1.5625,4.74166679382,False,False,False,False,False,False,False
2018/12/16/17:23:12.351741,55192,1545002592,351479718,,-0.32114058733,0.0,-1.5,4.73888874054,False,False,False,False,False,False,False
2018/12/16/17:23:12.371805,55193,1545002592,371525665,,-0.34033921361,0.0,-1.5625,4.73333311081,False,False,False,False,False,False,False
2018/12/16/17:23:12.391864,55194,1545002592,391547053,,-0.356047153473,0.0,-1.5,4.72499990463,False,False,False,False,False,False,False
2018/12/16/17:23:12.411927,55195,1545002592,411584838,,-0.366519153118,0.0,-1.625,4.72222232819,False,False,False,False,False,False,False
2018/12/16/17:23:12.432260,55196,1545002592,431615623,,-0.376991122961,0.0,-1.6875,4.7194442749,False,False,False,False,False,False,False
2018/12/16/17:23:12.451977,55197,1545002592,451666000,,-0.385717779398,0.0,-1.6875,4.71666669846,False,False,False,False,False,False,False
2018/12/16/17:23:12.472128,55198,1545002592,471702157,,-0.399680405855,0.0,-1.75,4.71388912201,False,False,False,False,False,False,False
2018/12/16/17:23:12.492093,55199,1545002592,491696869,,-0.415388375521,0.0,-1.75,4.71111106873,False,False,False,False,False,False,False
2018/12/16/17:23:12.512225,55200,1545002592,511740210,,-0.434586971998,0.0,-1.75,4.705555439,False,False,False,False,False,False,False
2018/12/16/17:23:12.532720,55201,1545002592,531785667,,-0.457276254892,0.0,-1.8125,4.69999980927,False,False,False,False,False,False,False
2018/12/16/17:23:12.552510,55202,1545002592,551809331,,-0.483456194401,0.0,-1.875,4.69722223282,False,False,False,False,False,False,False
2018/12/16/17:23:12.572175,55203,1545002592,571850841,,-0.513126790524,0.0,-1.9375,4.69444465637,False,False,False,False,False,False,False
2018/12/16/17:23:12.592104,55204,1545002592,591863402,,-0.546288073063,0.0,-2.0,4.68888902664,False,False,False,False,False,False,False
2018/12/16/17:23:12.612276,55205,1545002592,611992005,,-0.579449295998,0.0,-2.0,4.68333339691,False,False,False,False,False,False,False
2018/12/16/17:23:12.632488,55206,1545002592,632086274,,-0.617846548557,0.0,-2.0625,4.68055534363,False,False,False,False,False,False,False
2018/12/16/17:23:12.652403,55207,1545002592,652095373,,-0.654498457909,0.0,-2.125,4.67500019073,False,False,False,False,False,False,False
2018/12/16/17:23:12.672507,55208,1545002592,672160690,,-0.692895710468,0.0,-2.125,4.669444561,False,False,False,False,False,False,False
2018/12/16/17:23:12.692323,55209,1545002592,692059386,,-0.72954761982,0.0,-2.125,4.66388893127,False,False,False,False,False,False,False
2018/12/16/17:23:12.712356,55210,1545002592,712070596,,-0.764454185963,0.0,-2.125,4.66111087799,False,False,False,False,False,False,False
2018/12/16/17:23:12.732825,55211,1545002592,732284728,,-0.797615468502,0.0,-2.0625,4.65833330154,False,False,False,False,False,False,False
2018/12/16/17:23:12.752831,55212,1545002592,752174489,,-0.827286064625,0.0,-2.0,4.6555557251,False,False,False,False,False,False,False
2018/12/16/17:23:12.772655,55213,1545002592,772401342,,-0.853466033936,0.0,-2.0,4.65000009537,False,False,False,False,False,False,False
2018/12/16/17:23:12.792739,55214,1545002592,792471014,,-0.876155257225,0.0,-1.9375,4.64444446564,False,False,False,False,False,False,False
2018/12/16/17:23:12.812519,55215,1545002592,812244697,,-0.893608570099,0.0,-1.9375,4.64722204208,False,False,False,False,False,False,False
2018/12/16/17:23:12.833148,55216,1545002592,832492773,,-0.909316539764,0.0,-1.875,4.64166688919,False,False,False,False,False,False,False
2018/12/16/17:23:12.852773,55217,1545002592,852515744,,-0.921533823013,0.0,-1.875,4.63888883591,False,False,False,False,False,False,False
2018/12/16/17:23:12.872773,55218,1545002592,872524970,,-0.93026047945,0.0,-1.8125,4.63888883591,False,False,False,False,False,False,False
2018/12/16/17:23:12.892872,55219,1545002592,892588621,,-0.937241792679,0.0,-1.8125,4.63333320618,False,False,False,False,False,False,False
2018/12/16/17:23:12.912770,55220,1545002592,912398738,,-0.944223105907,0.0,-1.8125,4.62777757645,False,False,False,False,False,False,False
2018/12/16/17:23:12.933244,55221,1545002592,932550249,,-0.947713792324,0.0,-1.8125,4.625,False,False,False,False,False,False,False
2018/12/16/17:23:12.953210,55222,1545002592,952638177,,-0.954695105553,0.0,-1.8125,4.625,False,False,False,False,False,False,False
2018/12/16/17:23:12.972789,55223,1545002592,972538186,,-0.961676418781,0.0,-1.8125,4.61944437027,False,False,False,False,False,False,False
2018/12/16/17:23:12.992873,55224,1545002592,992549030,,-0.970403075218,0.0,-1.8125,4.61388874054,False,False,False,False,False,False,False
2018/12/16/17:23:13.012900,55225,1545002593,12570708,,-0.980875015259,0.0,-1.875,4.61111116409,False,False,False,False,False,False,False
2018/12/16/17:23:13.033087,55226,1545002593,32617223,,-0.993092358112,0.0,-1.875,4.60555553436,False,False,False,False,False,False,False
2018/12/16/17:23:13.052933,55227,1545002593,52644970,,-1.00705492496,0.0,-1.8125,4.59999990463,False,False,False,False,False,False,False
2018/12/16/17:23:13.072913,55228,1545002593,72680204,,-1.01927232742,0.0,-1.8125,4.59999990463,False,False,False,False,False,False,False
2018/12/16/17:23:13.092975,55229,1545002593,92717309,,-1.03498029709,0.0,-1.8125,4.59722232819,False,False,False,False,False,False,False
2018/12/16/17:23:13.113176,55230,1545002593,112821522,,-1.04894292355,0.0,-1.875,4.59166669846,False,False,False,False,False,False,False
2018/12/16/17:23:13.133045,55231,1545002593,132770549,,-1.06465089321,0.0,-1.625,4.56944465637,False,False,False,False,False,False,False
2018/12/16/17:23:13.153374,55232,1545002593,153088316,,-1.07861351967,0.0,-2.0625,4.56666660309,False,False,False,False,False,False,False
2018/12/16/17:23:13.173131,55233,1545002593,172850191,,-1.09955739975,0.0,-1.8125,4.58333349228,False,False,False,False,False,False,False
2018/12/16/17:23:13.193163,55234,1545002593,192889155,,-1.11352002621,0.0,-1.875,4.57222223282,False,False,False,False,False,False,False
2018/12/16/17:23:13.213328,55235,1545002593,213062138,,-1.12922799587,0.0,-1.9375,4.56666660309,False,False,False,False,False,False,False
2018/12/16/17:23:13.233315,55236,1545002593,232984995,,-1.14668130875,0.0,-1.625,4.56111097336,False,False,False,False,False,False,False
2018/12/16/17:23:13.253364,55237,1545002593,252986547,,-1.1606439352,0.0,-1.875,4.55833339691,False,False,False,False,False,False,False
2018/12/16/17:23:13.273220,55238,1545002593,273009275,,-1.17809724808,0.0,-1.9375,4.56388902664,False,False,False,False,False,False,False
2018/12/16/17:23:13.293326,55239,1545002593,293044382,,-1.19555056095,0.0,-2.0625,4.55000019073,False,False,False,False,False,False,False
2018/12/16/17:23:13.313411,55240,1545002593,313090692,,-1.2077678442,0.0,-2.1875,4.54722213745,False,False,False,False,False,False,False
2018/12/16/17:23:13.333404,55241,1545002593,333114045,,-1.22173047066,0.0,-2.125,4.55000019073,False,False,False,False,False,False,False
2018/12/16/17:23:13.353358,55242,1545002593,353150487,,-1.2322024107,0.0,-2.0625,4.54722213745,False,False,False,False,False,False,False
2018/12/16/17:23:13.373450,55243,1545002593,373165070,,-1.23918378353,0.0,-2.125,4.56111097336,False,False,False,False,False,False,False
2018/12/16/17:23:13.393545,55244,1545002593,393225465,,-1.24616503716,0.0,-1.75,4.544444561,False,False,False,False,False,False,False
2018/12/16/17:23:13.413548,55245,1545002593,413279685,,-1.24616503716,0.0,-1.875,4.52777767181,False,False,False,False,False,False,False
2018/12/16/17:23:13.433604,55246,1545002593,433292934,,-1.24791038036,0.0,-1.6875,4.5305557251,False,False,False,False,False,False,False
2018/12/16/17:23:13.453562,55247,1545002593,453313691,,-1.24616503716,0.0,-1.625,4.52500009537,False,False,False,False,False,False,False
2018/12/16/17:23:13.473569,55248,1545002593,473347559,,-1.24267446995,0.0,-1.5,4.52500009537,False,False,False,False,False,False,False
2018/12/16/17:23:13.493675,55249,1545002593,493397273,,-1.23918378353,0.0,-1.375,4.5305557251,False,False,False,False,False,False,False
2018/12/16/17:23:13.513677,55250,1545002593,513428733,,-1.23743844032,0.0,-1.3125,4.52500009537,False,False,False,False,False,False,False
2018/12/16/17:23:13.533672,55251,1545002593,533442617,,-1.2322024107,0.0,-1.1875,4.52222204208,False,False,False,False,False,False,False
2018/12/16/17:23:13.553724,55252,1545002593,553477459,,-1.22871184349,0.0,-1.1875,4.52500009537,False,False,False,False,False,False,False
2018/12/16/17:23:13.573800,55253,1545002593,573518974,,-1.22347581387,0.0,-1.125,4.52222204208,False,False,False,False,False,False,False
2018/12/16/17:23:13.593752,55254,1545002593,593538065,,-1.21823978424,0.0,-1.0625,4.52222204208,False,False,False,False,False,False,False
2018/12/16/17:23:13.614119,55255,1545002593,613570113,,-1.21125853062,0.0,-1.0625,4.51944446564,False,False,False,False,False,False,False
2018/12/16/17:23:13.633847,55256,1545002593,633607630,,-1.20253181458,0.0,-1.0625,4.52222204208,False,False,False,False,False,False,False
2018/12/16/17:23:13.654263,55257,1545002593,653644694,,-1.19205987453,0.0,-1.0625,4.52500009537,False,False,False,False,False,False,False
2018/12/16/17:23:13.673947,55258,1545002593,673664475,,-1.18158793449,0.0,-1.0625,4.52222204208,False,False,False,False,False,False,False
2018/12/16/17:23:13.693989,55259,1545002593,693718255,,-1.17286121845,0.0,-0.9375,4.52500009537,False,False,False,False,False,False,False
2018/12/16/17:23:13.713960,55260,1545002593,713761752,,-1.16238927841,0.0,-1.25,4.5305557251,False,False,False,False,False,False,False
2018/12/16/17:23:13.733978,55261,1545002593,733766671,,-1.15366268158,0.0,-1.125,4.53333330154,False,False,False,False,False,False,False
2018/12/16/17:23:13.754399,55262,1545002593,753817536,,-1.14493596554,0.0,-1.125,4.53333330154,False,False,False,False,False,False,False
2018/12/16/17:23:13.774103,55263,1545002593,773842112,,-1.13620936871,0.0,-1.25,4.53888893127,False,False,False,False,False,False,False
2018/12/16/17:23:13.794291,55264,1545002593,793885848,,-1.13097333908,0.0,-1.125,4.53888893127,False,False,False,False,False,False,False
2018/12/16/17:23:13.814258,55265,1545002593,813984729,,-1.12224674225,0.0,-1.25,4.53611087799,False,False,False,False,False,False,False
2018/12/16/17:23:13.834293,55266,1545002593,833985066,,-1.11526536942,0.0,-1.1875,4.53611087799,False,False,False,False,False,False,False
2018/12/16/17:23:13.854299,55267,1545002593,853983936,,-1.10653877258,0.0,-1.1875,4.53888893127,False,False,False,False,False,False,False
2018/12/16/17:23:13.874387,55268,1545002593,874010825,,-1.09955739975,0.0,-1.125,4.54166650772,False,False,False,False,False,False,False
2018/12/16/17:23:13.894400,55269,1545002593,894086202,,-1.08908545971,0.0,-1.125,4.53888893127,False,False,False,False,False,False,False
2018/12/16/17:23:13.914345,55270,1545002593,914086666,,-1.07861351967,0.0,-1.0625,4.54166650772,False,False,False,False,False,False,False
2018/12/16/17:23:13.934396,55271,1545002593,934113443,,-1.06639611721,0.0,-1.0,4.544444561,False,False,False,False,False,False,False
2018/12/16/17:23:13.954428,55272,1545002593,954150111,,-1.05243349075,0.0,-1.0625,4.544444561,False,False,False,False,False,False,False
2018/12/16/17:23:13.974577,55273,1545002593,974165320,,-1.03672552109,0.0,-0.9375,4.55000019073,False,False,False,False,False,False,False
2018/12/16/17:23:13.994514,55274,1545002593,994203027,,-1.01752698421,0.0,-0.9375,4.55555534363,False,False,False,False,False,False,False
2018/12/16/17:23:14.014525,55275,1545002594,14248529,,-0.996582984924,0.0,-0.9375,4.55833339691,False,False,False,False,False,False,False
2018/12/16/17:23:14.034604,55276,1545002594,34281884,,-0.97389370203,0.0,-0.875,4.56388902664,False,False,False,False,False,False,False
2018/12/16/17:23:14.055086,55277,1545002594,54324491,,-0.949459135532,0.0,-0.9375,4.57222223282,False,False,False,False,False,False,False
2018/12/16/17:23:14.075046,55278,1545002594,74352714,,-0.92502450943,0.0,-0.8125,4.580555439,False,False,False,False,False,False,False
2018/12/16/17:23:14.094629,55279,1545002594,94370790,,-0.898844540119,0.0,-0.6875,4.58611106873,False,False,False,False,False,False,False
2018/12/16/17:23:14.115393,55280,1545002594,114404042,,-0.874409973621,0.0,-0.75,4.58888912201,False,False,False,False,False,False,False
2018/12/16/17:23:14.134729,55281,1545002594,134433806,,-0.848230004311,0.0,-0.4375,4.59999990463,False,False,False,False,False,False,False
2018/12/16/17:23:14.154871,55282,1545002594,154495110,,-0.820304751396,0.0,-0.4375,4.61388874054,False,False,False,False,False,False,False
2018/12/16/17:23:14.174841,55283,1545002594,174522775,,-0.794124782085,0.0,-0.375,4.61666679382,False,False,False,False,False,False,False
2018/12/16/17:23:14.194858,55284,1545002594,194550173,,-0.767944872379,0.0,-0.0625,4.61944437027,False,False,False,False,False,False,False
2018/12/16/17:23:14.215022,55285,1545002594,214573549,,-0.741764903069,0.0,-0.1875,4.63055562973,False,False,False,False,False,False,False
2018/12/16/17:23:14.235217,55286,1545002594,234627522,,-0.713839650154,0.0,-0.0625,4.63888883591,False,False,False,False,False,False,False
2018/12/16/17:23:14.254996,55287,1545002594,254655979,,-0.69115036726,0.0,0.0,4.64444446564,False,False,False,False,False,False,False
2018/12/16/17:23:14.275087,55288,1545002594,274682634,,-0.664970457554,0.0,0.0,4.65277767181,False,False,False,False,False,False,False
2018/12/16/17:23:14.295009,55289,1545002594,294704949,,-0.640535831451,0.0,-0.1875,4.65833330154,False,False,False,False,False,False,False
2018/12/16/17:23:14.315544,55290,1545002594,314779776,,-0.619591891766,0.0,0.125,4.66666650772,False,False,False,False,False,False,False
2018/12/16/17:23:14.335070,55291,1545002594,334805471,,-0.593411922455,0.0,0.125,4.67777776718,False,False,False,False,False,False,False
2018/12/16/17:23:14.355277,55292,1545002594,354959035,,-0.568977355957,0.0,0.0625,4.68333339691,False,False,False,False,False,False,False
2018/12/16/17:23:14.375157,55293,1545002594,374848765,,-0.542797386646,0.0,-0.125,4.68888902664,False,False,False,False,False,False,False
2018/12/16/17:23:14.395245,55294,1545002594,394921991,,-0.520108103752,0.0,-0.0625,4.69999980927,False,False,False,False,False,False,False
2018/12/16/17:23:14.415375,55295,1545002594,414990670,,-0.49741885066,0.0,0.0,4.705555439,False,False,False,False,False,False,False
2018/12/16/17:23:14.435242,55296,1545002594,434987469,,-0.476474881172,0.0,-0.0625,4.70833349228,False,False,False,False,False,False,False
2018/12/16/17:23:14.455242,55297,1545002594,454989358,,-0.452040284872,0.0,0.375,4.7194442749,False,False,False,False,False,False,False
2018/12/16/17:23:14.475273,55298,1545002594,475015900,,-0.425860345364,0.0,0.625,4.73611116409,False,False,False,False,False,False,False
2018/12/16/17:23:14.495257,55299,1545002594,495037499,,-0.396189749241,0.0,-0.1875,4.74166679382,False,False,False,False,False,False,False
2018/12/16/17:23:14.515471,55300,1545002594,515143780,,-0.371755123138,0.0,0.8125,4.74444437027,False,False,False,False,False,False,False
2018/12/16/17:23:14.535352,55301,1545002594,535118531,,-0.336848556995,0.0,0.1875,4.75,False,False,False,False,False,False,False
2018/12/16/17:23:14.555370,55302,1545002594,555145057,,-0.310668617487,0.0,0.5,4.76666688919,False,False,False,False,False,False,False
2018/12/16/17:23:14.575425,55303,1545002594,575169590,,-0.27750736475,0.0,0.8125,4.77777767181,False,False,False,False,False,False,False
2018/12/16/17:23:14.595443,55304,1545002594,595222027,,-0.242600768805,0.0,0.5,4.78888893127,False,False,False,False,False,False,False
2018/12/16/17:23:14.615585,55305,1545002594,615259815,,-0.209439516068,0.0,0.625,4.79722213745,False,False,False,False,False,False,False
2018/12/16/17:23:14.635544,55306,1545002594,635275345,,-0.178023576736,0.0,0.6875,4.81388902664,False,False,False,False,False,False,False
2018/12/16/17:23:14.655522,55307,1545002594,655297373,,-0.146607652307,0.0,0.625,4.82499980927,False,False,False,False,False,False,False
2018/12/16/17:23:14.675555,55308,1545002594,675351239,,-0.11344639957,0.0,0.5625,4.83611106873,False,False,False,False,False,False,False
2018/12/16/17:23:14.695653,55309,1545002594,695376941,,-0.0820304751396,0.0,0.6875,4.84722232819,False,False,False,False,False,False,False
2018/12/16/17:23:14.715809,55310,1545002594,715430196,,-0.0523598790169,0.0,0.5625,4.86111116409,False,False,False,False,False,False,False
2018/12/16/17:23:14.735682,55311,1545002594,735452957,,-0.0279252678156,0.0,0.625,4.86944437027,False,False,False,False,False,False,False
2018/12/16/17:23:14.755829,55312,1545002594,755484124,,-0.00523598771542,0.0,0.625,4.88055562973,False,False,False,False,False,False,False
2018/12/16/17:23:14.775790,55313,1545002594,775511351,,0.0122173046693,0.0,0.6875,4.89722204208,False,False,False,False,False,False,False
2018/12/16/17:23:14.796079,55314,1545002594,795563579,,0.0279252678156,0.0,0.8125,4.90277767181,False,False,False,False,False,False,False
2018/12/16/17:23:14.815892,55315,1545002594,815604009,,0.045378562063,0.0,0.625,4.91388893127,False,False,False,False,False,False,False
2018/12/16/17:23:14.835917,55316,1545002594,835621300,,0.0593411959708,0.0,0.8125,4.92222213745,False,False,False,False,False,False,False
2018/12/16/17:23:14.855894,55317,1545002594,855647479,,0.0733038261533,0.0,0.6875,4.93333339691,False,False,False,False,False,False,False
2018/12/16/17:23:14.876082,55318,1545002594,875697221,,0.0872664600611,0.0,0.6875,4.94444465637,False,False,False,False,False,False,False
2018/12/16/17:23:14.895892,55319,1545002594,895699175,,0.102974422276,0.0,0.625,4.955555439,False,False,False,False,False,False,False
2018/12/16/17:23:14.916154,55320,1545002594,915745298,,0.118682391942,0.0,0.6875,4.96111106873,False,False,False,False,False,False,False
2018/12/16/17:23:14.936008,55321,1545002594,935787954,,0.134390354156,0.0,0.5625,4.97499990463,False,False,False,False,False,False,False
2018/12/16/17:23:14.956046,55322,1545002594,955809517,,0.148352980614,0.0,0.625,4.99166679382,False,False,False,False,False,False,False
2018/12/16/17:23:14.976080,55323,1545002594,975846198,,0.160570293665,0.0,0.625,5.00277757645,False,False,False,False,False,False,False
2018/12/16/17:23:14.996622,55324,1545002594,995882072,,0.172787591815,0.0,0.625,5.01388883591,False,False,False,False,False,False,False
2018/12/16/17:23:15.016351,55325,1545002595,15988144,,0.183259576559,0.0,0.75,5.02777767181,False,False,False,False,False,False,False
2018/12/16/17:23:15.036314,55326,1545002595,35993915,,0.193731546402,0.0,0.6875,5.03333330154,False,False,False,False,False,False,False
2018/12/16/17:23:15.056360,55327,1545002595,55986519,,0.204203516245,0.0,0.8125,5.05000019073,False,False,False,False,False,False,False
2018/12/16/17:23:15.076625,55328,1545002595,76015701,,0.216420829296,0.0,1.0,5.06111097336,False,False,False,False,False,False,False
