time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle,.steering_wheel_angle_cmd,.steering_wheel_torque,.speed,.enabled,.override,.timeout,.fault_wdc,.fault_bus1,.fault_bus2,.fault_calibration
2018/12/16/17:22:14.755952,52317,1545002534,755691191,,-0.0523598790169,0.0,-1.0625,4.26388883591,False,False,False,False,False,False,False
2018/12/16/17:22:14.776100,52318,1545002534,775706151,,-0.0593411959708,0.0,-1.0,4.26666688919,False,False,False,False,False,False,False
2018/12/16/17:22:14.795977,52319,1545002534,795742814,,-0.0645771846175,0.0,-0.9375,4.26666688919,False,False,False,False,False,False,False
2018/12/16/17:22:14.816037,52320,1545002534,815782623,,-0.0663225129247,0.0,-0.9375,4.27222204208,False,False,False,False,False,False,False
2018/12/16/17:22:14.836032,52321,1545002534,835804349,,-0.069813169539,0.0,-0.875,4.27500009537,False,False,False,False,False,False,False
2018/12/16/17:22:14.856065,52322,1545002534,855837437,,-0.0715584978461,0.0,-0.8125,4.27777767181,False,False,False,False,False,False,False
2018/12/16/17:22:14.876186,52323,1545002534,875925128,,-0.0715584978461,0.0,-0.6875,4.2805557251,False,False,False,False,False,False,False
2018/12/16/17:22:14.896290,52324,1545002534,895927379,,-0.069813169539,0.0,-0.5,4.28611087799,False,False,False,False,False,False,False
2018/12/16/17:22:14.916235,52325,1545002534,915957073,,-0.0663225129247,0.0,-0.375,4.28611087799,False,False,False,False,False,False,False
2018/12/16/17:22:14.936402,52326,1545002534,935985750,,-0.0610865242779,0.0,-0.25,4.28611087799,False,False,False,False,False,False,False
2018/12/16/17:22:14.956411,52327,1545002534,956007042,,-0.0575958639383,0.0,-0.1875,4.28888893127,False,False,False,False,False,False,False
2018/12/16/17:22:14.976313,52328,1545002534,976034344,,-0.0506145469844,0.0,-0.125,4.28888893127,False,False,False,False,False,False,False
2018/12/16/17:22:14.996539,52329,1545002534,996086390,,-0.045378562063,0.0,-0.125,4.28888893127,False,False,False,False,False,False,False
2018/12/16/17:22:15.016505,52330,1545002535,16114549,,-0.0383972451091,0.0,-0.0625,4.28888893127,False,False,False,False,False,False,False
2018/12/16/17:22:15.036502,52331,1545002535,36138428,,-0.0314159281552,0.0,0.0625,4.28888893127,False,False,False,False,False,False,False
2018/12/16/17:22:15.056592,52332,1545002535,56166794,,-0.0244346093386,0.0,0.125,4.28888893127,False,False,False,False,False,False,False
2018/12/16/17:22:15.076481,52333,1545002535,76217207,,-0.0191986225545,0.0,0.0,4.29166650772,False,False,False,False,False,False,False
2018/12/16/17:22:15.096524,52334,1545002535,96245152,,-0.0139626339078,0.0,0.125,4.294444561,False,False,False,False,False,False,False
2018/12/16/17:22:15.116533,52335,1545002535,116281904,,-0.00872664619237,0.0,0.0625,4.294444561,False,False,False,False,False,False,False
2018/12/16/17:22:15.136625,52336,1545002535,136323827,,-0.00523598771542,0.0,-0.0625,4.29722213745,False,False,False,False,False,False,False
2018/12/16/17:22:15.156588,52337,1545002535,156357522,,-0.00174532923847,0.0,0.0,4.29722213745,False,False,False,False,False,False,False
2018/12/16/17:22:15.176687,52338,1545002535,176383045,,0.0,0.0,-0.1875,4.30000019073,False,False,False,False,False,False,False
2018/12/16/17:22:15.196876,52339,1545002535,196551540,,0.0,0.0,-0.1875,4.30000019073,False,False,False,False,False,False,False
2018/12/16/17:22:15.217186,52340,1545002535,216495157,,0.0,0.0,-0.25,4.30277776718,False,False,False,False,False,False,False
2018/12/16/17:22:15.236810,52341,1545002535,236455235,,0.0,0.0,-0.3125,4.30277776718,False,False,False,False,False,False,False
2018/12/16/17:22:15.256920,52342,1545002535,256507850,,0.0,0.0,-0.125,4.30833339691,False,False,False,False,False,False,False
2018/12/16/17:22:15.276901,52343,1545002535,276557839,,0.0,0.0,-0.25,4.31111097336,False,False,False,False,False,False,False
2018/12/16/17:22:15.296920,52344,1545002535,296558163,,0.0,0.0,-0.125,4.31111097336,False,False,False,False,False,False,False
2018/12/16/17:22:15.317183,52345,1545002535,316619335,,0.0,0.0,-0.125,4.31666660309,False,False,False,False,False,False,False
2018/12/16/17:22:15.336923,52346,1545002535,336640961,,0.00174532923847,0.0,-0.125,4.31666660309,False,False,False,False,False,False,False
2018/12/16/17:22:15.357087,52347,1545002535,356686010,,0.00523598771542,0.0,-0.0625,4.32222223282,False,False,False,False,False,False,False
2018/12/16/17:22:15.377380,52348,1545002535,376707834,,0.0069813169539,0.0,-0.0625,4.32499980927,False,False,False,False,False,False,False
2018/12/16/17:22:15.397618,52349,1545002535,396747074,,0.00872664619237,0.0,-0.1875,4.32499980927,False,False,False,False,False,False,False
2018/12/16/17:22:15.417195,52350,1545002535,416788138,,0.0104719754308,0.0,-0.125,4.32499980927,False,False,False,False,False,False,False
2018/12/16/17:22:15.437142,52351,1545002535,436812677,,0.0104719754308,0.0,-0.1875,4.32499980927,False,False,False,False,False,False,False
2018/12/16/17:22:15.457290,52352,1545002535,456841075,,0.0104719754308,0.0,-0.3125,4.32222223282,False,False,False,False,False,False,False
2018/12/16/17:22:15.477313,52353,1545002535,476929610,,0.0104719754308,0.0,-0.25,4.32222223282,False,False,False,False,False,False,False
2018/12/16/17:22:15.497219,52354,1545002535,496931703,,0.0122173046693,0.0,-0.3125,4.32222223282,False,False,False,False,False,False,False
2018/12/16/17:22:15.518084,52355,1545002535,516958963,,0.0104719754308,0.0,-0.375,4.32222223282,False,False,False,False,False,False,False
2018/12/16/17:22:15.537842,52356,1545002535,536982549,,0.0104719754308,0.0,-0.4375,4.32222223282,False,False,False,False,False,False,False
2018/12/16/17:22:15.557567,52357,1545002535,557010792,,0.0104719754308,0.0,-0.4375,4.32499980927,False,False,False,False,False,False,False
2018/12/16/17:22:15.577340,52358,1545002535,577037062,,0.0104719754308,0.0,-0.4375,4.32499980927,False,False,False,False,False,False,False
2018/12/16/17:22:15.597324,52359,1545002535,597089152,,0.0104719754308,0.0,-0.4375,4.32777786255,False,False,False,False,False,False,False
2018/12/16/17:22:15.617406,52360,1545002535,617116286,,0.0104719754308,0.0,-0.4375,4.32777786255,False,False,False,False,False,False,False
2018/12/16/17:22:15.637413,52361,1545002535,637164507,,0.0104719754308,0.0,-0.375,4.330555439,False,False,False,False,False,False,False
2018/12/16/17:22:15.657470,52362,1545002535,657167394,,0.0104719754308,0.0,-0.4375,4.330555439,False,False,False,False,False,False,False
2018/12/16/17:22:15.677511,52363,1545002535,677214903,,0.0104719754308,0.0,-0.375,4.330555439,False,False,False,False,False,False,False
2018/12/16/17:22:15.697567,52364,1545002535,697255066,,0.0104719754308,0.0,-0.25,4.32777786255,False,False,False,False,False,False,False
2018/12/16/17:22:15.717678,52365,1545002535,717278754,,0.0104719754308,0.0,-0.375,4.330555439,False,False,False,False,False,False,False
2018/12/16/17:22:15.737720,52366,1545002535,737304650,,0.0104719754308,0.0,-0.3125,4.33333349228,False,False,False,False,False,False,False
2018/12/16/17:22:15.757776,52367,1545002535,757350469,,0.0104719754308,0.0,-0.375,4.33333349228,False,False,False,False,False,False,False
2018/12/16/17:22:15.777770,52368,1545002535,777375612,,0.0122173046693,0.0,-0.0625,4.32777786255,False,False,False,False,False,False,False
2018/12/16/17:22:15.797700,52369,1545002535,797437726,,0.0122173046693,0.0,-0.75,4.330555439,False,False,False,False,False,False,False
2018/12/16/17:22:15.818010,52370,1545002535,817452751,,0.0122173046693,0.0,-0.5625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:15.837888,52371,1545002535,837512247,,0.0157079640776,0.0,-0.375,4.3444442749,False,False,False,False,False,False,False
2018/12/16/17:22:15.857790,52372,1545002535,857495198,,0.0209439508617,0.0,-0.25,4.3444442749,False,False,False,False,False,False,False
2018/12/16/17:22:15.877825,52373,1545002535,877544496,,0.0226892810315,0.0,0.0,4.33611106873,False,False,False,False,False,False,False
2018/12/16/17:22:15.897861,52374,1545002535,897568079,,0.0209439508617,0.0,-0.1875,4.33611106873,False,False,False,False,False,False,False
2018/12/16/17:22:15.917988,52375,1545002535,917615077,,0.0174532923847,0.0,-0.75,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:15.937881,52376,1545002535,937628553,,0.0104719754308,0.0,-0.4375,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:15.957963,52377,1545002535,957665878,,0.0069813169539,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:15.978124,52378,1545002535,977704405,,0.0069813169539,0.0,-0.6875,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:15.998024,52379,1545002535,997739101,,0.00523598771542,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.018237,52380,1545002536,17769243,,0.00523598771542,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.038107,52381,1545002536,37793379,,0.00349065847695,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.058073,52382,1545002536,57843815,,0.00174532923847,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.078333,52383,1545002536,77934994,,0.0,0.0,-0.6875,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:16.098331,52384,1545002536,97934384,,0.0,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.118282,52385,1545002536,117935375,,0.0,0.0,-0.625,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:16.138845,52386,1545002536,138018305,,0.0,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.158304,52387,1545002536,158012686,,0.0,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.178440,52388,1545002536,178043076,,0.0,0.0,-0.5625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.199063,52389,1545002536,198070398,,0.0,0.0,-0.5625,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:16.218510,52390,1545002536,218115780,,0.0,0.0,-0.625,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:16.238887,52391,1545002536,238149674,,0.0,0.0,-0.625,4.33888912201,False,False,False,False,False,False,False
2018/12/16/17:22:16.258559,52392,1545002536,258173774,,0.0,0.0,-0.6875,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:16.278480,52393,1545002536,278200992,,0.0,0.0,-0.625,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:16.298485,52394,1545002536,298234987,,0.0,0.0,-0.75,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:16.318921,52395,1545002536,318282813,,0.0,0.0,-0.6875,4.34166669846,False,False,False,False,False,False,False
2018/12/16/17:22:16.338702,52396,1545002536,338308887,,-0.00174532923847,0.0,-0.6875,4.3444442749,False,False,False,False,False,False,False
2018/12/16/17:22:16.358707,52397,1545002536,358343150,,-0.00174532923847,0.0,-0.75,4.3444442749,False,False,False,False,False,False,False
2018/12/16/17:22:16.378697,52398,1545002536,378366333,,-0.00523598771542,0.0,-0.625,4.3444442749,False,False,False,False,False,False,False
2018/12/16/17:22:16.400056,52399,1545002536,398408705,,-0.00523598771542,0.0,-0.625,4.3444442749,False,False,False,False,False,False,False
2018/12/16/17:22:16.418936,52400,1545002536,418649725,,-0.00523598771542,0.0,-0.6875,4.34722232819,False,False,False,False,False,False,False
2018/12/16/17:22:16.438894,52401,1545002536,438473338,,-0.0069813169539,0.0,-0.625,4.34999990463,False,False,False,False,False,False,False
2018/12/16/17:22:16.458875,52402,1545002536,458514840,,-0.0069813169539,0.0,-0.625,4.34999990463,False,False,False,False,False,False,False
2018/12/16/17:22:16.478884,52403,1545002536,478556942,,-0.00523598771542,0.0,-0.5625,4.34999990463,False,False,False,False,False,False,False
2018/12/16/17:22:16.499214,52404,1545002536,498575700,,-0.00523598771542,0.0,-0.5625,4.35277795792,False,False,False,False,False,False,False
2018/12/16/17:22:16.518963,52405,1545002536,518626310,,-0.00523598771542,0.0,-0.5625,4.35555553436,False,False,False,False,False,False,False
2018/12/16/17:22:16.538922,52406,1545002536,538641257,,-0.00523598771542,0.0,-0.5625,4.35555553436,False,False,False,False,False,False,False
2018/12/16/17:22:16.559122,52407,1545002536,558683559,,-0.00523598771542,0.0,-0.5625,4.35555553436,False,False,False,False,False,False,False
2018/12/16/17:22:16.579003,52408,1545002536,578704902,,-0.00523598771542,0.0,-0.5625,4.35277795792,False,False,False,False,False,False,False
2018/12/16/17:22:16.599765,52409,1545002536,598735445,,-0.00523598771542,0.0,-0.4375,4.34999990463,False,False,False,False,False,False,False
2018/12/16/17:22:16.619237,52410,1545002536,618793642,,-0.00523598771542,0.0,-0.4375,4.34999990463,False,False,False,False,False,False,False
2018/12/16/17:22:16.639073,52411,1545002536,638815173,,-0.0069813169539,0.0,-0.5,4.34722232819,False,False,False,False,False,False,False
2018/12/16/17:22:16.659178,52412,1545002536,658835181,,-0.0069813169539,0.0,-0.5,4.34722232819,False,False,False,False,False,False,False
2018/12/16/17:22:16.679259,52413,1545002536,678962459,,-0.0069813169539,0.0,-0.5625,4.34722232819,False,False,False,False,False,False,False
2018/12/16/17:22:16.699779,52414,1545002536,698965080,,-0.0069813169539,0.0,-0.625,4.34722232819,False,False,False,False,False,False,False
2018/12/16/17:22:16.719188,52415,1545002536,718936644,,-0.0069813169539,0.0,-0.625,4.34722232819,False,False,False,False,False,False,False
2018/12/16/17:22:16.739272,52416,1545002536,738981421,,-0.0069813169539,0.0,-0.625,4.34999990463,False,False,False,False,False,False,False
2018/12/16/17:22:16.759420,52417,1545002536,759000261,,-0.0069813169539,0.0,-0.6875,4.35277795792,False,False,False,False,False,False,False
2018/12/16/17:22:16.779722,52418,1545002536,779330483,,-0.0069813169539,0.0,-0.625,4.35555553436,False,False,False,False,False,False,False
2018/12/16/17:22:16.799950,52419,1545002536,799079217,,-0.0069813169539,0.0,-0.625,4.35833311081,False,False,False,False,False,False,False
2018/12/16/17:22:16.819406,52420,1545002536,819104348,,-0.0069813169539,0.0,-0.5625,4.36111116409,False,False,False,False,False,False,False
2018/12/16/17:22:16.839597,52421,1545002536,839140256,,-0.0069813169539,0.0,-0.5,4.36111116409,False,False,False,False,False,False,False
2018/12/16/17:22:16.859551,52422,1545002536,859166150,,-0.0069813169539,0.0,-0.5625,4.36388874054,False,False,False,False,False,False,False
2018/12/16/17:22:16.879455,52423,1545002536,879190482,,-0.00523598771542,0.0,-0.5625,4.36388874054,False,False,False,False,False,False,False
2018/12/16/17:22:16.899554,52424,1545002536,899218433,,-0.00523598771542,0.0,-0.5625,4.36666679382,False,False,False,False,False,False,False
2018/12/16/17:22:16.919580,52425,1545002536,919270909,,-0.00523598771542,0.0,-0.625,4.36666679382,False,False,False,False,False,False,False
2018/12/16/17:22:16.939597,52426,1545002536,939296390,,-0.00523598771542,0.0,-0.5625,4.36944437027,False,False,False,False,False,False,False
2018/12/16/17:22:16.959796,52427,1545002536,959358760,,-0.00523598771542,0.0,-0.5625,4.37222242355,False,False,False,False,False,False,False
2018/12/16/17:22:16.979597,52428,1545002536,979361745,,-0.0069813169539,0.0,-0.625,4.375,False,False,False,False,False,False,False
2018/12/16/17:22:16.999771,52429,1545002536,999407448,,-0.0069813169539,0.0,-0.6875,4.37777757645,False,False,False,False,False,False,False
2018/12/16/17:22:17.019998,52430,1545002537,19443326,,-0.0069813169539,0.0,-0.5625,4.38055562973,False,False,False,False,False,False,False
2018/12/16/17:22:17.039870,52431,1545002537,39465301,,-0.0069813169539,0.0,-0.6875,4.38333320618,False,False,False,False,False,False,False
2018/12/16/17:22:17.059846,52432,1545002537,59492105,,-0.00872664619237,0.0,-0.6875,4.38611125946,False,False,False,False,False,False,False
2018/12/16/17:22:17.079998,52433,1545002537,79554582,,-0.0104719754308,0.0,-0.6875,4.38611125946,False,False,False,False,False,False,False
2018/12/16/17:22:17.100330,52434,1545002537,99575865,,-0.0122173046693,0.0,-0.8125,4.38611125946,False,False,False,False,False,False,False
2018/12/16/17:22:17.120098,52435,1545002537,119601927,,-0.0139626339078,0.0,-0.75,4.38888883591,False,False,False,False,False,False,False
2018/12/16/17:22:17.140170,52436,1545002537,139659231,,-0.0157079640776,0.0,-0.75,4.39166688919,False,False,False,False,False,False,False
2018/12/16/17:22:17.160226,52437,1545002537,159931088,,-0.0174532923847,0.0,-0.875,4.38333320618,False,False,False,False,False,False,False
2018/12/16/17:22:17.180272,52438,1545002537,179929009,,-0.0226892810315,0.0,-0.75,4.38333320618,False,False,False,False,False,False,False
2018/12/16/17:22:17.200178,52439,1545002537,199738317,,-0.0279252678156,0.0,-1.0625,4.39444446564,False,False,False,False,False,False,False
2018/12/16/17:22:17.220361,52440,1545002537,219941672,,-0.0314159281552,0.0,-0.8125,4.39722204208,False,False,False,False,False,False,False
2018/12/16/17:22:17.240299,52441,1545002537,239814892,,-0.0366519130766,0.0,-0.875,4.40000009537,False,False,False,False,False,False,False
2018/12/16/17:22:17.260318,52442,1545002537,259838176,,-0.0383972451091,0.0,-0.875,4.40277767181,False,False,False,False,False,False,False
2018/12/16/17:22:17.280400,52443,1545002537,280049262,,-0.0418879017234,0.0,-0.8125,4.4055557251,False,False,False,False,False,False,False
2018/12/16/17:22:17.300579,52444,1545002537,300108362,,-0.0418879017234,0.0,-0.75,4.41111087799,False,False,False,False,False,False,False
2018/12/16/17:22:17.320279,52445,1545002537,320022122,,-0.0401425734162,0.0,-0.625,4.41388893127,False,False,False,False,False,False,False
2018/12/16/17:22:17.340276,52446,1545002537,340019739,,-0.0366519130766,0.0,-0.5,4.41666650772,False,False,False,False,False,False,False
2018/12/16/17:22:17.360413,52447,1545002537,360019346,,-0.0314159281552,0.0,-0.4375,4.41666650772,False,False,False,False,False,False,False
2018/12/16/17:22:17.380325,52448,1545002537,380042795,,-0.0261799395084,0.0,-0.3125,4.42222213745,False,False,False,False,False,False,False
2018/12/16/17:22:17.400336,52449,1545002537,400099367,,-0.0209439508617,0.0,-0.375,4.42500019073,False,False,False,False,False,False,False
2018/12/16/17:22:17.420765,52450,1545002537,420098989,,-0.0157079640776,0.0,-0.3125,4.42500019073,False,False,False,False,False,False,False
2018/12/16/17:22:17.440402,52451,1545002537,440150866,,-0.0104719754308,0.0,-0.0625,4.42777776718,False,False,False,False,False,False,False
2018/12/16/17:22:17.460451,52452,1545002537,460174731,,-0.0069813169539,0.0,-0.125,4.43333339691,False,False,False,False,False,False,False
2018/12/16/17:22:17.480438,52453,1545002537,480215535,,-0.00349065847695,0.0,-0.0625,4.43888902664,False,False,False,False,False,False,False
2018/12/16/17:22:17.501129,52454,1545002537,500257024,,-0.00349065847695,0.0,-0.0625,4.44166660309,False,False,False,False,False,False,False
2018/12/16/17:22:17.521033,52455,1545002537,520280245,,-0.00174532923847,0.0,-0.125,4.44722223282,False,False,False,False,False,False,False
2018/12/16/17:22:17.540538,52456,1545002537,540312307,,-0.00174532923847,0.0,-0.1875,4.44999980927,False,False,False,False,False,False,False
2018/12/16/17:22:17.560549,52457,1545002537,560339443,,-0.00349065847695,0.0,-0.3125,4.45277786255,False,False,False,False,False,False,False
2018/12/16/17:22:17.580786,52458,1545002537,580388369,,-0.00349065847695,0.0,-0.375,4.455555439,False,False,False,False,False,False,False
2018/12/16/17:22:17.603834,52459,1545002537,600402556,,-0.00349065847695,0.0,-0.4375,4.45833349228,False,False,False,False,False,False,False
2018/12/16/17:22:17.620898,52460,1545002537,620462251,,-0.00349065847695,0.0,-0.4375,4.46388912201,False,False,False,False,False,False,False
2018/12/16/17:22:17.640776,52461,1545002537,640477870,,-0.00174532923847,0.0,-0.4375,4.4694442749,False,False,False,False,False,False,False
2018/12/16/17:22:17.660776,52462,1545002537,660513078,,-0.00174532923847,0.0,-0.4375,4.4694442749,False,False,False,False,False,False,False
2018/12/16/17:22:17.680798,52463,1545002537,680544412,,-0.00174532923847,0.0,-0.4375,4.47222232819,False,False,False,False,False,False,False
2018/12/16/17:22:17.700849,52464,1545002537,700561602,,-0.00174532923847,0.0,-0.5,4.47777795792,False,False,False,False,False,False,False
2018/12/16/17:22:17.720928,52465,1545002537,720611431,,-0.00349065847695,0.0,-0.5625,4.48055553436,False,False,False,False,False,False,False
2018/12/16/17:22:17.740939,52466,1545002537,740635214,,-0.00349065847695,0.0,-0.625,4.48611116409,False,False,False,False,False,False,False
2018/12/16/17:22:17.760907,52467,1545002537,760667550,,-0.00349065847695,0.0,-0.625,4.49166679382,False,False,False,False,False,False,False
2018/12/16/17:22:17.780934,52468,1545002537,780714390,,-0.00523598771542,0.0,-0.6875,4.49722242355,False,False,False,False,False,False,False
2018/12/16/17:22:17.801077,52469,1545002537,800753285,,-0.00523598771542,0.0,-0.6875,4.50277757645,False,False,False,False,False,False,False
2018/12/16/17:22:17.821125,52470,1545002537,820766689,,-0.00872664619237,0.0,-0.8125,4.50555562973,False,False,False,False,False,False,False
2018/12/16/17:22:17.841053,52471,1545002537,840806461,,-0.0122173046693,0.0,-0.875,4.51111125946,False,False,False,False,False,False,False
2018/12/16/17:22:17.861080,52472,1545002537,860828225,,-0.0174532923847,0.0,-0.875,4.51666688919,False,False,False,False,False,False,False
2018/12/16/17:22:17.881175,52473,1545002537,880936906,,-0.0244346093386,0.0,-0.9375,4.51944446564,False,False,False,False,False,False,False
2018/12/16/17:22:17.901172,52474,1545002537,900936328,,-0.0314159281552,0.0,-0.9375,4.52222204208,False,False,False,False,False,False,False
2018/12/16/17:22:17.921297,52475,1545002537,920987177,,-0.0366519130766,0.0,-1.0,4.5305557251,False,False,False,False,False,False,False
2018/12/16/17:22:17.941191,52476,1545002537,940956371,,-0.0436332300305,0.0,-0.9375,4.53611087799,False,False,False,False,False,False,False
2018/12/16/17:22:17.961502,52477,1545002537,961230397,,-0.0506145469844,0.0,-1.0,4.53888893127,False,False,False,False,False,False,False
2018/12/16/17:22:17.981325,52478,1545002537,981032380,,-0.0593411959708,0.0,-0.9375,4.54722213745,False,False,False,False,False,False,False
2018/12/16/17:22:18.001324,52479,1545002538,1072644,,-0.0645771846175,0.0,-1.0,4.55000019073,False,False,False,False,False,False,False
2018/12/16/17:22:18.021384,52480,1545002538,21089475,,-0.069813169539,0.0,-1.0625,4.55277776718,False,False,False,False,False,False,False
2018/12/16/17:22:18.041378,52481,1545002538,41139733,,-0.0733038261533,0.0,-1.0,4.55555534363,False,False,False,False,False,False,False
2018/12/16/17:22:18.061384,52482,1545002538,61166672,,-0.0733038261533,0.0,-1.0,4.56111097336,False,False,False,False,False,False,False
2018/12/16/17:22:18.081968,52483,1545002538,81244713,,-0.0733038261533,0.0,-0.875,4.56388902664,False,False,False,False,False,False,False
2018/12/16/17:22:18.101585,52484,1545002538,101236774,,-0.0715584978461,0.0,-0.75,4.56666660309,False,False,False,False,False,False,False
2018/12/16/17:22:18.121680,52485,1545002538,121279518,,-0.0663225129247,0.0,-0.6875,4.57222223282,False,False,False,False,False,False,False
2018/12/16/17:22:18.141592,52486,1545002538,141292321,,-0.0645771846175,0.0,-0.625,4.57499980927,False,False,False,False,False,False,False
2018/12/16/17:22:18.161822,52487,1545002538,161349251,,-0.0610865242779,0.0,-0.5625,4.57777786255,False,False,False,False,False,False,False
2018/12/16/17:22:18.181776,52488,1545002538,181360654,,-0.0575958639383,0.0,-0.5,4.58333349228,False,False,False,False,False,False,False
2018/12/16/17:22:18.201809,52489,1545002538,201410066,,-0.054105207324,0.0,-0.5,4.59166669846,False,False,False,False,False,False,False
2018/12/16/17:22:18.221805,52490,1545002538,221439113,,-0.0506145469844,0.0,-0.3125,4.59722232819,False,False,False,False,False,False,False
2018/12/16/17:22:18.241734,52491,1545002538,241476469,,-0.0488692186773,0.0,-0.3125,4.59999990463,False,False,False,False,False,False,False
2018/12/16/17:22:18.261907,52492,1545002538,261493889,,-0.045378562063,0.0,-0.3125,4.60277795792,False,False,False,False,False,False,False
2018/12/16/17:22:18.281830,52493,1545002538,281552658,,-0.0436332300305,0.0,-0.3125,4.60833311081,False,False,False,False,False,False,False
2018/12/16/17:22:18.301991,52494,1545002538,301582895,,-0.0436332300305,0.0,-0.375,4.61666679382,False,False,False,False,False,False,False
2018/12/16/17:22:18.321896,52495,1545002538,321595792,,-0.0418879017234,0.0,-0.3125,4.62222242355,False,False,False,False,False,False,False
2018/12/16/17:22:18.341850,52496,1545002538,341622286,,-0.0418879017234,0.0,-0.3125,4.625,False,False,False,False,False,False,False
2018/12/16/17:22:18.361970,52497,1545002538,361687959,,-0.0418879017234,0.0,-0.3125,4.63055562973,False,False,False,False,False,False,False
2018/12/16/17:22:18.382015,52498,1545002538,381690733,,-0.0418879017234,0.0,-0.375,4.63611125946,False,False,False,False,False,False,False
2018/12/16/17:22:18.402129,52499,1545002538,401745253,,-0.0418879017234,0.0,-0.375,4.64166688919,False,False,False,False,False,False,False
2018/12/16/17:22:18.421991,52500,1545002538,421778903,,-0.0418879017234,0.0,-0.4375,4.65000009537,False,False,False,False,False,False,False
2018/12/16/17:22:18.442067,52501,1545002538,441803256,,-0.0418879017234,0.0,-0.4375,4.65833330154,False,False,False,False,False,False,False
2018/12/16/17:22:18.462186,52502,1545002538,461829842,,-0.0418879017234,0.0,-0.25,4.64722204208,False,False,False,False,False,False,False
2018/12/16/17:22:18.482458,52503,1545002538,481947898,,-0.0401425734162,0.0,0.0625,4.64166688919,False,False,False,False,False,False,False
2018/12/16/17:22:18.502297,52504,1545002538,501931172,,-0.045378562063,0.0,-1.125,4.66666650772,False,False,False,False,False,False,False
2018/12/16/17:22:18.522343,52505,1545002538,521929494,,-0.0523598790169,0.0,-0.5625,4.68611097336,False,False,False,False,False,False,False
2018/12/16/17:22:18.542640,52506,1545002538,541997831,,-0.045378562063,0.0,-0.125,4.67777776718,False,False,False,False,False,False,False
2018/12/16/17:22:18.562219,52507,1545002538,561996789,,-0.0418879017234,0.0,-0.9375,4.67500019073,False,False,False,False,False,False,False
2018/12/16/17:22:18.582522,52508,1545002538,582081638,,-0.0488692186773,0.0,-0.8125,4.68333339691,False,False,False,False,False,False,False
2018/12/16/17:22:18.602373,52509,1545002538,602114646,,-0.0436332300305,0.0,0.0,4.68333339691,False,False,False,False,False,False,False
2018/12/16/17:22:18.622596,52510,1545002538,622341787,,-0.0366519130766,0.0,-0.8125,4.69166660309,False,False,False,False,False,False,False
2018/12/16/17:22:18.643480,52511,1545002538,642351461,,-0.0383972451091,0.0,-0.75,4.69722223282,False,False,False,False,False,False,False
2018/12/16/17:22:18.662785,52512,1545002538,662365320,,-0.0349065847695,0.0,-0.3125,4.69999980927,False,False,False,False,False,False,False
2018/12/16/17:22:18.682678,52513,1545002538,682343329,,-0.0279252678156,0.0,-0.75,4.705555439,False,False,False,False,False,False,False
2018/12/16/17:22:18.702886,52514,1545002538,702350150,,-0.0261799395084,0.0,-0.5625,4.71388912201,False,False,False,False,False,False,False
2018/12/16/17:22:18.722694,52515,1545002538,722366393,,-0.0209439508617,0.0,-0.0625,4.7194442749,False,False,False,False,False,False,False
2018/12/16/17:22:18.742579,52516,1545002538,742323929,,-0.0174532923847,0.0,-0.875,4.72222232819,False,False,False,False,False,False,False
2018/12/16/17:22:18.762872,52517,1545002538,762581371,,-0.0139626339078,0.0,0.0,4.72222232819,False,False,False,False,False,False,False
2018/12/16/17:22:18.782989,52518,1545002538,782580567,,-0.0122173046693,0.0,-0.5625,4.73055553436,False,False,False,False,False,False,False
2018/12/16/17:22:18.802848,52519,1545002538,802578898,,-0.00872664619237,0.0,-0.375,4.73611116409,False,False,False,False,False,False,False
2018/12/16/17:22:18.822891,52520,1545002538,822568419,,-0.0069813169539,0.0,-0.4375,4.73888874054,False,False,False,False,False,False,False
2018/12/16/17:22:18.842943,52521,1545002538,842565976,,-0.00523598771542,0.0,-0.6875,4.74166679382,False,False,False,False,False,False,False
