time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2018/12/16/17:23:17.181142,55533,1545002597,180987242,,-53,-45,-65,-49
2018/12/16/17:23:17.201146,55534,1545002597,200988794,,-53,-45,-67,-51
2018/12/16/17:23:17.221167,55535,1545002597,220996969,,-53,-45,-67,-51
2018/12/16/17:23:17.241170,55536,1545002597,241014590,,-53,-47,-65,-53
2018/12/16/17:23:17.261134,55537,1545002597,260997110,,-53,-47,-65,-55
2018/12/16/17:23:17.281130,55538,1545002597,280987394,,-53,-47,-65,-55
2018/12/16/17:23:17.301151,55539,1545002597,300989634,,-53,-47,-65,-55
2018/12/16/17:23:17.321154,55540,1545002597,320994547,,-53,-47,-65,-53
2018/12/16/17:23:17.341332,55541,1545002597,341170428,,-53,-49,-65,-53
2018/12/16/17:23:17.361141,55542,1545002597,360989155,,-53,-49,-63,-53
2018/12/16/17:23:17.381552,55543,1545002597,381123034,,-53,-49,-63,-53
2018/12/16/17:23:17.401551,55544,1545002597,400989580,,-53,-49,-63,-53
2018/12/16/17:23:17.421460,55545,1545002597,421231799,,-53,-49,-63,-53
2018/12/16/17:23:17.441305,55546,1545002597,441124819,,-53,-49,-61,-51
2018/12/16/17:23:17.461274,55547,1545002597,460991729,,-53,-49,-63,-51
2018/12/16/17:23:17.481418,55548,1545002597,480993657,,-53,-49,-63,-51
2018/12/16/17:23:17.501157,55549,1545002597,500992072,,-53,-49,-63,-51
2018/12/16/17:23:17.521178,55550,1545002597,520989033,,-53,-49,-63,-51
2018/12/16/17:23:17.541143,55551,1545002597,540989227,,-53,-47,-63,-51
2018/12/16/17:23:17.561140,55552,1545002597,560896331,,-53,-47,-63,-51
2018/12/16/17:23:17.581099,55553,1545002597,580910885,,-53,-45,-65,-51
2018/12/16/17:23:17.601152,55554,1545002597,600943903,,-53,-45,-65,-51
2018/12/16/17:23:17.621102,55555,1545002597,620879153,,-53,-45,-67,-51
2018/12/16/17:23:17.641265,55556,1545002597,641070559,,-53,-45,-67,-51
2018/12/16/17:23:17.661071,55557,1545002597,660878241,,-53,-45,-67,-51
2018/12/16/17:23:17.682259,55558,1545002597,680892205,,-53,-45,-67,-51
2018/12/16/17:23:17.701160,55559,1545002597,700872267,,-55,-45,-69,-51
2018/12/16/17:23:17.721096,55560,1545002597,720877008,,-55,-47,-69,-51
2018/12/16/17:23:17.741203,55561,1545002597,741043232,,-55,-47,-69,-51
2018/12/16/17:23:17.761191,55562,1545002597,760885380,,-55,-49,-69,-51
2018/12/16/17:23:17.781064,55563,1545002597,780893873,,-55,-47,-67,-53
2018/12/16/17:23:17.801088,55564,1545002597,800893356,,-53,-45,-65,-53
2018/12/16/17:23:17.821139,55565,1545002597,820930732,,-53,-43,-65,-53
2018/12/16/17:23:17.841310,55566,1545002597,841129775,,-53,-43,-63,-53
2018/12/16/17:23:17.861150,55567,1545002597,860991169,,-53,-45,-63,-53
2018/12/16/17:23:17.881318,55568,1545002597,880990450,,-51,-45,-61,-53
2018/12/16/17:23:17.901326,55569,1545002597,901014558,,-51,-45,-61,-53
2018/12/16/17:23:17.921216,55570,1545002597,921017502,,-51,-47,-61,-53
2018/12/16/17:23:17.941256,55571,1545002597,941065563,,-51,-47,-61,-53
2018/12/16/17:23:17.961619,55572,1545002597,961422267,,-51,-49,-61,-55
2018/12/16/17:23:17.980994,55573,1545002597,980821042,,-51,-49,-61,-55
2018/12/16/17:23:18.001168,55574,1545002598,799628,,-51,-51,-61,-55
2018/12/16/17:23:18.020989,55575,1545002598,20789972,,-53,-51,-59,-55
2018/12/16/17:23:18.041047,55576,1545002598,40875538,,-53,-51,-59,-57
2018/12/16/17:23:18.060990,55577,1545002598,60829717,,-53,-51,-57,-57
2018/12/16/17:23:18.081049,55578,1545002598,80858428,,-53,-53,-57,-57
2018/12/16/17:23:18.101020,55579,1545002598,100836687,,-53,-53,-57,-57
2018/12/16/17:23:18.120967,55580,1545002598,120820539,,-53,-55,-57,-57
2018/12/16/17:23:18.141293,55581,1545002598,141089586,,-53,-53,-57,-57
2018/12/16/17:23:18.160949,55582,1545002598,160806099,,-53,-53,-57,-57
2018/12/16/17:23:18.180939,55583,1545002598,180799879,,-53,-53,-59,-57
2018/12/16/17:23:18.201008,55584,1545002598,200774277,,-53,-51,-59,-57
2018/12/16/17:23:18.220955,55585,1545002598,220806946,,-53,-51,-59,-57
2018/12/16/17:23:18.241233,55586,1545002598,241032806,,-53,-51,-59,-59
2018/12/16/17:23:18.260952,55587,1545002598,260815166,,-51,-51,-59,-57
2018/12/16/17:23:18.280943,55588,1545002598,280805285,,-53,-51,-59,-57
2018/12/16/17:23:18.300991,55589,1545002598,300816493,,-53,-53,-57,-55
2018/12/16/17:23:18.320937,55590,1545002598,320790135,,-53,-53,-55,-53
2018/12/16/17:23:18.341727,55591,1545002598,341311350,,-51,-55,-55,-53
2018/12/16/17:23:18.360917,55592,1545002598,360768809,,-53,-55,-55,-53
2018/12/16/17:23:18.380912,55593,1545002598,380771906,,-53,-55,-55,-53
2018/12/16/17:23:18.400985,55594,1545002598,400792587,,-53,-55,-55,-53
2018/12/16/17:23:18.421145,55595,1545002598,420856938,,-53,-55,-57,-55
2018/12/16/17:23:18.441291,55596,1545002598,441127200,,-53,-55,-57,-55
2018/12/16/17:23:18.461020,55597,1545002598,460769396,,-53,-55,-59,-55
2018/12/16/17:23:18.480963,55598,1545002598,480768710,,-53,-55,-59,-57
2018/12/16/17:23:18.501031,55599,1545002598,500780411,,-51,-55,-59,-57
2018/12/16/17:23:18.520961,55600,1545002598,520798620,,-51,-55,-59,-57
2018/12/16/17:23:18.541155,55601,1545002598,540986895,,-51,-53,-59,-57
2018/12/16/17:23:18.561006,55602,1545002598,560851112,,-51,-53,-59,-57
2018/12/16/17:23:18.581014,55603,1545002598,580883038,,-51,-53,-59,-57
2018/12/16/17:23:18.601273,55604,1545002598,601069265,,-51,-53,-59,-57
2018/12/16/17:23:18.621145,55605,1545002598,620999714,,-51,-55,-59,-59
2018/12/16/17:23:18.641177,55606,1545002598,640992525,,-51,-55,-59,-57
2018/12/16/17:23:18.660918,55607,1545002598,660762919,,-51,-57,-57,-57
2018/12/16/17:23:18.681026,55608,1545002598,680758734,,-51,-57,-57,-57
2018/12/16/17:23:18.704102,55609,1545002598,700733236,,-51,-57,-57,-57
2018/12/16/17:23:18.720894,55610,1545002598,720742504,,-53,-57,-57,-57
2018/12/16/17:23:18.741048,55611,1545002598,740892705,,-53,-57,-57,-57
2018/12/16/17:23:18.760942,55612,1545002598,760738638,,-53,-55,-57,-57
2018/12/16/17:23:18.781386,55613,1545002598,781226486,,-53,-55,-57,-57
2018/12/16/17:23:18.801216,55614,1545002598,800690528,,-53,-55,-59,-59
2018/12/16/17:23:18.821076,55615,1545002598,820916747,,-53,-53,-61,-59
2018/12/16/17:23:18.843061,55616,1545002598,841278926,,-53,-53,-61,-59
2018/12/16/17:23:18.860979,55617,1545002598,860808575,,-53,-53,-61,-59
2018/12/16/17:23:18.881501,55618,1545002598,880708212,,-53,-53,-61,-59
2018/12/16/17:23:18.901850,55619,1545002598,900722928,,-53,-51,-61,-61
2018/12/16/17:23:18.920883,55620,1545002598,920718190,,-51,-51,-61,-61
2018/12/16/17:23:18.941019,55621,1545002598,940875043,,-51,-51,-61,-61
2018/12/16/17:23:18.961034,55622,1545002598,960846436,,-51,-51,-61,-61
2018/12/16/17:23:18.981028,55623,1545002598,980855259,,-51,-49,-59,-61
2018/12/16/17:23:19.001109,55624,1545002599,841607,,-49,-49,-59,-59
2018/12/16/17:23:19.021017,55625,1545002599,20857810,,-49,-49,-61,-59
2018/12/16/17:23:19.041168,55626,1545002599,40993784,,-49,-49,-59,-59
2018/12/16/17:23:19.061026,55627,1545002599,60860853,,-49,-49,-59,-59
2018/12/16/17:23:19.081043,55628,1545002599,80869916,,-49,-49,-59,-59
2018/12/16/17:23:19.101312,55629,1545002599,100863757,,-49,-49,-61,-59
2018/12/16/17:23:19.121047,55630,1545002599,120854445,,-49,-49,-61,-61
2018/12/16/17:23:19.141254,55631,1545002599,141092725,,-51,-49,-63,-61
2018/12/16/17:23:19.161073,55632,1545002599,160843769,,-51,-51,-63,-63
2018/12/16/17:23:19.181055,55633,1545002599,180846627,,-51,-51,-63,-63
2018/12/16/17:23:19.201083,55634,1545002599,200850906,,-51,-51,-63,-63
2018/12/16/17:23:19.221012,55635,1545002599,220851506,,-51,-51,-63,-63
2018/12/16/17:23:19.241174,55636,1545002599,240996198,,-51,-51,-65,-63
2018/12/16/17:23:19.261013,55637,1545002599,260845855,,-51,-51,-63,-63
2018/12/16/17:23:19.281041,55638,1545002599,280864249,,-51,-49,-63,-63
2018/12/16/17:23:19.301035,55639,1545002599,300829677,,-51,-49,-63,-61
2018/12/16/17:23:19.322648,55640,1545002599,320845058,,-51,-49,-61,-61
2018/12/16/17:23:19.341398,55641,1545002599,341247766,,-51,-47,-59,-61
2018/12/16/17:23:19.361133,55642,1545002599,360863208,,-51,-47,-61,-63
2018/12/16/17:23:19.380999,55643,1545002599,380839986,,-53,-49,-61,-63
2018/12/16/17:23:19.401017,55644,1545002599,400849539,,-53,-49,-59,-65
2018/12/16/17:23:19.421036,55645,1545002599,420848058,,-53,-49,-59,-65
2018/12/16/17:23:19.441099,55646,1545002599,440897988,,-51,-49,-57,-65
2018/12/16/17:23:19.461002,55647,1545002599,460836841,,-51,-49,-55,-65
2018/12/16/17:23:19.481014,55648,1545002599,480835638,,-51,-47,-55,-65
2018/12/16/17:23:19.501085,55649,1545002599,500861058,,-51,-47,-55,-63
2018/12/16/17:23:19.521111,55650,1545002599,520847419,,-51,-47,-55,-63
2018/12/16/17:23:19.541310,55651,1545002599,540996062,,-47,-49,-55,-63
2018/12/16/17:23:19.561738,55652,1545002599,560616205,,-43,-47,-55,-63
2018/12/16/17:23:19.580783,55653,1545002599,580614958,,-41,-47,-57,-63
2018/12/16/17:23:19.601082,55654,1545002599,600849769,,-41,-45,-59,-63
2018/12/16/17:23:19.620792,55655,1545002599,620607910,,-41,-43,-61,-61
2018/12/16/17:23:19.641390,55656,1545002599,641216244,,-41,-43,-63,-61
2018/12/16/17:23:19.661068,55657,1545002599,660851934,,-43,-43,-65,-61
2018/12/16/17:23:19.680752,55658,1545002599,680597056,,-43,-43,-67,-61
2018/12/16/17:23:19.700786,55659,1545002599,700604400,,-43,-43,-67,-61
2018/12/16/17:23:19.720793,55660,1545002599,720620712,,-45,-43,-69,-61
2018/12/16/17:23:19.741004,55661,1545002599,740868140,,-45,-43,-69,-61
2018/12/16/17:23:19.761070,55662,1545002599,760841078,,-47,-43,-71,-59
2018/12/16/17:23:19.780775,55663,1545002599,780612813,,-49,-43,-73,-57
2018/12/16/17:23:19.800951,55664,1545002599,800624878,,-49,-43,-73,-57
2018/12/16/17:23:19.820758,55665,1545002599,820599636,,-51,-43,-75,-55
2018/12/16/17:23:19.841247,55666,1545002599,841083497,,-51,-45,-77,-55
2018/12/16/17:23:19.860824,55667,1545002599,860610019,,-51,-47,-77,-55
2018/12/16/17:23:19.880789,55668,1545002599,880598502,,-53,-47,-77,-55
2018/12/16/17:23:19.900735,55669,1545002599,900579256,,-53,-47,-77,-53
2018/12/16/17:23:19.920819,55670,1545002599,920613665,,-53,-47,-79,-53
2018/12/16/17:23:19.941159,55671,1545002599,941001509,,-53,-47,-77,-53
2018/12/16/17:23:19.960777,55672,1545002599,960609802,,-53,-49,-75,-51
2018/12/16/17:23:19.980760,55673,1545002599,980587998,,-53,-49,-73,-51
2018/12/16/17:23:20.000837,55674,1545002600,588662,,-53,-47,-71,-49
2018/12/16/17:23:20.020775,55675,1545002600,20601514,,-53,-45,-67,-49
2018/12/16/17:23:20.041162,55676,1545002600,41002934,,-53,-45,-65,-49
2018/12/16/17:23:20.060764,55677,1545002600,60598695,,-53,-43,-63,-47
2018/12/16/17:23:20.080738,55678,1545002600,80598509,,-53,-43,-63,-47
2018/12/16/17:23:20.100819,55679,1545002600,100603424,,-53,-41,-63,-45
2018/12/16/17:23:20.125043,55680,1545002600,120612066,,-53,-41,-65,-45
2018/12/16/17:23:20.141686,55681,1545002600,141514479,,-53,-39,-67,-45
2018/12/16/17:23:20.160798,55682,1545002600,160603513,,-53,-39,-69,-45
2018/12/16/17:23:20.180731,55683,1545002600,180592192,,-55,-39,-71,-45
2018/12/16/17:23:20.200830,55684,1545002600,200595006,,-55,-39,-71,-45
2018/12/16/17:23:20.220831,55685,1545002600,220582890,,-55,-39,-73,-45
2018/12/16/17:23:20.240982,55686,1545002600,240827249,,-55,-39,-73,-45
2018/12/16/17:23:20.260733,55687,1545002600,260596252,,-57,-39,-73,-45
2018/12/16/17:23:20.280794,55688,1545002600,280594440,,-57,-39,-73,-45
2018/12/16/17:23:20.300815,55689,1545002600,300611105,,-57,-39,-75,-45
2018/12/16/17:23:20.320838,55690,1545002600,320614342,,-57,-41,-75,-45
2018/12/16/17:23:20.341365,55691,1545002600,341205110,,-57,-41,-75,-47
2018/12/16/17:23:20.360738,55692,1545002600,360587388,,-57,-41,-75,-47
2018/12/16/17:23:20.380738,55693,1545002600,380593914,,-57,-41,-75,-47
2018/12/16/17:23:20.400885,55694,1545002600,400594530,,-57,-41,-73,-47
2018/12/16/17:23:20.420769,55695,1545002600,420579245,,-55,-43,-73,-47
2018/12/16/17:23:20.440852,55696,1545002600,440700452,,-55,-43,-71,-47
2018/12/16/17:23:20.460767,55697,1545002600,460589308,,-55,-43,-73,-47
2018/12/16/17:23:20.480869,55698,1545002600,480702938,,-55,-43,-73,-47
2018/12/16/17:23:20.500731,55699,1545002600,500593364,,-55,-43,-71,-45
2018/12/16/17:23:20.521111,55700,1545002600,520748010,,-55,-41,-69,-45
2018/12/16/17:23:20.540854,55701,1545002600,540720834,,-55,-41,-69,-45
2018/12/16/17:23:20.560835,55702,1545002600,560603681,,-55,-43,-69,-45
2018/12/16/17:23:20.581230,55703,1545002600,581042614,,-55,-45,-69,-43
2018/12/16/17:23:20.601198,55704,1545002600,600711339,,-55,-45,-69,-43
2018/12/16/17:23:20.621205,55705,1545002600,621043642,,-55,-43,-69,-43
2018/12/16/17:23:20.641287,55706,1545002600,641097970,,-55,-43,-69,-43
2018/12/16/17:23:20.660970,55707,1545002600,660764007,,-57,-43,-71,-41
2018/12/16/17:23:20.681131,55708,1545002600,680991352,,-57,-41,-71,-41
2018/12/16/17:23:20.700936,55709,1545002600,700763805,,-57,-41,-71,-41
2018/12/16/17:23:20.721088,55710,1545002600,720896353,,-57,-41,-73,-41
2018/12/16/17:23:20.741032,55711,1545002600,740897651,,-59,-41,-73,-41
2018/12/16/17:23:20.761689,55712,1545002600,760767222,,-59,-41,-73,-41
2018/12/16/17:23:20.781120,55713,1545002600,780988798,,-59,-41,-73,-41
2018/12/16/17:23:20.801290,55714,1545002600,800718685,,-59,-39,-73,-41
2018/12/16/17:23:20.820973,55715,1545002600,820789758,,-59,-39,-73,-43
2018/12/16/17:23:20.841157,55716,1545002600,840994942,,-59,-37,-73,-43
2018/12/16/17:23:20.860909,55717,1545002600,860765736,,-59,-37,-73,-43
2018/12/16/17:23:20.881172,55718,1545002600,880757074,,-59,-37,-71,-43
2018/12/16/17:23:20.900934,55719,1545002600,900779914,,-59,-39,-71,-45
2018/12/16/17:23:20.921264,55720,1545002600,920823195,,-59,-39,-69,-43
2018/12/16/17:23:20.940972,55721,1545002600,940820857,,-59,-37,-67,-43
2018/12/16/17:23:20.960952,55722,1545002600,960772312,,-61,-35,-67,-43
2018/12/16/17:23:20.981001,55723,1545002600,980797511,,-61,-35,-67,-43
2018/12/16/17:23:21.001067,55724,1545002601,564326,,-61,-37,-65,-43
2018/12/16/17:23:21.020736,55725,1545002601,20554737,,-59,-37,-63,-43
2018/12/16/17:23:21.041038,55726,1545002601,40901271,,-57,-33,-63,-45
2018/12/16/17:23:21.060761,55727,1545002601,60586558,,-57,-31,-63,-45
2018/12/16/17:23:21.080759,55728,1545002601,80600067,,-57,-31,-63,-45
2018/12/16/17:23:21.100840,55729,1545002601,100671461,,-57,-33,-63,-45
2018/12/16/17:23:21.121018,55730,1545002601,120571663,,-57,-33,-63,-45
2018/12/16/17:23:21.141295,55731,1545002601,141139854,,-57,-33,-65,-45
2018/12/16/17:23:21.160775,55732,1545002601,160572707,,-59,-35,-65,-47
2018/12/16/17:23:21.180776,55733,1545002601,180584786,,-59,-35,-65,-47
2018/12/16/17:23:21.200870,55734,1545002601,200620508,,-59,-35,-67,-47
2018/12/16/17:23:21.220755,55735,1545002601,220588656,,-59,-35,-69,-49
2018/12/16/17:23:21.241453,55736,1545002601,241277304,,-61,-35,-69,-49
2018/12/16/17:23:21.261403,55737,1545002601,261252554,,-61,-35,-71,-47
2018/12/16/17:23:21.281293,55738,1545002601,281123427,,-61,-35,-71,-47
2018/12/16/17:23:21.301559,55739,1545002601,301360932,,-63,-35,-71,-45
2018/12/16/17:23:21.321145,55740,1545002601,320901658,,-63,-37,-71,-45
2018/12/16/17:23:21.341537,55741,1545002601,341381617,,-63,-37,-71,-43
2018/12/16/17:23:21.360734,55742,1545002601,360549051,,-63,-37,-71,-43
2018/12/16/17:23:21.380790,55743,1545002601,380599044,,-63,-39,-71,-45
2018/12/16/17:23:21.400959,55744,1545002601,400572306,,-61,-39,-71,-45
2018/12/16/17:23:21.420740,55745,1545002601,420590500,,-61,-39,-71,-45
2018/12/16/17:23:21.441199,55746,1545002601,440811964,,-61,-39,-71,-45
2018/12/16/17:23:21.460749,55747,1545002601,460582540,,-61,-39,-71,-43
2018/12/16/17:23:21.480877,55748,1545002601,480564976,,-61,-39,-71,-43
2018/12/16/17:23:21.500750,55749,1545002601,500602719,,-61,-39,-65,-45
2018/12/16/17:23:21.520864,55750,1545002601,520574830,,-59,-39,-63,-45
2018/12/16/17:23:21.540736,55751,1545002601,540572792,,-59,-41,-63,-43
2018/12/16/17:23:21.560807,55752,1545002601,560585897,,-57,-39,-63,-43
2018/12/16/17:23:21.580753,55753,1545002601,580576588,,-57,-39,-63,-43
2018/12/16/17:23:21.600845,55754,1545002601,600633543,,-57,-41,-63,-45
2018/12/16/17:23:21.620779,55755,1545002601,620610767,,-57,-43,-65,-45
2018/12/16/17:23:21.640903,55756,1545002601,640658969,,-57,-43,-67,-47
2018/12/16/17:23:21.660758,55757,1545002601,660578756,,-57,-41,-67,-49
2018/12/16/17:23:21.680819,55758,1545002601,680560018,,-57,-43,-69,-49
2018/12/16/17:23:21.700756,55759,1545002601,700571905,,-55,-43,-69,-49
2018/12/16/17:23:21.720819,55760,1545002601,720575230,,-55,-41,-71,-49
2018/12/16/17:23:21.740740,55761,1545002601,740569501,,-55,-41,-71,-49
2018/12/16/17:23:21.761105,55762,1545002601,760897244,,-55,-41,-71,-51
2018/12/16/17:23:21.780696,55763,1545002601,780535094,,-55,-41,-71,-51
2018/12/16/17:23:21.800740,55764,1545002601,800522482,,-55,-41,-73,-51
2018/12/16/17:23:21.820731,55765,1545002601,820546190,,-55,-39,-73,-51
2018/12/16/17:23:21.840996,55766,1545002601,840750623,,-57,-39,-75,-51
2018/12/16/17:23:21.860676,55767,1545002601,860507489,,-57,-39,-75,-51
2018/12/16/17:23:21.880724,55768,1545002601,880483350,,-57,-39,-75,-49
2018/12/16/17:23:21.900751,55769,1545002601,900513946,,-57,-39,-75,-49
2018/12/16/17:23:21.920822,55770,1545002601,920571914,,-57,-39,-75,-49
2018/12/16/17:23:21.940805,55771,1545002601,940577294,,-57,-39,-75,-49
2018/12/16/17:23:21.960779,55772,1545002601,960523931,,-57,-41,-77,-49
2018/12/16/17:23:21.980681,55773,1545002601,980537515,,-57,-41,-77,-49
2018/12/16/17:23:22.000820,55774,1545002602,521181,,-59,-39,-77,-49
2018/12/16/17:23:22.020702,55775,1545002602,20529597,,-57,-35,-75,-49
2018/12/16/17:23:22.040895,55776,1545002602,40573145,,-57,-35,-75,-49
2018/12/16/17:23:22.060660,55777,1545002602,60512288,,-55,-41,-75,-49
2018/12/16/17:23:22.081084,55778,1545002602,80524771,,-55,-41,-75,-49
2018/12/16/17:23:22.100696,55779,1545002602,100478873,,-55,-37,-75,-49
2018/12/16/17:23:22.120727,55780,1545002602,120472382,,-55,-37,-75,-49
2018/12/16/17:23:22.141647,55781,1545002602,141463559,,-53,-37,-73,-49
2018/12/16/17:23:22.160718,55782,1545002602,160520618,,-53,-37,-73,-49
2018/12/16/17:23:22.180826,55783,1545002602,180683521,,-53,-39,-73,-49
2018/12/16/17:23:22.200760,55784,1545002602,200523328,,-53,-39,-71,-49
2018/12/16/17:23:22.220678,55785,1545002602,220499413,,-53,-41,-71,-49
2018/12/16/17:23:22.241099,55786,1545002602,240636584,,-53,-41,-71,-49
2018/12/16/17:23:22.260683,55787,1545002602,260516896,,-55,-41,-71,-51
2018/12/16/17:23:22.280898,55788,1545002602,280526660,,-55,-41,-71,-51
2018/12/16/17:23:22.300697,55789,1545002602,300513096,,-55,-41,-73,-51
2018/12/16/17:23:22.320857,55790,1545002602,320474586,,-55,-41,-73,-51
2018/12/16/17:23:22.341310,55791,1545002602,341158243,,-55,-41,-75,-51
2018/12/16/17:23:22.360702,55792,1545002602,360492512,,-55,-39,-75,-51
2018/12/16/17:23:22.380665,55793,1545002602,380498322,,-55,-39,-75,-53
2018/12/16/17:23:22.400694,55794,1545002602,400482619,,-55,-39,-75,-53
2018/12/16/17:23:22.420691,55795,1545002602,420471317,,-57,-39,-75,-53
2018/12/16/17:23:22.440911,55796,1545002602,440548511,,-57,-37,-75,-53
2018/12/16/17:23:22.460696,55797,1545002602,460512466,,-57,-37,-75,-53
2018/12/16/17:23:22.480718,55798,1545002602,480494850,,-57,-37,-75,-53
2018/12/16/17:23:22.500939,55799,1545002602,500719189,,-57,-37,-71,-49
2018/12/16/17:23:22.520855,55800,1545002602,520473486,,-55,-37,-69,-47
2018/12/16/17:23:22.540766,55801,1545002602,540589017,,-55,-37,-69,-53
2018/12/16/17:23:22.560877,55802,1545002602,560465376,,-55,-37,-69,-53
2018/12/16/17:23:22.580598,55803,1545002602,580461651,,-55,-35,-67,-51
2018/12/16/17:23:22.601213,55804,1545002602,601026007,,-55,-35,-67,-49
2018/12/16/17:23:22.620723,55805,1545002602,620455089,,-55,-35,-67,-51
2018/12/16/17:23:22.640793,55806,1545002602,640483176,,-55,-35,-67,-51
2018/12/16/17:23:22.660711,55807,1545002602,660475373,,-55,-35,-67,-51
2018/12/16/17:23:22.680686,55808,1545002602,680437979,,-55,-37,-67,-53
2018/12/16/17:23:22.700676,55809,1545002602,700437802,,-55,-39,-67,-55
2018/12/16/17:23:22.720814,55810,1545002602,720490670,,-55,-41,-67,-55
2018/12/16/17:23:22.740721,55811,1545002602,740543071,,-55,-41,-67,-55
2018/12/16/17:23:22.760795,55812,1545002602,760425615,,-57,-41,-69,-55
2018/12/16/17:23:22.780599,55813,1545002602,780435134,,-57,-41,-69,-55
2018/12/16/17:23:22.800936,55814,1545002602,800411151,,-55,-41,-69,-55
2018/12/16/17:23:22.820825,55815,1545002602,820442227,,-55,-41,-69,-55
2018/12/16/17:23:22.841415,55816,1545002602,841253598,,-55,-43,-67,-55
2018/12/16/17:23:22.860676,55817,1545002602,860454847,,-55,-43,-67,-55
2018/12/16/17:23:22.880724,55818,1545002602,880449816,,-55,-43,-67,-55
2018/12/16/17:23:22.900601,55819,1545002602,900431390,,-55,-45,-67,-55
2018/12/16/17:23:22.920773,55820,1545002602,920476296,,-55,-45,-67,-55
2018/12/16/17:23:22.940604,55821,1545002602,940436946,,-55,-45,-67,-53
2018/12/16/17:23:22.960884,55822,1545002602,960427721,,-55,-45,-67,-55
2018/12/16/17:23:22.980582,55823,1545002602,980404621,,-55,-45,-67,-55
2018/12/16/17:23:23.001064,55824,1545002603,834591,,-55,-45,-67,-53
2018/12/16/17:23:23.020579,55825,1545002603,20391188,,-55,-45,-67,-53
2018/12/16/17:23:23.040665,55826,1545002603,40413054,,-55,-45,-67,-53
2018/12/16/17:23:23.060631,55827,1545002603,60397631,,-57,-49,-65,-53
2018/12/16/17:23:23.080734,55828,1545002603,80423949,,-57,-49,-65,-53
2018/12/16/17:23:23.100538,55829,1545002603,100395670,,-57,-47,-65,-53
2018/12/16/17:23:23.120886,55830,1545002603,120395059,,-57,-45,-67,-51
2018/12/16/17:23:23.140592,55831,1545002603,140440566,,-57,-45,-67,-51
2018/12/16/17:23:23.160908,55832,1545002603,160529060,,-57,-47,-67,-51
2018/12/16/17:23:23.180537,55833,1545002603,180386128,,-57,-45,-67,-53
2018/12/16/17:23:23.200584,55834,1545002603,200381402,,-57,-45,-69,-53
2018/12/16/17:23:23.220496,55835,1545002603,220340438,,-57,-43,-69,-53
2018/12/16/17:23:23.240714,55836,1545002603,240422762,,-57,-43,-69,-53
2018/12/16/17:23:23.260651,55837,1545002603,260365517,,-57,-43,-69,-51
2018/12/16/17:23:23.280542,55838,1545002603,280352626,,-57,-43,-69,-51
2018/12/16/17:23:23.300550,55839,1545002603,300373905,,-57,-43,-69,-51
2018/12/16/17:23:23.320571,55840,1545002603,320129934,,-57,-43,-69,-51
2018/12/16/17:23:23.340773,55841,1545002603,340583197,,-57,-43,-69,-51
2018/12/16/17:23:23.360640,55842,1545002603,360350431,,-57,-45,-69,-51
2018/12/16/17:23:23.380401,55843,1545002603,380157562,,-57,-43,-69,-51
2018/12/16/17:23:23.400581,55844,1545002603,400353237,,-57,-43,-69,-51
2018/12/16/17:23:23.420615,55845,1545002603,420395871,,-57,-45,-69,-51
2018/12/16/17:23:23.440590,55846,1545002603,440386623,,-57,-45,-69,-51
2018/12/16/17:23:23.460562,55847,1545002603,460359193,,-57,-45,-69,-51
2018/12/16/17:23:23.480804,55848,1545002603,480328464,,-57,-45,-67,-51
2018/12/16/17:23:23.500505,55849,1545002603,500345275,,-57,-45,-67,-49
2018/12/16/17:23:23.520408,55850,1545002603,520126213,,-57,-45,-67,-53
2018/12/16/17:23:23.540567,55851,1545002603,540378218,,-57,-45,-69,-59
2018/12/16/17:23:23.560297,55852,1545002603,560093618,,-57,-45,-69,-55
2018/12/16/17:23:23.580282,55853,1545002603,580101875,,-57,-45,-67,-53
2018/12/16/17:23:23.600338,55854,1545002603,600099376,,-57,-47,-67,-53
2018/12/16/17:23:23.620369,55855,1545002603,620095351,,-57,-47,-67,-53
2018/12/16/17:23:23.640812,55856,1545002603,640373869,,-55,-45,-67,-53
2018/12/16/17:23:23.660530,55857,1545002603,660096165,,-55,-47,-67,-53
2018/12/16/17:23:23.680277,55858,1545002603,680090127,,-55,-45,-67,-53
2018/12/16/17:23:23.700341,55859,1545002603,700063438,,-55,-45,-67,-51
2018/12/16/17:23:23.720311,55860,1545002603,720075788,,-55,-45,-65,-51
2018/12/16/17:23:23.740416,55861,1545002603,740205316,,-57,-45,-65,-51
2018/12/16/17:23:23.760318,55862,1545002603,760074177,,-57,-45,-65,-51
2018/12/16/17:23:23.780792,55863,1545002603,780623864,,-57,-45,-65,-51
2018/12/16/17:23:23.801190,55864,1545002603,801002380,,-59,-45,-65,-51
2018/12/16/17:23:23.820323,55865,1545002603,820082389,,-59,-45,-65,-51
2018/12/16/17:23:23.840885,55866,1545002603,840655670,,-59,-45,-65,-51
2018/12/16/17:23:23.860286,55867,1545002603,860055595,,-59,-45,-65,-51
2018/12/16/17:23:23.880272,55868,1545002603,880061511,,-59,-43,-65,-51
2018/12/16/17:23:23.900300,55869,1545002603,900065891,,-59,-43,-65,-51
2018/12/16/17:23:23.920332,55870,1545002603,920056780,,-57,-45,-67,-53
2018/12/16/17:23:23.940600,55871,1545002603,940431629,,-57,-45,-67,-53
2018/12/16/17:23:23.960231,55872,1545002603,959998662,,-57,-47,-67,-53
