time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.velE,.velN,.velU
2018/12/16/17:23:10.864240,3140,2414,726300000,mti/data,-0.0134711321443,5.29217672348,0.0151737779379
2018/12/16/17:23:10.874240,3141,2414,736300000,mti/data,-0.0198106952012,5.28446435928,0.0177829265594
2018/12/16/17:23:10.884373,3142,2414,746300000,mti/data,-0.016224630177,5.27912807465,0.013852160424
2018/12/16/17:23:10.894634,3143,2414,756300000,mti/data,-0.0195285733789,5.28532505035,0.00701972842216
2018/12/16/17:23:10.904144,3144,2414,766300000,mti/data,-0.0228141471744,5.28160572052,0.000797346699983
2018/12/16/17:23:10.914272,3145,2414,776300000,mti/data,-0.0200165733695,5.27744960785,-0.000446083024144
2018/12/16/17:23:10.924239,3146,2414,786300000,mti/data,-0.0206325370818,5.28296661377,0.000696871895343
2018/12/16/17:23:10.934323,3147,2414,796300000,mti/data,-0.0172162428498,5.27927494049,-0.000186258461326
2018/12/16/17:23:10.944193,3148,2414,806300000,mti/data,-0.0141800129786,5.27400445938,-0.000849490519613
2018/12/16/17:23:10.955775,3149,2414,816300000,mti/data,-0.0174592807889,5.27470874786,-0.00360775599256
2018/12/16/17:23:10.964230,3150,2414,826300000,mti/data,-0.0149400681257,5.27199649811,-0.00488639809191
2018/12/16/17:23:10.974383,3151,2414,836300000,mti/data,-0.0105239208788,5.26484203339,-0.00660342164338
2018/12/16/17:23:10.984415,3152,2414,846300000,mti/data,-0.0100058382377,5.26438999176,-0.00221845926717
2018/12/16/17:23:10.994303,3153,2414,856300000,mti/data,-0.012739116326,5.26315259933,-0.000763854943216
2018/12/16/17:23:11.004359,3154,2414,866300000,mti/data,-0.0101082874462,5.26152133942,0.000413326080889
2018/12/16/17:23:11.014167,3155,2414,876300000,mti/data,-0.010299121961,5.26106500626,0.00261133350432
2018/12/16/17:23:11.024404,3156,2414,886300000,mti/data,-0.0136089967564,5.25884914398,0.00495310826227
2018/12/16/17:23:11.034240,3157,2414,896300000,mti/data,-0.00859732646495,5.2567281723,0.0080007109791
2018/12/16/17:23:11.044298,3158,2414,906300000,mti/data,-0.00352170877159,5.25474643707,0.00925540365279
2018/12/16/17:23:11.054475,3159,2414,916300000,mti/data,-0.00521135423332,5.25433206558,0.0126360319555
2018/12/16/17:23:11.064230,3160,2414,926300000,mti/data,-0.00761386565864,5.2513885498,0.012880009599
2018/12/16/17:23:11.074297,3161,2414,936300000,mti/data,-0.00507846288383,5.24924230576,0.0129674198106
2018/12/16/17:23:11.084376,3162,2414,946300000,mti/data,-0.00774815306067,5.24745941162,0.0145017011091
2018/12/16/17:23:11.094510,3163,2414,956300000,mti/data,-0.00768154487014,5.24504613876,0.0179539956152
2018/12/16/17:23:11.104343,3164,2414,966300000,mti/data,-0.000488204241265,5.2403626442,0.0155626796186
2018/12/16/17:23:11.114240,3165,2414,976300000,mti/data,-0.00412112753838,5.24083995819,0.0151060828939
2018/12/16/17:23:11.124248,3166,2414,986300000,mti/data,-0.00427836365998,5.23977375031,0.0122543005273
2018/12/16/17:23:11.134431,3167,2414,996300000,mti/data,-0.00467947125435,5.23596668243,0.00955909118056
2018/12/16/17:23:11.144380,3168,2415,6300000,mti/data,-0.00419033970684,5.23444080353,0.00829580426216
2018/12/16/17:23:11.154361,3169,2415,16300000,mti/data,-0.00025452679256,5.23423290253,0.0079448428005
2018/12/16/17:23:11.164326,3170,2415,26300000,mti/data,-0.00339556275867,5.23328733444,0.0100384801626
2018/12/16/17:23:11.174229,3171,2415,36300000,mti/data,0.000126183833345,5.23032093048,0.00487566459924
2018/12/16/17:23:11.184412,3172,2415,46300000,mti/data,-0.00525974808261,5.22637748718,-0.0017769113183
2018/12/16/17:23:11.194219,3173,2415,56300000,mti/data,-0.00375600415282,5.22220945358,-0.00802077911794
2018/12/16/17:23:11.204320,3174,2415,66300000,mti/data,-0.00985360424966,5.21992778778,-0.00814149621874
2018/12/16/17:23:11.214454,3175,2415,76300000,mti/data,-0.000815201201476,5.21327018738,-0.00360835390165
2018/12/16/17:23:11.224265,3176,2415,86300000,mti/data,0.0030737828929,5.21057128906,0.00811998546124
2018/12/16/17:23:11.234468,3177,2415,96300000,mti/data,-0.00467385724187,5.21068382263,0.0172716006637
2018/12/16/17:23:11.244483,3178,2415,106300000,mti/data,-0.00640548299998,5.20153617859,0.0190458409488
2018/12/16/17:23:11.254385,3179,2415,116300000,mti/data,0.0061213048175,5.19603538513,0.0154403280467
2018/12/16/17:23:11.264212,3180,2415,126300000,mti/data,0.0117771439254,5.19837856293,0.00888812355697
2018/12/16/17:23:11.274380,3181,2415,136300000,mti/data,0.0203665159643,5.19774246216,-0.00226782541722
2018/12/16/17:23:11.284303,3182,2415,146300000,mti/data,0.0168144293129,5.19091796875,-0.0151847740635
2018/12/16/17:23:11.294246,3183,2415,156300000,mti/data,0.013434259221,5.18864440918,-0.0226812288165
2018/12/16/17:23:11.304345,3184,2415,166300000,mti/data,0.0122017916292,5.18008136749,-0.0131793366745
2018/12/16/17:23:11.314385,3185,2415,176300000,mti/data,0.0259173437953,5.17539453506,0.0087876804173
2018/12/16/17:23:11.324255,3186,2415,186300000,mti/data,0.041456155479,5.17941856384,0.0194298364222
2018/12/16/17:23:11.334260,3187,2415,196300000,mti/data,0.0180925913155,5.17366361618,0.0282508358359
2018/12/16/17:23:11.344286,3188,2415,206300000,mti/data,0.0246480982751,5.15749120712,0.0147140445188
2018/12/16/17:23:11.354925,3189,2415,216300000,mti/data,0.00888279918581,5.15642642975,0.0100160241127
2018/12/16/17:23:11.364237,3190,2415,226300000,mti/data,0.00401349458843,5.15536022186,0.00864520482719
2018/12/16/17:23:11.374365,3191,2415,236300000,mti/data,0.0186193883419,5.15405702591,0.012487731874
2018/12/16/17:23:11.384299,3192,2415,246300000,mti/data,0.0135158672929,5.15416002274,0.0195118654519
2018/12/16/17:23:11.394331,3193,2415,256300000,mti/data,0.0175287649035,5.1498298645,0.0219701062888
2018/12/16/17:23:11.404240,3194,2415,266300000,mti/data,0.0187205523252,5.14554357529,0.0164486579597
2018/12/16/17:23:11.414324,3195,2415,276300000,mti/data,0.0155666843057,5.14289855957,0.00802804529667
2018/12/16/17:23:11.424349,3196,2415,286300000,mti/data,0.00888286530972,5.13815116882,0.00974107906222
2018/12/16/17:23:11.434310,3197,2415,296300000,mti/data,0.00450277607888,5.12598514557,0.00681575434282
2018/12/16/17:23:11.444468,3198,2415,306300000,mti/data,0.00866544619203,5.12180423737,0.00903998780996
2018/12/16/17:23:11.454381,3199,2415,316300000,mti/data,0.00856473390013,5.11842393875,0.0134577844292
2018/12/16/17:23:11.464284,3200,2415,326300000,mti/data,0.0106679517776,5.11189699173,0.0129991583526
2018/12/16/17:23:11.474602,3201,2415,336300000,mti/data,0.00309835444205,5.11099243164,0.00940572284162
2018/12/16/17:23:11.484457,3202,2415,346300000,mti/data,0.00525330239907,5.10429859161,0.00580531498417
2018/12/16/17:23:11.494381,3203,2415,356300000,mti/data,0.00929322652519,5.10147571564,0.00816377159208
2018/12/16/17:23:11.504352,3204,2415,366300000,mti/data,0.0104338210076,5.10012149811,0.0104586966336
2018/12/16/17:23:11.514329,3205,2415,376300000,mti/data,0.0119054764509,5.09219503403,0.0111858462915
2018/12/16/17:23:11.524328,3206,2415,386300000,mti/data,0.00890884641558,5.08050251007,0.0055254874751
2018/12/16/17:23:11.534328,3207,2415,396300000,mti/data,0.0149887269363,5.07720327377,0.00390368141234
2018/12/16/17:23:11.544261,3208,2415,406300000,mti/data,0.0137874465436,5.07366132736,0.00508631486446
2018/12/16/17:23:11.554281,3209,2415,416300000,mti/data,0.0122521379963,5.06650543213,0.00484221894294
2018/12/16/17:23:11.564293,3210,2415,426300000,mti/data,0.0170429311693,5.06221485138,-0.00191700365394
2018/12/16/17:23:11.574369,3211,2415,436300000,mti/data,0.0237162411213,5.05850553513,-0.00358283892274
2018/12/16/17:23:11.584356,3212,2415,446300000,mti/data,0.024536928162,5.05471038818,-0.000420952215791
2018/12/16/17:23:11.594365,3213,2415,456300000,mti/data,0.0216843597591,5.05157375336,0.00232863146812
2018/12/16/17:23:11.604283,3214,2415,466300000,mti/data,0.022052384913,5.04567527771,0.000255042687058
2018/12/16/17:23:11.614332,3215,2415,476300000,mti/data,0.0299958139658,5.04044342041,-0.00302039226517
2018/12/16/17:23:11.624264,3216,2415,486300000,mti/data,0.033343963325,5.04001808167,-0.000736298970878
2018/12/16/17:23:11.634496,3217,2415,496300000,mti/data,0.0319375433028,5.03657722473,-0.00158738950267
2018/12/16/17:23:11.644343,3218,2415,506300000,mti/data,0.0364803224802,5.02816581726,-0.00486042071134
2018/12/16/17:23:11.654435,3219,2415,516300000,mti/data,0.0389913953841,5.02611541748,-0.00202631577849
2018/12/16/17:23:11.664295,3220,2415,526300000,mti/data,0.0303337294608,5.02747535706,0.00657966174185
2018/12/16/17:23:11.674606,3221,2415,536300000,mti/data,0.0341378375888,5.02489233017,0.0063297059387
2018/12/16/17:23:11.684360,3222,2415,546300000,mti/data,0.0342064872384,5.02189731598,0.00293771456927
2018/12/16/17:23:11.694309,3223,2415,556300000,mti/data,0.0301527641714,5.01535701752,0.00320793874562
2018/12/16/17:23:11.704313,3224,2415,566300000,mti/data,0.0344558693469,5.01329898834,0.00402814242989
2018/12/16/17:23:11.714230,3225,2415,576300000,mti/data,0.0310015417635,5.01372528076,0.00771646481007
2018/12/16/17:23:11.724684,3226,2415,586300000,mti/data,0.0289868097752,5.00613594055,0.008773624897
2018/12/16/17:23:11.734400,3227,2415,596300000,mti/data,0.0301132947206,5.00031280518,0.0103163644671
2018/12/16/17:23:11.744315,3228,2415,606300000,mti/data,0.0261414740235,4.99894428253,0.0148045178503
2018/12/16/17:23:11.754332,3229,2415,616300000,mti/data,0.026512183249,4.99494743347,0.0171819943935
2018/12/16/17:23:11.764447,3230,2415,626300000,mti/data,0.0301138050854,4.99211978912,0.0179980676621
2018/12/16/17:23:11.774544,3231,2415,636300000,mti/data,0.0257857181132,4.98842811584,0.0188342314214
2018/12/16/17:23:11.784329,3232,2415,646300000,mti/data,0.0247645191848,4.98325157166,0.0207342095673
2018/12/16/17:23:11.794493,3233,2415,656300000,mti/data,0.0332778468728,4.98002815247,0.0221898052841
2018/12/16/17:23:11.804435,3234,2415,666300000,mti/data,0.0280945319682,4.97705364227,0.0262597817928
2018/12/16/17:23:11.814397,3235,2415,676300000,mti/data,0.0229165479541,4.9751958847,0.0290961749852
2018/12/16/17:23:11.824704,3236,2415,686300000,mti/data,0.0316575430334,4.97730541229,0.0293156132102
2018/12/16/17:23:11.834677,3237,2415,696300000,mti/data,0.0321665666997,4.9764919281,0.0304668378085
2018/12/16/17:23:11.844357,3238,2415,706300000,mti/data,0.0303277485073,4.97346019745,0.0342724621296
2018/12/16/17:23:11.854281,3239,2415,716300000,mti/data,0.0324451327324,4.96098613739,0.0319308675826
2018/12/16/17:23:11.864412,3240,2415,726300000,mti/data,0.0308886095881,4.95198869705,0.0314511470497
2018/12/16/17:23:11.874333,3241,2415,736300000,mti/data,0.0293922834098,4.95485258102,0.0294751152396
2018/12/16/17:23:11.884347,3242,2415,746300000,mti/data,0.0323270522058,4.95482158661,0.0293798074126
2018/12/16/17:23:11.894343,3243,2415,756300000,mti/data,0.0354135818779,4.94760990143,0.0290607903153
2018/12/16/17:23:11.904578,3244,2415,766300000,mti/data,0.0389259271324,4.94845342636,0.0261181667447
2018/12/16/17:23:11.914375,3245,2415,776300000,mti/data,0.0322015210986,4.94898605347,0.0243851803243
2018/12/16/17:23:11.924446,3246,2415,786300000,mti/data,0.0315104015172,4.94379281998,0.0205237418413
2018/12/16/17:23:11.934495,3247,2415,796300000,mti/data,0.0388094894588,4.94325590134,0.0141288693994
2018/12/16/17:23:11.944346,3248,2415,806300000,mti/data,0.0370059236884,4.93898010254,0.0125859659165
2018/12/16/17:23:11.954355,3249,2415,816300000,mti/data,0.0346831828356,4.93064069748,0.0134654138237
2018/12/16/17:23:11.964295,3250,2415,826300000,mti/data,0.0382313542068,4.92669630051,0.00958909280598
2018/12/16/17:23:11.974547,3251,2415,836300000,mti/data,0.0389875583351,4.92465543747,0.00740631343797
2018/12/16/17:23:11.984373,3252,2415,846300000,mti/data,0.0343347676098,4.92030000687,0.00665377173573
2018/12/16/17:23:11.994335,3253,2415,856300000,mti/data,0.0397683940828,4.91872835159,0.00389031460509
2018/12/16/17:23:12.004490,3254,2415,866300000,mti/data,0.0433782301843,4.91598272324,0.00362363364547
2018/12/16/17:23:12.014479,3255,2415,876300000,mti/data,0.0382586270571,4.91024780273,0.0061749634333
2018/12/16/17:23:12.024447,3256,2415,886300000,mti/data,0.040136475116,4.90838909149,0.00739125534892
2018/12/16/17:23:12.034580,3257,2415,896300000,mti/data,0.0460018143058,4.90759134293,0.00726713612676
2018/12/16/17:23:12.044472,3258,2415,906300000,mti/data,0.0411060042679,4.90322399139,0.0109603144228
2018/12/16/17:23:12.054461,3259,2415,916300000,mti/data,0.0419507324696,4.90092754364,0.0110795693472
2018/12/16/17:23:12.064353,3260,2415,926300000,mti/data,0.0439595282078,4.89802885056,0.011074851267
2018/12/16/17:23:12.074418,3261,2415,936300000,mti/data,0.0378266423941,4.89055347443,0.0131616499275
2018/12/16/17:23:12.084407,3262,2415,946300000,mti/data,0.0421817824244,4.88979148865,0.0135908517987
2018/12/16/17:23:12.094357,3263,2415,956300000,mti/data,0.0446067005396,4.89000034332,0.0128721985966
2018/12/16/17:23:12.104728,3264,2415,966300000,mti/data,0.0397152230144,4.88440227509,0.0144337527454
2018/12/16/17:23:12.114441,3265,2415,976300000,mti/data,0.0370390973985,4.87980890274,0.0128173995763
2018/12/16/17:23:12.124308,3266,2415,986300000,mti/data,0.038292914629,4.87786960602,0.0110406605527
2018/12/16/17:23:12.134500,3267,2415,996300000,mti/data,0.0450131930411,4.87485551834,0.0126456283033
2018/12/16/17:23:12.144610,3268,2416,6300000,mti/data,0.0387634895742,4.87252092361,0.0120549453422
2018/12/16/17:23:12.154404,3269,2416,16300000,mti/data,0.0395242646337,4.87142753601,0.00928455777466
2018/12/16/17:23:12.164445,3270,2416,26300000,mti/data,0.0439672842622,4.86706447601,0.00703979237005
2018/12/16/17:23:12.174518,3271,2416,36300000,mti/data,0.0410599783063,4.86596155167,0.0104867946357
2018/12/16/17:23:12.184747,3272,2416,46300000,mti/data,0.0439240895212,4.86630821228,0.0139606259763
2018/12/16/17:23:12.194466,3273,2416,56300000,mti/data,0.0446763560176,4.85873651505,0.0121696693823
2018/12/16/17:23:12.204754,3274,2416,66300000,mti/data,0.0443448573351,4.85386514664,0.0121424635872
2018/12/16/17:23:12.214638,3275,2416,76300000,mti/data,0.0505826845765,4.85484218597,0.0129567226395
2018/12/16/17:23:12.224390,3276,2416,86300000,mti/data,0.0496894493699,4.85204744339,0.0174708478153
2018/12/16/17:23:12.234482,3277,2416,96300000,mti/data,0.0491916760802,4.8457698822,0.0212958715856
2018/12/16/17:23:12.244350,3278,2416,106300000,mti/data,0.0538079366088,4.84415531158,0.0225495174527
2018/12/16/17:23:12.254728,3279,2416,116300000,mti/data,0.0475751198828,4.84199476242,0.0250715762377
2018/12/16/17:23:12.264467,3280,2416,126300000,mti/data,0.0480490550399,4.83711624146,0.0262511018664
2018/12/16/17:23:12.274525,3281,2416,136300000,mti/data,0.0521906688809,4.83601713181,0.0271474476904
2018/12/16/17:23:12.284476,3282,2416,146300000,mti/data,0.0453099496663,4.83484268188,0.031878195703
2018/12/16/17:23:12.294364,3283,2416,156300000,mti/data,0.043927423656,4.83130645752,0.0350566394627
2018/12/16/17:23:12.304594,3284,2416,166300000,mti/data,0.0438273996115,4.83058357239,0.0363157987595
2018/12/16/17:23:12.314437,3285,2416,176300000,mti/data,0.0403583645821,4.82722568512,0.0384394265711
2018/12/16/17:23:12.324423,3286,2416,186300000,mti/data,0.0385684408247,4.82518100739,0.0400075763464
2018/12/16/17:23:12.334552,3287,2416,196300000,mti/data,0.0413136482239,4.82634735107,0.0378119200468
2018/12/16/17:23:12.344430,3288,2416,206300000,mti/data,0.0359467044473,4.82074403763,0.0380276963115
2018/12/16/17:23:12.354532,3289,2416,216300000,mti/data,0.0341393612325,4.81638240814,0.037753880024
2018/12/16/17:23:12.364496,3290,2416,226300000,mti/data,0.0360740534961,4.8196105957,0.0349229052663
2018/12/16/17:23:12.374519,3291,2416,236300000,mti/data,0.0363449268043,4.81676673889,0.0358771793544
2018/12/16/17:23:12.384522,3292,2416,246300000,mti/data,0.0327303558588,4.80943155289,0.035294406116
2018/12/16/17:23:12.394445,3293,2416,256300000,mti/data,0.0360884740949,4.80885219574,0.0313477739692
2018/12/16/17:23:12.404478,3294,2416,266300000,mti/data,0.0390619188547,4.81172561646,0.0199277438223
2018/12/16/17:23:12.414529,3295,2416,276300000,mti/data,0.0372048802674,4.80917787552,0.00733527867123
2018/12/16/17:23:12.424434,3296,2416,286300000,mti/data,0.0451704151928,4.80695343018,-0.00359299918637
2018/12/16/17:23:12.434595,3297,2416,296300000,mti/data,0.0458421260118,4.80521154404,-0.00650565698743
2018/12/16/17:23:12.444487,3298,2416,306300000,mti/data,0.0478536225855,4.79577207565,0.00108333397657
2018/12/16/17:23:12.454552,3299,2416,316300000,mti/data,0.0506637319922,4.79596233368,0.0123083293438
2018/12/16/17:23:12.464636,3300,2416,326300000,mti/data,0.0603353753686,4.79911661148,0.0147984903306
2018/12/16/17:23:12.474614,3301,2416,336300000,mti/data,0.0604079775512,4.79205513,0.017810665071
2018/12/16/17:23:12.484569,3302,2416,346300000,mti/data,0.0617679655552,4.78645658493,0.013871749863
2018/12/16/17:23:12.494428,3303,2416,356300000,mti/data,0.0650341510773,4.79198026657,0.00747697614133
2018/12/16/17:23:12.504471,3304,2416,366300000,mti/data,0.0655725598335,4.78874254227,0.00606426689774
2018/12/16/17:23:12.514447,3305,2416,376300000,mti/data,0.0776464790106,4.78180837631,0.00494126509875
2018/12/16/17:23:12.524486,3306,2416,386300000,mti/data,0.0746816545725,4.78820800781,0.00582441873848
2018/12/16/17:23:12.534436,3307,2416,396300000,mti/data,0.0758599638939,4.78190135956,0.00491737900302
2018/12/16/17:23:12.544427,3308,2416,406300000,mti/data,0.0844269841909,4.77027130127,0.00409148540348
2018/12/16/17:23:12.554494,3309,2416,416300000,mti/data,0.08194116503,4.77452754974,0.00522399693727
2018/12/16/17:23:12.564491,3310,2416,426300000,mti/data,0.0804350376129,4.77742147446,0.0076023247093
2018/12/16/17:23:12.574548,3311,2416,436300000,mti/data,0.0861768946052,4.7691693306,0.00434936722741
2018/12/16/17:23:12.584550,3312,2416,446300000,mti/data,0.0903598815203,4.7677192688,0.00304359616712
2018/12/16/17:23:12.594426,3313,2416,456300000,mti/data,0.0882029607892,4.76942491531,0.00530987652019
2018/12/16/17:23:12.604458,3314,2416,466300000,mti/data,0.0895467549562,4.76469516754,0.00455665308982
2018/12/16/17:23:12.614554,3315,2416,476300000,mti/data,0.0901848971844,4.76332139969,0.000922375358641
2018/12/16/17:23:12.624517,3316,2416,486300000,mti/data,0.0941510051489,4.76261711121,0.000531088095158
2018/12/16/17:23:12.634687,3317,2416,496300000,mti/data,0.0970632731915,4.75796794891,0.00253754807636
2018/12/16/17:23:12.644587,3318,2416,506300000,mti/data,0.0945205911994,4.75762844086,0.0058779232204
2018/12/16/17:23:12.654843,3319,2416,516300000,mti/data,0.0964510664344,4.75952339172,0.00481940060854
2018/12/16/17:23:12.664585,3320,2416,526300000,mti/data,0.097760617733,4.75352954865,0.00447774445638
2018/12/16/17:23:12.674465,3321,2416,536300000,mti/data,0.0972815752029,4.75185966492,0.00788599997759
2018/12/16/17:23:12.684413,3322,2416,546300000,mti/data,0.105203457177,4.75332164764,0.00594296026975
2018/12/16/17:23:12.694679,3323,2416,556300000,mti/data,0.106682352722,4.74885988235,0.00559222558513
2018/12/16/17:23:12.704483,3324,2416,566300000,mti/data,0.104585260153,4.74643850327,0.00600488018245
2018/12/16/17:23:12.714434,3325,2416,576300000,mti/data,0.107495225966,4.74799346924,0.00609900988638
2018/12/16/17:23:12.724571,3326,2416,586300000,mti/data,0.111996613443,4.74492454529,0.00856118835509
2018/12/16/17:23:12.734685,3327,2416,596300000,mti/data,0.113803423941,4.74112129211,0.0119497971609
2018/12/16/17:23:12.744364,3328,2416,606300000,mti/data,0.11856790632,4.74120664597,0.0125653035939
2018/12/16/17:23:12.754440,3329,2416,616300000,mti/data,0.120135396719,4.73840808868,0.0127344382927
2018/12/16/17:23:12.764546,3330,2416,626300000,mti/data,0.122486680746,4.73384141922,0.0147710312158
2018/12/16/17:23:12.774461,3331,2416,636300000,mti/data,0.128381863236,4.73265266418,0.0159527212381
2018/12/16/17:23:12.784482,3332,2416,646300000,mti/data,0.135047242045,4.72964286804,0.0196067243814
2018/12/16/17:23:12.794450,3333,2416,656300000,mti/data,0.138577818871,4.7261967659,0.0210698880255
2018/12/16/17:23:12.804499,3334,2416,666300000,mti/data,0.142021983862,4.72675228119,0.0214945692569
2018/12/16/17:23:12.814408,3335,2416,676300000,mti/data,0.149851933122,4.72384166718,0.0204969290644
2018/12/16/17:23:12.824551,3336,2416,686300000,mti/data,0.151213556528,4.71934127808,0.0219310447574
2018/12/16/17:23:12.834487,3337,2416,696300000,mti/data,0.159542113543,4.71818351746,0.0214412212372
2018/12/16/17:23:12.844404,3338,2416,706300000,mti/data,0.165095716715,4.71667528152,0.0222657620907
2018/12/16/17:23:12.854595,3339,2416,716300000,mti/data,0.169571056962,4.71250247955,0.0230507999659
2018/12/16/17:23:12.864431,3340,2416,726300000,mti/data,0.177991658449,4.71146535873,0.0239989571273
2018/12/16/17:23:12.874433,3341,2416,736300000,mti/data,0.181707248092,4.70732927322,0.0243940204382
2018/12/16/17:23:12.884516,3342,2416,746300000,mti/data,0.187358766794,4.70253229141,0.025117892772
2018/12/16/17:23:12.894447,3343,2416,756300000,mti/data,0.189262628555,4.70470619202,0.0227681733668
2018/12/16/17:23:12.904466,3344,2416,766300000,mti/data,0.195654213428,4.70630407333,0.0217265691608
2018/12/16/17:23:12.914430,3345,2416,776300000,mti/data,0.199050217867,4.70148181915,0.0211372040212
2018/12/16/17:23:12.924403,3346,2416,786300000,mti/data,0.20578122139,4.70019054413,0.0202061794698
2018/12/16/17:23:12.934533,3347,2416,796300000,mti/data,0.212749883533,4.69920063019,0.0184028595686
2018/12/16/17:23:12.944449,3348,2416,806300000,mti/data,0.2135219872,4.69392681122,0.0178296528757
2018/12/16/17:23:12.954494,3349,2416,816300000,mti/data,0.217061296105,4.69149684906,0.0176740810275
2018/12/16/17:23:12.964547,3350,2416,826300000,mti/data,0.225536733866,4.69140720367,0.0158835165203
2018/12/16/17:23:12.974456,3351,2416,836300000,mti/data,0.230999439955,4.68686723709,0.0180707424879
2018/12/16/17:23:12.984433,3352,2416,846300000,mti/data,0.229485183954,4.68522548676,0.0175191257149
2018/12/16/17:23:12.994417,3353,2416,856300000,mti/data,0.230664685369,4.68369340897,0.0147889796644
2018/12/16/17:23:13.004479,3354,2416,866300000,mti/data,0.234554231167,4.67849826813,0.0149255134165
2018/12/16/17:23:13.014378,3355,2416,876300000,mti/data,0.241672217846,4.67900943756,0.0159188769758
2018/12/16/17:23:13.024527,3356,2416,886300000,mti/data,0.242201596498,4.6786570549,0.0158707983792
2018/12/16/17:23:13.034489,3357,2416,896300000,mti/data,0.245134234428,4.67260694504,0.0141033921391
2018/12/16/17:23:13.044412,3358,2416,906300000,mti/data,0.250833690166,4.66898393631,0.0112502109259
2018/12/16/17:23:13.054435,3359,2416,916300000,mti/data,0.252729773521,4.66887903214,0.014655623585
2018/12/16/17:23:13.064482,3360,2416,926300000,mti/data,0.261605918407,4.66635560989,0.0146228065714
2018/12/16/17:23:13.074450,3361,2416,936300000,mti/data,0.26191970706,4.66667747498,0.0146213695407
2018/12/16/17:23:13.084707,3362,2416,946300000,mti/data,0.261408179998,4.66273117065,0.0145689146593
2018/12/16/17:23:13.094430,3363,2416,956300000,mti/data,0.265367746353,4.66311740875,0.0165514685214
2018/12/16/17:23:13.104356,3364,2416,966300000,mti/data,0.268802821636,4.66893196106,0.0179053191096
2018/12/16/17:23:13.114500,3365,2416,976300000,mti/data,0.274558901787,4.66403675079,0.0209749024361
2018/12/16/17:23:13.124507,3366,2416,986300000,mti/data,0.275498092175,4.64616107941,0.0214301776141
2018/12/16/17:23:13.134473,3367,2416,996300000,mti/data,0.269478172064,4.63613033295,0.0254351533949
2018/12/16/17:23:13.144404,3368,2417,6300000,mti/data,0.265181392431,4.63916683197,0.0232935715467
2018/12/16/17:23:13.154536,3369,2417,16300000,mti/data,0.266115427017,4.64624023438,0.0156977623701
2018/12/16/17:23:13.164675,3370,2417,26300000,mti/data,0.273079395294,4.65228223801,0.0170551165938
2018/12/16/17:23:13.174422,3371,2417,36300000,mti/data,0.280558258295,4.64629220963,0.0187603440136
2018/12/16/17:23:13.184583,3372,2417,46300000,mti/data,0.285092651844,4.64247131348,0.0267918482423
2018/12/16/17:23:13.194597,3373,2417,56300000,mti/data,0.290097117424,4.64120292664,0.0261742994189
2018/12/16/17:23:13.204520,3374,2417,66300000,mti/data,0.286078155041,4.63683271408,0.0265892595053
2018/12/16/17:23:13.214450,3375,2417,76300000,mti/data,0.293777525425,4.63500642776,0.0218803584576
2018/12/16/17:23:13.224683,3376,2417,86300000,mti/data,0.307233572006,4.63549804688,0.0217286162078
2018/12/16/17:23:13.234656,3377,2417,96300000,mti/data,0.307130783796,4.62640714645,0.0248867552727
2018/12/16/17:23:13.244606,3378,2417,106300000,mti/data,0.313254445791,4.61771440506,0.0220090858638
2018/12/16/17:23:13.254628,3379,2417,116300000,mti/data,0.322499752045,4.62122774124,0.018920045346
2018/12/16/17:23:13.264494,3380,2417,126300000,mti/data,0.322572767735,4.62376832962,0.0187284387648
2018/12/16/17:23:13.274448,3381,2417,136300000,mti/data,0.335745096207,4.62222766876,0.0202104505152
2018/12/16/17:23:13.284583,3382,2417,146300000,mti/data,0.3511672616,4.62132740021,0.0197840873152
2018/12/16/17:23:13.294479,3383,2417,156300000,mti/data,0.356433719397,4.61481714249,0.0219262577593
2018/12/16/17:23:13.304646,3384,2417,166300000,mti/data,0.364045351744,4.61021709442,0.0204560291022
2018/12/16/17:23:13.314611,3385,2417,176300000,mti/data,0.374796420336,4.60952043533,0.0156937912107
2018/12/16/17:23:13.324920,3386,2417,186300000,mti/data,0.379563331604,4.60544157028,0.0172731969506
2018/12/16/17:23:13.334537,3387,2417,196300000,mti/data,0.387651711702,4.60034418106,0.0169347152114
2018/12/16/17:23:13.344631,3388,2417,206300000,mti/data,0.393038094044,4.59740877151,0.0148816257715
2018/12/16/17:23:13.354483,3389,2417,216300000,mti/data,0.398705542088,4.59117174149,0.014565478079
2018/12/16/17:23:13.364530,3390,2417,226300000,mti/data,0.410572648048,4.59177017212,0.0146848354489
2018/12/16/17:23:13.374871,3391,2417,236300000,mti/data,0.42378205061,4.60742330551,0.0153813343495
2018/12/16/17:23:13.384528,3392,2417,246300000,mti/data,0.437005013227,4.60720300674,0.0141783477738
2018/12/16/17:23:13.394566,3393,2417,256300000,mti/data,0.450234800577,4.58948421478,0.0143649540842
2018/12/16/17:23:13.404591,3394,2417,266300000,mti/data,0.450318396091,4.58563041687,0.0186410527676
2018/12/16/17:23:13.414528,3395,2417,276300000,mti/data,0.443893045187,4.59021997452,0.0216209422797
2018/12/16/17:23:13.424515,3396,2417,286300000,mti/data,0.455692917109,4.58879613876,0.0158960297704
2018/12/16/17:23:13.434490,3397,2417,296300000,mti/data,0.472616255283,4.58634853363,0.014004602097
2018/12/16/17:23:13.444527,3398,2417,306300000,mti/data,0.476818978786,4.58511257172,0.0210637785494
