time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2018/12/16/17:22:10.408701,52100,1545002530,408441487,base_footprint,2.93888878822,0.0,0.0,0.0,0.0,-0.00340521100654
2018/12/16/17:22:10.428792,52101,1545002530,428470456,base_footprint,2.94444441795,0.0,0.0,0.0,0.0,-0.00304611212241
2018/12/16/17:22:10.449001,52102,1545002530,448752882,base_footprint,2.95277786255,0.0,0.0,0.0,0.0,-0.00281035351938
2018/12/16/17:22:10.469040,52103,1545002530,468784634,base_footprint,2.95833325386,0.0,0.0,0.0,0.0,-0.00257080143451
2018/12/16/17:22:10.489124,52104,1545002530,488807304,base_footprint,2.96388888359,0.0,0.0,0.0,0.0,-0.00233033052755
2018/12/16/17:22:10.509105,52105,1545002530,508852848,base_footprint,2.98055553436,0.0,0.0,0.0,0.0,-0.00209675651752
2018/12/16/17:22:10.529205,52106,1545002530,528922538,base_footprint,2.98888897896,0.0,0.0,0.0,0.0,-0.00197893508552
2018/12/16/17:22:10.549231,52107,1545002530,548922642,base_footprint,2.9916665554,0.0,0.0,0.0,0.0,-0.00185697552842
2018/12/16/17:22:10.569221,52108,1545002530,568922479,base_footprint,3.00277781487,0.0,0.0,0.0,0.0,-0.00198813084517
2018/12/16/17:22:10.589217,52109,1545002530,588973464,base_footprint,3.01111102104,0.0,0.0,0.0,0.0,-0.00211825164321
2018/12/16/17:22:10.609231,52110,1545002530,609004757,base_footprint,3.01944446564,0.0,0.0,0.0,0.0,-0.00249895890354
2018/12/16/17:22:10.629395,52111,1545002530,629053198,base_footprint,3.02777767181,0.0,0.0,0.0,0.0,-0.00288173578643
2018/12/16/17:22:10.649669,52112,1545002530,649312324,base_footprint,3.03333330154,0.0,0.0,0.0,0.0,-0.00338911761038
2018/12/16/17:22:10.669405,52113,1545002530,669102900,base_footprint,3.04166674614,0.0,0.0,0.0,0.0,-0.00365016569755
2018/12/16/17:22:10.689455,52114,1545002530,689131369,base_footprint,3.04999995232,0.0,0.0,0.0,0.0,-0.00403880736114
2018/12/16/17:22:10.709531,52115,1545002530,709153407,base_footprint,3.05555558205,0.0,0.0,0.0,0.0,-0.00429905214449
2018/12/16/17:22:10.729470,52116,1545002530,729195102,base_footprint,3.06111121178,0.0,0.0,0.0,0.0,-0.00430686870723
2018/12/16/17:22:10.749488,52117,1545002530,749218775,base_footprint,3.07500004768,0.0,0.0,0.0,0.0,-0.00432640977863
2018/12/16/17:22:10.769468,52118,1545002530,769234723,base_footprint,3.08333325386,0.0,0.0,0.0,0.0,-0.00433813428729
2018/12/16/17:22:10.789578,52119,1545002530,789278789,base_footprint,3.08888888359,0.0,0.0,0.0,0.0,-0.00421812725548
2018/12/16/17:22:10.809625,52120,1545002530,809304271,base_footprint,3.09444451332,0.0,0.0,0.0,0.0,-0.0042257139166
2018/12/16/17:22:10.829662,52121,1545002530,829358679,base_footprint,3.10555553436,0.0,0.0,0.0,0.0,-0.00424088691325
2018/12/16/17:22:10.849761,52122,1545002530,849396973,base_footprint,3.11388897896,0.0,0.0,0.0,0.0,-0.00425226690492
2018/12/16/17:22:10.869715,52123,1545002530,869415538,base_footprint,3.12222218513,0.0,0.0,0.0,0.0,-0.00439284955556
2018/12/16/17:22:10.889736,52124,1545002530,889447082,base_footprint,3.1333334446,0.0,0.0,0.0,0.0,-0.00479747124101
2018/12/16/17:22:10.909706,52125,1545002530,909476746,base_footprint,3.14166665077,0.0,0.0,0.0,0.0,-0.00520025429273
2018/12/16/17:22:10.929749,52126,1545002530,929522035,base_footprint,3.1472222805,0.0,0.0,0.0,0.0,-0.00586064330593
2018/12/16/17:22:10.949773,52127,1545002530,949545953,base_footprint,3.15555548668,0.0,0.0,0.0,0.0,-0.00665966658376
2018/12/16/17:22:10.969897,52128,1545002530,969581285,base_footprint,3.16388893127,0.0,0.0,0.0,0.0,-0.00772469789886
2018/12/16/17:22:10.989884,52129,1545002530,989601923,base_footprint,3.17222213745,0.0,0.0,0.0,0.0,-0.00892653873598
2018/12/16/17:22:11.009894,52130,1545002531,9636773,base_footprint,3.17777776718,0.0,0.0,0.0,0.0,-0.0101257560429
2018/12/16/17:22:11.029979,52131,1545002531,29677867,base_footprint,3.18888878822,0.0,0.0,0.0,0.0,-0.0113489051302
2018/12/16/17:22:11.049969,52132,1545002531,49706078,base_footprint,3.19722223282,0.0,0.0,0.0,0.0,-0.0125694382487
2018/12/16/17:22:11.070021,52133,1545002531,69761882,base_footprint,3.20277786255,0.0,0.0,0.0,0.0,-0.0136516985179
2018/12/16/17:22:11.090047,52134,1545002531,89760514,base_footprint,3.21388888359,0.0,0.0,0.0,0.0,-0.0146301633317
2018/12/16/17:22:11.110036,52135,1545002531,109797265,base_footprint,3.22222232819,0.0,0.0,0.0,0.0,-0.0153349099452
2018/12/16/17:22:11.130290,52136,1545002531,129979605,base_footprint,3.23055553436,0.0,0.0,0.0,0.0,-0.0160431162791
2018/12/16/17:22:11.150229,52137,1545002531,149977244,base_footprint,3.2416665554,0.0,0.0,0.0,0.0,-0.0166349789921
2018/12/16/17:22:11.170227,52138,1545002531,169932509,base_footprint,3.25,0.0,0.0,0.0,0.0,-0.0170812961975
2018/12/16/17:22:11.190230,52139,1545002531,189924825,base_footprint,3.2583334446,0.0,0.0,0.0,0.0,-0.0173948226577
2018/12/16/17:22:11.210271,52140,1545002531,209992944,base_footprint,3.26388883591,0.0,0.0,0.0,0.0,-0.0174244804715
2018/12/16/17:22:11.230248,52141,1545002531,229995288,base_footprint,3.27500009537,0.0,0.0,0.0,0.0,-0.0172126912849
2018/12/16/17:22:11.250703,52142,1545002531,250028054,base_footprint,3.28888893127,0.0,0.0,0.0,0.0,-0.0164689281491
2018/12/16/17:22:11.270490,52143,1545002531,270071493,base_footprint,3.28333330154,0.0,0.0,0.0,0.0,-0.0152180678467
2018/12/16/17:22:11.290491,52144,1545002531,290092866,base_footprint,3.28611111641,0.0,0.0,0.0,0.0,-0.0137348971367
2018/12/16/17:22:11.310468,52145,1545002531,310142935,base_footprint,3.30833339691,0.0,0.0,0.0,0.0,-0.012869337301
2018/12/16/17:22:11.330406,52146,1545002531,330135121,base_footprint,3.31944441795,0.0,0.0,0.0,0.0,-0.0118135382844
2018/12/16/17:22:11.350446,52147,1545002531,350200773,base_footprint,3.32222223282,0.0,0.0,0.0,0.0,-0.010860994807
2018/12/16/17:22:11.370479,52148,1545002531,370216634,base_footprint,3.330555439,0.0,0.0,0.0,0.0,-0.0101990729238
2018/12/16/17:22:11.390774,52149,1545002531,390494502,base_footprint,3.33888888359,0.0,0.0,0.0,0.0,-0.00981006158493
2018/12/16/17:22:11.410825,52150,1545002531,410550399,base_footprint,3.34722232819,0.0,0.0,0.0,0.0,-0.00955750453058
2018/12/16/17:22:11.430871,52151,1545002531,430572867,base_footprint,3.35555553436,0.0,0.0,0.0,0.0,-0.00958129878384
2018/12/16/17:22:11.451130,52152,1545002531,450549517,base_footprint,3.36388897896,0.0,0.0,0.0,0.0,-0.00960509371786
2018/12/16/17:22:11.470815,52153,1545002531,470544925,base_footprint,3.375,0.0,0.0,0.0,0.0,-0.00977648989015
2018/12/16/17:22:11.490886,52154,1545002531,490591075,base_footprint,3.3833334446,0.0,0.0,0.0,0.0,-0.00980062969366
2018/12/16/17:22:11.510806,52155,1545002531,510550401,base_footprint,3.39444446564,0.0,0.0,0.0,0.0,-0.0098328154077
2018/12/16/17:22:11.530945,52156,1545002531,530547422,base_footprint,3.40000009537,0.0,0.0,0.0,0.0,-0.00984890861004
2018/12/16/17:22:11.550833,52157,1545002531,550553989,base_footprint,3.40833330154,0.0,0.0,0.0,0.0,-0.0100140977301
2018/12/16/17:22:11.570865,52158,1545002531,570567221,base_footprint,3.41666674614,0.0,0.0,0.0,0.0,-0.0103213736036
2018/12/16/17:22:11.590921,52159,1545002531,590541842,base_footprint,3.42499995232,0.0,0.0,0.0,0.0,-0.01048828789
2018/12/16/17:22:11.610957,52160,1545002531,610603170,base_footprint,3.43333339691,0.0,0.0,0.0,0.0,-0.0107979789838
2018/12/16/17:22:11.630984,52161,1545002531,630623834,base_footprint,3.43888878822,0.0,0.0,0.0,0.0,-0.0111000837436
2018/12/16/17:22:11.651042,52162,1545002531,650660915,base_footprint,3.45000004768,0.0,0.0,0.0,0.0,-0.0114215025151
2018/12/16/17:22:11.670969,52163,1545002531,670687363,base_footprint,3.45833325386,0.0,0.0,0.0,0.0,-0.0117353349946
2018/12/16/17:22:11.690953,52164,1545002531,690710304,base_footprint,3.46666669846,0.0,0.0,0.0,0.0,-0.0120505490834
2018/12/16/17:22:11.711025,52165,1545002531,710769227,base_footprint,3.47499990463,0.0,0.0,0.0,0.0,-0.0123671431851
2018/12/16/17:22:11.731006,52166,1545002531,730765699,base_footprint,3.48611116409,0.0,0.0,0.0,0.0,-0.0128395106087
2018/12/16/17:22:11.751233,52167,1545002531,750826769,base_footprint,3.49444437027,0.0,0.0,0.0,0.0,-0.0133040624779
2018/12/16/17:22:11.771288,52168,1545002531,770847917,base_footprint,3.50277781487,0.0,0.0,0.0,0.0,-0.0137706878774
2018/12/16/17:22:11.791201,52169,1545002531,790920974,base_footprint,3.51111102104,0.0,0.0,0.0,0.0,-0.0142393850953
2018/12/16/17:22:11.811225,52170,1545002531,810937234,base_footprint,3.51666665077,0.0,0.0,0.0,0.0,-0.014698545789
2018/12/16/17:22:11.831314,52171,1545002531,830925868,base_footprint,3.52777767181,0.0,0.0,0.0,0.0,-0.0150369957832
2018/12/16/17:22:11.851400,52172,1545002531,851007133,base_footprint,3.53888893127,0.0,0.0,0.0,0.0,-0.0153772866563
2018/12/16/17:22:11.871664,52173,1545002531,871015813,base_footprint,3.544444561,0.0,0.0,0.0,0.0,-0.0155481225298
2018/12/16/17:22:11.891306,52174,1545002531,891051992,base_footprint,3.55277776718,0.0,0.0,0.0,0.0,-0.0157317178252
2018/12/16/17:22:11.911523,52175,1545002531,911079481,base_footprint,3.56111121178,0.0,0.0,0.0,0.0,-0.0157686183598
2018/12/16/17:22:11.931364,52176,1545002531,931114727,base_footprint,3.56944441795,0.0,0.0,0.0,0.0,-0.0158055178387
2018/12/16/17:22:11.951449,52177,1545002531,951145388,base_footprint,3.57500004768,0.0,0.0,0.0,0.0,-0.0158301181951
2018/12/16/17:22:11.971476,52178,1545002531,971173798,base_footprint,3.58333325386,0.0,0.0,0.0,0.0,-0.015867017674
2018/12/16/17:22:11.991718,52179,1545002531,991456467,base_footprint,3.59166669846,0.0,0.0,0.0,0.0,-0.0159039182086
2018/12/16/17:22:12.011827,52180,1545002532,11488832,base_footprint,3.59722232819,0.0,0.0,0.0,0.0,-0.015928518565
2018/12/16/17:22:12.031952,52181,1545002532,31505648,base_footprint,3.60833334923,0.0,0.0,0.0,0.0,-0.015977718222
2018/12/16/17:22:12.051912,52182,1545002532,51518183,base_footprint,3.6166665554,0.0,0.0,0.0,0.0,-0.0158649327941
2018/12/16/17:22:12.071722,52183,1545002532,71490433,base_footprint,3.625,0.0,0.0,0.0,0.0,-0.015901488428
2018/12/16/17:22:12.091637,52184,1545002532,91349885,base_footprint,3.63611102104,0.0,0.0,0.0,0.0,-0.0161007178926
2018/12/16/17:22:12.111765,52185,1545002532,111485319,base_footprint,3.6472222805,0.0,0.0,0.0,0.0,-0.0161499186053
2018/12/16/17:22:12.131753,52186,1545002532,131479046,base_footprint,3.65000009537,0.0,0.0,0.0,0.0,-0.0161622187835
2018/12/16/17:22:12.151761,52187,1545002532,151505023,base_footprint,3.65833330154,0.0,0.0,0.0,0.0,-0.0161991182624
2018/12/16/17:22:12.171725,52188,1545002532,171483034,base_footprint,3.669444561,0.0,0.0,0.0,0.0,-0.016096449717
2018/12/16/17:22:12.191770,52189,1545002532,191525669,base_footprint,3.67499995232,0.0,0.0,0.0,0.0,-0.0161208190937
2018/12/16/17:22:12.211741,52190,1545002532,211539471,base_footprint,3.68333339691,0.0,0.0,0.0,0.0,-0.0160049310942
2018/12/16/17:22:12.231829,52191,1545002532,231603083,base_footprint,3.69166660309,0.0,0.0,0.0,0.0,-0.0158883527153
2018/12/16/17:22:12.251962,52192,1545002532,251606948,base_footprint,3.70000004768,0.0,0.0,0.0,0.0,-0.0157710860181
2018/12/16/17:22:12.271944,52193,1545002532,271636403,base_footprint,3.70833325386,0.0,0.0,0.0,0.0,-0.0156531276485
2018/12/16/17:22:12.292034,52194,1545002532,291679394,base_footprint,3.71944451332,0.0,0.0,0.0,0.0,-0.0155460926263
2018/12/16/17:22:12.312392,52195,1545002532,311701265,base_footprint,3.7277777195,0.0,0.0,0.0,0.0,-0.0155809227722
2018/12/16/17:22:12.332294,52196,1545002532,332006446,base_footprint,3.73611116409,0.0,0.0,0.0,0.0,-0.0153065028376
2018/12/16/17:22:12.352162,52197,1545002532,351762304,base_footprint,3.74444437027,0.0,0.0,0.0,0.0,-0.0151856734341
2018/12/16/17:22:12.372288,52198,1545002532,372029487,base_footprint,3.75555562973,0.0,0.0,0.0,0.0,-0.015075306168
2018/12/16/17:22:12.392143,52199,1545002532,391837659,base_footprint,3.76388883591,0.0,0.0,0.0,0.0,-0.0149529831042
2018/12/16/17:22:12.412267,52200,1545002532,411924336,base_footprint,3.76944446564,0.0,0.0,0.0,0.0,-0.0148190510364
2018/12/16/17:22:12.432372,52201,1545002532,432033289,base_footprint,3.77500009537,0.0,0.0,0.0,0.0,-0.014684659528
2018/12/16/17:22:12.452476,52202,1545002532,452192839,base_footprint,3.78333330154,0.0,0.0,0.0,0.0,-0.0142473451991
2018/12/16/17:22:12.472249,52203,1545002532,472012340,base_footprint,3.79166674614,0.0,0.0,0.0,0.0,-0.0138079660483
2018/12/16/17:22:12.492561,52204,1545002532,492269989,base_footprint,3.79722213745,0.0,0.0,0.0,0.0,-0.0131995994216
2018/12/16/17:22:12.512537,52205,1545002532,512243228,base_footprint,3.80555558205,0.0,0.0,0.0,0.0,-0.0124411061385
2018/12/16/17:22:12.532427,52206,1545002532,532054503,base_footprint,3.81388878822,0.0,0.0,0.0,0.0,-0.0116791720141
2018/12/16/17:22:12.552523,52207,1545002532,552262939,base_footprint,3.82500004768,0.0,0.0,0.0,0.0,-0.0109217290341
2018/12/16/17:22:12.572381,52208,1545002532,572119199,base_footprint,3.83333325386,0.0,0.0,0.0,0.0,-0.0103109742538
2018/12/16/17:22:12.592497,52209,1545002532,592234709,base_footprint,3.84444451332,0.0,0.0,0.0,0.0,-0.00970447848604
2018/12/16/17:22:12.612504,52210,1545002532,612274577,base_footprint,3.8527777195,0.0,0.0,0.0,0.0,-0.00924719420582
2018/12/16/17:22:12.632546,52211,1545002532,632221152,base_footprint,3.86111116409,0.0,0.0,0.0,0.0,-0.0089476278522
2018/12/16/17:22:12.652467,52212,1545002532,652250652,base_footprint,3.875,0.0,0.0,0.0,0.0,-0.00849873937994
2018/12/16/17:22:12.672579,52213,1545002532,672282745,base_footprint,3.8833334446,0.0,0.0,0.0,0.0,-0.0083563140818
2018/12/16/17:22:12.692549,52214,1545002532,692302568,base_footprint,3.89166665077,0.0,0.0,0.0,0.0,-0.00789110475216
2018/12/16/17:22:12.712709,52215,1545002532,712358525,base_footprint,3.8972222805,0.0,0.0,0.0,0.0,-0.00774109361206
2018/12/16/17:22:12.732828,52216,1545002532,732360588,base_footprint,3.90000009537,0.0,0.0,0.0,0.0,-0.00742382944993
2018/12/16/17:22:12.753082,52217,1545002532,752699244,base_footprint,3.90833330154,0.0,0.0,0.0,0.0,-0.00711622145955
2018/12/16/17:22:12.772728,52218,1545002532,772466446,base_footprint,3.91388893127,0.0,0.0,0.0,0.0,-0.00664044217292
2018/12/16/17:22:12.792803,52219,1545002532,792478633,base_footprint,3.919444561,0.0,0.0,0.0,0.0,-0.00616328582145
2018/12/16/17:22:12.812797,52220,1545002532,812509728,base_footprint,3.92499995232,0.0,0.0,0.0,0.0,-0.00568475090784
2018/12/16/17:22:12.832990,52221,1545002532,832521879,base_footprint,3.93333339691,0.0,0.0,0.0,0.0,-0.00504574922692
2018/12/16/17:22:12.852812,52222,1545002532,852569471,base_footprint,3.94166660309,0.0,0.0,0.0,0.0,-0.00440399071607
2018/12/16/17:22:12.872878,52223,1545002532,872606658,base_footprint,3.95277786255,0.0,0.0,0.0,0.0,-0.0039256906778
2018/12/16/17:22:12.892915,52224,1545002532,892632515,base_footprint,3.95833325386,0.0,0.0,0.0,0.0,-0.00343980475966
2018/12/16/17:22:12.912956,52225,1545002532,912654443,base_footprint,3.96388888359,0.0,0.0,0.0,0.0,-0.00311657138174
2018/12/16/17:22:12.933015,52226,1545002532,932699807,base_footprint,3.9777777195,0.0,0.0,0.0,0.0,-0.00279828081123
2018/12/16/17:22:12.952995,52227,1545002532,952747883,base_footprint,3.98888897896,0.0,0.0,0.0,0.0,-0.00280609734255
2018/12/16/17:22:12.973046,52228,1545002532,972750241,base_footprint,3.9916665554,0.0,0.0,0.0,0.0,-0.00280805130766
2018/12/16/17:22:12.993021,52229,1545002532,992791267,base_footprint,4.0,0.0,0.0,0.0,0.0,-0.00314496341675
2018/12/16/17:22:13.013064,52230,1545002533,12835759,base_footprint,4.00555562973,0.0,0.0,0.0,0.0,-0.00348084116131
2018/12/16/17:22:13.033141,52231,1545002533,32836443,base_footprint,4.00555562973,0.0,0.0,0.0,0.0,-0.00331508627446
2018/12/16/17:22:13.053375,52232,1545002533,52945058,base_footprint,4.01666688919,0.0,0.0,0.0,0.0,-0.00299185310162
2018/12/16/17:22:13.073219,52233,1545002533,72961197,base_footprint,4.01944446564,0.0,0.0,0.0,0.0,-0.00282759246824
2018/12/16/17:22:13.093386,52234,1545002533,92963657,base_footprint,4.01944446564,0.0,0.0,0.0,0.0,-0.00266126300887
2018/12/16/17:22:13.113200,52235,1545002533,112986106,base_footprint,4.02500009537,0.0,0.0,0.0,0.0,-0.00266494137588
2018/12/16/17:22:13.133298,52236,1545002533,133004218,base_footprint,4.03333330154,0.0,0.0,0.0,0.0,-0.00267045876853
2018/12/16/17:22:13.153272,52237,1545002533,153040698,base_footprint,4.044444561,0.0,0.0,0.0,0.0,-0.00267781550253
2018/12/16/17:22:13.173357,52238,1545002533,173091738,base_footprint,4.05000019073,0.0,0.0,0.0,0.0,-0.00284908776165
2018/12/16/17:22:13.193396,52239,1545002533,193113311,base_footprint,4.05555534363,0.0,0.0,0.0,0.0,-0.00285299569187
2018/12/16/17:22:13.213426,52240,1545002533,213135806,base_footprint,4.06388902664,0.0,0.0,0.0,0.0,-0.00319519557963
2018/12/16/17:22:13.233492,52241,1545002533,233166046,base_footprint,4.06944465637,0.0,0.0,0.0,0.0,-0.00336796224346
2018/12/16/17:22:13.253762,52242,1545002533,253220504,base_footprint,4.07499980927,0.0,0.0,0.0,0.0,-0.00354118838424
2018/12/16/17:22:13.273809,52243,1545002533,273440533,base_footprint,4.07499980927,0.0,0.0,0.0,0.0,-0.00370981741626
2018/12/16/17:22:13.293693,52244,1545002533,293437249,base_footprint,4.080555439,0.0,0.0,0.0,0.0,-0.00388373385091
2018/12/16/17:22:13.313615,52245,1545002533,313303794,base_footprint,4.08611106873,0.0,0.0,0.0,0.0,-0.00405811019206
2018/12/16/17:22:13.333768,52246,1545002533,333333718,base_footprint,4.08888912201,0.0,0.0,0.0,0.0,-0.00406086920819
2018/12/16/17:22:13.353853,52247,1545002533,353559458,base_footprint,4.09166669846,0.0,0.0,0.0,0.0,-0.00406362775075
2018/12/16/17:22:13.374267,52248,1545002533,373542921,base_footprint,4.0944442749,0.0,0.0,0.0,0.0,-0.00406638629331
2018/12/16/17:22:13.393923,52249,1545002533,393523705,base_footprint,4.09999990463,0.0,0.0,0.0,0.0,-0.004071903852
2018/12/16/17:22:13.413697,52250,1545002533,413465652,base_footprint,4.10277795792,0.0,0.0,0.0,0.0,-0.00407466286813
2018/12/16/17:22:13.434098,52251,1545002533,433601276,base_footprint,4.10833311081,0.0,0.0,0.0,0.0,-0.00408017995325
2018/12/16/17:22:13.454358,52252,1545002533,453578434,base_footprint,4.11388874054,0.0,0.0,0.0,0.0,-0.00391545935336
2018/12/16/17:22:13.473948,52253,1545002533,473574771,base_footprint,4.11666679382,0.0,0.0,0.0,0.0,-0.00374775040085
2018/12/16/17:22:13.493969,52254,1545002533,493588969,base_footprint,4.11944437027,0.0,0.0,0.0,0.0,-0.00357981085554
2018/12/16/17:22:13.513921,52255,1545002533,513634859,base_footprint,4.125,0.0,0.0,0.0,0.0,-0.00307254606485
2018/12/16/17:22:13.534092,52256,1545002533,533698637,base_footprint,4.125,0.0,0.0,0.0,0.0,-0.00290184850946
2018/12/16/17:22:13.554234,52257,1545002533,553929275,base_footprint,4.13055562973,0.0,0.0,0.0,0.0,-0.00256390228694
2018/12/16/17:22:13.574197,52258,1545002533,573952847,base_footprint,4.13333320618,0.0,0.0,0.0,0.0,-0.0022235422918
2018/12/16/17:22:13.594280,52259,1545002533,593989249,base_footprint,4.13611125946,0.0,0.0,0.0,0.0,-0.00205387976024
2018/12/16/17:22:13.614022,52260,1545002533,613786232,base_footprint,4.14166688919,0.0,0.0,0.0,0.0,-0.00205663853406
2018/12/16/17:22:13.634265,52261,1545002533,633994373,base_footprint,4.14444446564,0.0,0.0,0.0,0.0,-0.0018865162094
2018/12/16/17:22:13.654302,52262,1545002533,654065905,base_footprint,4.14722204208,0.0,0.0,0.0,0.0,-0.0018877805388
2018/12/16/17:22:13.674250,52263,1545002533,674036099,base_footprint,4.15000009537,0.0,0.0,0.0,0.0,-0.00206077657639
2018/12/16/17:22:13.694183,52264,1545002533,693962342,base_footprint,4.15277767181,0.0,0.0,0.0,0.0,-0.00206215584491
2018/12/16/17:22:13.714250,52265,1545002533,713953399,base_footprint,4.15833330154,0.0,0.0,0.0,0.0,-0.00206491461873
2018/12/16/17:22:13.734378,52266,1545002533,733980775,base_footprint,4.15833330154,0.0,0.0,0.0,0.0,-0.00206491461873
2018/12/16/17:22:13.754273,52267,1545002533,754006620,base_footprint,4.16111087799,0.0,0.0,0.0,0.0,-0.00206629388725
2018/12/16/17:22:13.774333,52268,1545002533,774057118,base_footprint,4.169444561,0.0,0.0,0.0,0.0,-0.00172535978672
2018/12/16/17:22:13.794352,52269,1545002533,794062486,base_footprint,4.17222213745,0.0,0.0,0.0,0.0,-0.00172650917692
2018/12/16/17:22:13.814623,52270,1545002533,814326708,base_footprint,4.17777776718,0.0,0.0,0.0,0.0,-0.00155592729438
2018/12/16/17:22:13.834417,52271,1545002533,834136195,base_footprint,4.17777776718,0.0,0.0,0.0,0.0,-0.00121016542214
2018/12/16/17:22:13.854559,52272,1545002533,854167151,base_footprint,4.18055534363,0.0,0.0,0.0,0.0,-0.000691982748479
2018/12/16/17:22:13.874590,52273,1545002533,874222527,base_footprint,4.18888902664,0.0,0.0,0.0,0.0,-0.000173340531455
2018/12/16/17:22:13.894528,52274,1545002533,894249593,base_footprint,4.19166660309,0.0,0.0,0.0,0.0,0.0
2018/12/16/17:22:13.914657,52275,1545002533,914391112,base_footprint,4.18888902664,0.0,0.0,0.0,0.0,0.000693362174034
2018/12/16/17:22:13.934659,52276,1545002533,934306941,base_footprint,4.19166660309,0.0,0.0,0.0,0.0,0.00121418856313
2018/12/16/17:22:13.954581,52277,1545002533,954358464,base_footprint,4.19444465637,0.0,0.0,0.0,0.0,0.00156213453403
2018/12/16/17:22:13.974600,52278,1545002533,974358966,base_footprint,4.19166660309,0.0,0.0,0.0,0.0,0.00190801132859
2018/12/16/17:22:13.994847,52279,1545002533,994416143,base_footprint,4.19722223282,0.0,0.0,0.0,0.0,0.00225791163626
2018/12/16/17:22:14.014669,52280,1545002534,14438171,base_footprint,4.19722223282,0.0,0.0,0.0,0.0,0.00225791163626
2018/12/16/17:22:14.035050,52281,1545002534,34472976,base_footprint,4.19722223282,0.0,0.0,0.0,0.0,0.00243159735128
2018/12/16/17:22:14.054899,52282,1545002534,54502334,base_footprint,4.19999980927,0.0,0.0,0.0,0.0,0.00225940584406
2018/12/16/17:22:14.074753,52283,1545002534,74533069,base_footprint,4.20277786255,0.0,0.0,0.0,0.0,0.00226090030837
2018/12/16/17:22:14.094991,52284,1545002534,94574376,base_footprint,4.20277786255,0.0,0.0,0.0,0.0,0.00226090030837
2018/12/16/17:22:14.115437,52285,1545002534,114733481,base_footprint,4.20833349228,0.0,0.0,0.0,0.0,0.00243803449174
2018/12/16/17:22:14.135057,52286,1545002534,134656782,base_footprint,4.21111106873,0.0,0.0,0.0,0.0,0.00243964363874
2018/12/16/17:22:14.155122,52287,1545002534,154682688,base_footprint,4.21388912201,0.0,0.0,0.0,0.0,0.00244125306198
2018/12/16/17:22:14.175425,52288,1545002534,174738351,base_footprint,4.21388912201,0.0,0.0,0.0,0.0,0.00244125306198
2018/12/16/17:22:14.195112,52289,1545002534,194784879,base_footprint,4.21666669846,0.0,0.0,0.0,0.0,0.00244286220897
2018/12/16/17:22:14.215791,52290,1545002534,214794597,base_footprint,4.2194442749,0.0,0.0,0.0,0.0,0.00244447135596
2018/12/16/17:22:14.235083,52291,1545002534,234830422,base_footprint,4.2194442749,0.0,0.0,0.0,0.0,0.00244447135596
2018/12/16/17:22:14.255671,52292,1545002534,254845706,base_footprint,4.2194442749,0.0,0.0,0.0,0.0,0.00226986606817
2018/12/16/17:22:14.275234,52293,1545002534,274936156,base_footprint,4.22222232819,0.0,0.0,0.0,0.0,0.00227136053249
2018/12/16/17:22:14.295206,52294,1545002534,294929620,base_footprint,4.22222232819,0.0,0.0,0.0,0.0,0.00227136053249
2018/12/16/17:22:14.315906,52295,1545002534,314956327,base_footprint,4.22222232819,0.0,0.0,0.0,0.0,0.00227136053249
2018/12/16/17:22:14.335217,52296,1545002534,334979999,base_footprint,4.22499990463,0.0,0.0,0.0,0.0,0.002098019431
2018/12/16/17:22:14.355328,52297,1545002534,355043814,base_footprint,4.22777795792,0.0,0.0,0.0,0.0,0.0020993989363
2018/12/16/17:22:14.375282,52298,1545002534,375033606,base_footprint,4.23611116409,0.0,0.0,0.0,0.0,0.00192824211837
2018/12/16/17:22:14.395514,52299,1545002534,395091878,base_footprint,4.23611116409,0.0,0.0,0.0,0.0,0.00175294712465
2018/12/16/17:22:14.415424,52300,1545002534,415130320,base_footprint,4.23888874054,0.0,0.0,0.0,0.0,0.00157868681792
2018/12/16/17:22:14.435617,52301,1545002534,435134595,base_footprint,4.24444437027,0.0,0.0,0.0,0.0,0.00140511615956
2018/12/16/17:22:14.455528,52302,1545002534,455172184,base_footprint,4.24166679382,0.0,0.0,0.0,0.0,0.00122867198118
2018/12/16/17:22:14.475686,52303,1545002534,475401822,base_footprint,4.24444437027,0.0,0.0,0.0,0.0,0.00122947655413
2018/12/16/17:22:14.495733,52304,1545002534,495249890,base_footprint,4.24722242355,0.0,0.0,0.0,0.0,0.0012302812652
2018/12/16/17:22:14.516105,52305,1545002534,515286662,base_footprint,4.24444437027,0.0,0.0,0.0,0.0,0.00105383698289
2018/12/16/17:22:14.535685,52306,1545002534,535316842,base_footprint,4.24722242355,0.0,0.0,0.0,0.0,0.000878772234515
2018/12/16/17:22:14.555751,52307,1545002534,555352533,base_footprint,4.24722242355,0.0,0.0,0.0,0.0,0.000703017758282
2018/12/16/17:22:14.575811,52308,1545002534,575399236,base_footprint,4.25,0.0,0.0,0.0,0.0,0.000527608118516
2018/12/16/17:22:14.595855,52309,1545002534,595430785,base_footprint,4.25,0.0,0.0,0.0,0.0,0.000351738737524
2018/12/16/17:22:14.615750,52310,1545002534,615445178,base_footprint,4.25,0.0,0.0,0.0,0.0,0.0
2018/12/16/17:22:14.635863,52311,1545002534,635496732,base_footprint,4.25555562973,0.0,0.0,0.0,0.0,-0.000528297811539
