time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2018/12/16/17:23:11.352851,110203,1545002591,352354726,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0068,0.0,-0.004,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.65,-0.06,-9.74,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.362649,110204,1545002591,362197247,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0026,0.0,-0.0048,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.49,-0.14,-9.42,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.372685,110205,1545002591,372197345,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0022,0.0,-0.0052,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.39,-0.02,-9.31,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.383167,110206,1545002591,382183304,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0052,0.0,-0.0056,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.35,0.17,-9.44,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.392579,110207,1545002591,392181159,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0048,0.0,-0.0066,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.4,0.31,-9.66,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.402613,110208,1545002591,402171481,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002,0.0,-0.007,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.49,0.33,-9.81,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.413578,110209,1545002591,413132305,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0014,0.0,-0.0076,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.58,0.23,-9.8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.422872,110210,1545002591,422382070,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003,0.0,-0.0076,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.68,0.07,-9.71,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.433317,110211,1545002591,432171130,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002,0.0,-0.0074,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.77,-0.05,-9.62,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.442575,110212,1545002591,442007304,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0002,0.0,-0.0074,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.81,-0.09,-9.6,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.452844,110213,1545002591,452379091,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,-0.0074,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.79,-0.01,-9.65,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.462665,110214,1545002591,462188651,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001,0.0,-0.0074,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.72,0.09,-9.7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.473297,110215,1545002591,472756822,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0026,0.0,-0.008,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.59,0.18,-9.74,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.482743,110216,1545002591,482183976,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0044,0.0,-0.0086,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.47,0.23,-9.74,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.493008,110217,1545002591,492585990,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006,0.0,-0.009,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.41,0.26,-9.72,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.502700,110218,1545002591,502169528,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007,0.0,-0.0088,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.45,0.27,-9.7,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.513379,110219,1545002591,512858084,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0074,0.0,-0.0082,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.56,0.22,-9.71,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.522701,110220,1545002591,522251962,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0082,0.0,-0.0074,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.66,0.16,-9.75,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.532668,110221,1545002591,532113478,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0084,0.0,-0.0068,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.72,0.13,-9.77,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.543026,110222,1545002591,542267017,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0078,0.0,-0.0062,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.7,0.13,-9.77,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.552551,110223,1545002591,552101610,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0062,0.0,-0.0058,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.63,0.14,-9.76,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.562608,110224,1545002591,562164681,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0046,0.0,-0.0054,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.54,0.16,-9.74,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.572584,110225,1545002591,572100094,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0034,0.0,-0.005,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.47,0.19,-9.73,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.582740,110226,1545002591,582166506,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0024,0.0,-0.0044,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.43,0.24,-9.74,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.592527,110227,1545002591,592103595,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0012,0.0,-0.0044,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.44,0.28,-9.76,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.602669,110228,1545002591,602180771,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,-0.0042,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.46,0.27,-9.79,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.613359,110229,1545002591,612885695,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001,0.0,-0.0042,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.48,0.26,-9.81,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.622815,110230,1545002591,622286014,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0034,0.0,-0.004,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.47,0.25,-9.79,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.632658,110231,1545002591,632109604,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0066,0.0,-0.004,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.44,0.26,-9.77,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.642530,110232,1545002591,641979572,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0086,0.0,-0.0036,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.44,0.3,-9.77,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.652597,110233,1545002591,652130498,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0094,0.0,-0.0032,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.48,0.34,-9.82,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.662656,110234,1545002591,662159089,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009,0.0,-0.003,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.52,0.36,-9.87,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.672863,110235,1545002591,672361690,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.008,0.0,-0.0034,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.51,0.38,-9.86,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.682753,110236,1545002591,682159437,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0058,0.0,-0.0044,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.46,0.38,-9.8,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.692649,110237,1545002591,692217840,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0028,0.0,-0.0054,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.4,0.34,-9.77,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.702608,110238,1545002591,702157988,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,-0.006,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.37,0.25,-9.77,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.713273,110239,1545002591,712834250,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0012,0.0,-0.0064,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.37,0.14,-9.79,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.722804,110240,1545002591,722336269,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0016,0.0,-0.0064,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.41,0.07,-9.83,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.732767,110241,1545002591,732288228,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0012,0.0,-0.0066,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.47,0.07,-9.89,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.742585,110242,1545002591,742005830,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0002,0.0,-0.0068,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.51,0.08,-9.91,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.752804,110243,1545002591,752313954,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,-0.0072,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.51,0.08,-9.87,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.762599,110244,1545002591,762131663,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,-0.0078,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.49,0.06,-9.79,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.772930,110245,1545002591,772314582,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0006,0.0,-0.0082,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.48,0.04,-9.75,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.782715,110246,1545002591,782137197,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0016,0.0,-0.0082,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.46,0.04,-9.75,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.792799,110247,1545002591,792338535,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0028,0.0,-0.0074,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.47,0.07,-9.76,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.802665,110248,1545002591,802151109,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0034,0.0,-0.0068,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.47,0.1,-9.79,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.813299,110249,1545002591,812821124,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0032,0.0,-0.006,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.43,0.11,-9.74,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.822687,110250,1545002591,822203907,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002,0.0,-0.0056,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.37,0.13,-9.61,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.832814,110251,1545002591,832253012,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0012,0.0,-0.0054,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.32,0.17,-9.45,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.842513,110252,1545002591,842002462,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0014,0.0,-0.0046,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.39,0.19,-9.33,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.852771,110253,1545002591,852294889,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0012,0.0,-0.004,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.53,0.2,-9.39,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.862920,110254,1545002591,862425263,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006,0.0,-0.0034,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.64,0.25,-9.68,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.872802,110255,1545002591,872287804,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0044,0.0,-0.003,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.6,0.27,-9.93,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.883133,110256,1545002591,882160327,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009,0.0,-0.0024,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.47,0.2,-10.0,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.892578,110257,1545002591,892120594,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0134,0.0,-0.0014,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.35,0.12,-9.85,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.902645,110258,1545002591,902165548,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0152,0.0,-0.0004,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.35,0.09,-9.59,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.913374,110259,1545002591,912818643,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0134,0.0,0.0,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.44,0.1,-9.4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.922689,110260,1545002591,922217248,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009,0.0,-0.0002,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.48,0.12,-9.38,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.932610,110261,1545002591,932061457,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0054,0.0,-0.0012,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.44,0.12,-9.5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.942666,110262,1545002591,942148886,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003,0.0,-0.0018,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.39,0.09,-9.65,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.952556,110263,1545002591,952090315,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0024,0.0,-0.0012,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.38,0.05,-9.76,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
2018/12/16/17:23:11.962578,110264,1545002591,962115252,base_footprint,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0026,0.0,0.0,"(5.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.5)",-0.44,0.01,-9.81,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
