time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.hEll
2018/12/16/17:23:18.069274,16225,0,0,5,55.0669999995,8.261,0.0
2018/12/16/17:23:18.089138,16226,0,0,5,55.0669999995,8.261,0.0
2018/12/16/17:23:18.108852,16227,0,0,5,55.0669999995,8.261,0.0
2018/12/16/17:23:18.129700,16228,0,0,5,55.0669988047,8.26100000513,0.0
2018/12/16/17:23:18.147959,16229,0,0,5,55.0669988047,8.26100000513,0.0
2018/12/16/17:23:18.168957,16230,0,0,5,55.0669988047,8.26100000513,0.0
2018/12/16/17:23:18.188732,16231,0,0,5,55.0669988047,8.26100000513,0.0
2018/12/16/17:23:18.208425,16232,0,0,5,55.0669988047,8.26100000513,0.0
2018/12/16/17:23:18.228691,16233,0,0,5,55.0669988047,8.26100000513,0.0
2018/12/16/17:23:18.249088,16234,0,0,5,55.0669988047,8.26100000513,0.0
2018/12/16/17:23:18.268495,16235,0,0,5,55.0669997921,8.26100010939,0.0
2018/12/16/17:23:18.288363,16236,0,0,5,55.0669997921,8.26100010939,0.0
2018/12/16/17:23:18.309179,16237,0,0,5,55.0669997921,8.26100010939,0.0
2018/12/16/17:23:18.329504,16238,0,0,5,55.0669997921,8.26100010939,0.0
2018/12/16/17:23:18.348109,16239,0,0,5,55.0669997921,8.26100010939,0.0
2018/12/16/17:23:18.368329,16240,0,0,5,55.0669997921,8.26100010939,0.0
2018/12/16/17:23:18.388382,16241,0,0,5,55.0669997921,8.26100010939,0.0
2018/12/16/17:23:18.408778,16242,0,0,5,60.0486121129,8.26208416855,0.0
2018/12/16/17:23:18.429036,16243,0,0,5,60.0486121129,8.26208416855,0.0
2018/12/16/17:23:18.449111,16244,0,0,5,60.0486121129,8.26208416855,0.0
2018/12/16/17:23:18.468807,16245,0,0,5,60.0486121129,8.26208416855,0.0
2018/12/16/17:23:18.488864,16246,0,0,5,60.0486121129,8.26208416855,0.0
2018/12/16/17:23:18.508375,16247,0,0,5,60.0486121129,8.26208416855,0.0
2018/12/16/17:23:18.529895,16248,0,0,5,60.0486121129,8.26208416855,0.0
2018/12/16/17:23:18.548747,16249,0,0,5,60.0920435377,8.26200362814,0.0
2018/12/16/17:23:18.568428,16250,0,0,5,60.0920435377,8.26200362814,0.0
2018/12/16/17:23:18.589022,16251,0,0,5,60.0920435377,8.26200362814,0.0
2018/12/16/17:23:18.609162,16252,0,0,5,60.0920435377,8.26200362814,0.0
2018/12/16/17:23:18.628407,16253,0,0,5,60.0920435377,8.26200362814,0.0
2018/12/16/17:23:18.648513,16254,0,0,5,60.0920435377,8.26200362814,0.0
2018/12/16/17:23:18.669095,16255,0,0,5,60.0920435377,8.26200362814,0.0
2018/12/16/17:23:18.689379,16256,0,0,5,60.0920435377,8.26200362814,0.0
2018/12/16/17:23:18.708422,16257,0,0,5,60.0939999999,8.262,0.0
2018/12/16/17:23:18.728828,16258,0,0,5,60.0939999999,8.262,0.0
2018/12/16/17:23:18.750069,16259,0,0,5,60.0939999999,8.262,0.0
2018/12/16/17:23:18.769008,16260,0,0,5,60.0939999999,8.262,0.0
2018/12/16/17:23:18.788986,16261,0,0,5,60.0939999999,8.262,0.0
2018/12/16/17:23:18.808383,16262,0,0,5,60.1733264026,8.26200095025,0.0
2018/12/16/17:23:18.828677,16263,0,0,5,60.1733264026,8.26200095025,0.0
2018/12/16/17:23:18.848727,16264,0,0,5,60.1733264026,8.26200095025,0.0
2018/12/16/17:23:18.869147,16265,0,0,5,60.1733264026,8.26200095025,0.0
2018/12/16/17:23:18.888706,16266,0,0,5,60.1733264026,8.26200095025,0.0
2018/12/16/17:23:18.908057,16267,0,0,5,60.1733264026,8.26200095025,0.0
2018/12/16/17:23:18.928865,16268,0,0,5,60.1733264026,8.26200095025,0.0
2018/12/16/17:23:18.949752,16269,0,0,5,60.1733264026,8.26200095025,0.0
2018/12/16/17:23:18.969012,16270,0,0,5,62.9819999156,8.262,0.0
2018/12/16/17:23:18.988329,16271,0,0,5,62.9819999156,8.262,0.0
2018/12/16/17:23:19.008780,16272,0,0,5,62.9819999156,8.262,0.0
2018/12/16/17:23:19.028267,16273,0,0,5,62.9819999156,8.262,0.0
2018/12/16/17:23:19.049104,16274,0,0,5,62.9819999156,8.262,0.0
2018/12/16/17:23:19.068838,16275,0,0,5,62.9819999156,8.262,0.0
2018/12/16/17:23:19.089098,16276,0,0,5,62.9819999156,8.262,0.0
2018/12/16/17:23:19.108701,16277,0,0,5,62.9819999156,8.262,0.0
2018/12/16/17:23:19.129153,16278,0,0,5,62.9819702324,8.26200000774,0.0
2018/12/16/17:23:19.149510,16279,0,0,5,62.9819702324,8.26200000774,0.0
2018/12/16/17:23:19.169067,16280,0,0,5,62.9819702324,8.26200000774,0.0
2018/12/16/17:23:19.188105,16281,0,0,5,62.9819702324,8.26200000774,0.0
2018/12/16/17:23:19.209021,16282,0,0,5,62.9819702324,8.26200000774,0.0
2018/12/16/17:23:19.229830,16283,0,0,5,62.9819702324,8.26200000774,0.0
2018/12/16/17:23:19.248467,16284,0,0,5,62.9819702324,8.26200000774,0.0
2018/12/16/17:23:19.268250,16285,0,0,5,68.9669603555,8.27077381086,0.0
2018/12/16/17:23:19.288353,16286,0,0,5,68.9669603555,8.27077381086,0.0
2018/12/16/17:23:19.309120,16287,0,0,5,68.9669603555,8.27077381086,0.0
2018/12/16/17:23:19.328365,16288,0,0,5,68.9669603555,8.27077381086,0.0
2018/12/16/17:23:19.349427,16289,0,0,5,68.9669603555,8.27077381086,0.0
2018/12/16/17:23:19.368851,16290,0,0,5,68.9669603555,8.27077381086,0.0
2018/12/16/17:23:19.389126,16291,0,0,5,68.9669603555,8.27077381086,0.0
2018/12/16/17:23:19.408304,16292,0,0,5,70.3309783578,8.27199998055,0.0
2018/12/16/17:23:19.429370,16293,0,0,5,70.3309783578,8.27199998055,0.0
2018/12/16/17:23:19.447975,16294,0,0,5,70.3309783578,8.27199998055,0.0
2018/12/16/17:23:19.468890,16295,0,0,5,70.3309783578,8.27199998055,0.0
2018/12/16/17:23:19.488231,16296,0,0,5,70.3309783578,8.27199998055,0.0
2018/12/16/17:23:19.509127,16297,0,0,5,70.3309783578,8.27199998055,0.0
2018/12/16/17:23:19.529098,16298,0,0,5,70.3309783578,8.27199998055,0.0
2018/12/16/17:23:19.549025,16299,0,0,5,70.2773151856,8.27195174251,0.0
2018/12/16/17:23:19.569385,16300,0,0,5,70.2773151856,8.27195174251,0.0
2018/12/16/17:23:19.589117,16301,0,0,5,70.2773151856,8.27195174251,0.0
2018/12/16/17:23:19.609118,16302,0,0,5,70.2773151856,8.27195174251,0.0
2018/12/16/17:23:19.628433,16303,0,0,5,70.2773151856,8.27195174251,0.0
2018/12/16/17:23:19.649620,16304,0,0,5,70.2773151856,8.27195174251,0.0
2018/12/16/17:23:19.670159,16305,0,0,5,70.2773151856,8.27195174251,0.0
2018/12/16/17:23:19.688327,16306,0,0,5,74.0804302994,8.27101447029,0.0
2018/12/16/17:23:19.708199,16307,0,0,5,74.0804302994,8.27101447029,0.0
2018/12/16/17:23:19.748273,16308,0,0,5,74.0804302994,8.27101447029,0.0
2018/12/16/17:23:19.768953,16309,0,0,5,74.0804302994,8.27101447029,0.0
2018/12/16/17:23:19.788663,16310,0,0,5,74.0804302994,8.27101447029,0.0
2018/12/16/17:23:19.808989,16311,0,0,5,74.0804302994,8.27101447029,0.0
2018/12/16/17:23:19.828771,16312,0,0,5,74.3667278662,8.2717712135,0.0
2018/12/16/17:23:19.848006,16313,0,0,5,74.3667278662,8.2717712135,0.0
2018/12/16/17:23:19.868762,16314,0,0,5,74.3667278662,8.2717712135,0.0
2018/12/16/17:23:19.889037,16315,0,0,5,74.3667278662,8.2717712135,0.0
2018/12/16/17:23:19.909168,16316,0,0,5,74.3667278662,8.2717712135,0.0
2018/12/16/17:23:19.930030,16317,0,0,5,74.3667278662,8.2717712135,0.0
2018/12/16/17:23:19.948659,16318,0,0,5,74.3667278662,8.2717712135,0.0
2018/12/16/17:23:19.969110,16319,0,0,5,74.5059658375,8.27225110851,0.0
2018/12/16/17:23:19.989045,16320,0,0,5,74.5059658375,8.27225110851,0.0
2018/12/16/17:23:20.008259,16321,0,0,5,74.5059658375,8.27225110851,0.0
2018/12/16/17:23:20.028748,16322,0,0,5,74.5059658375,8.27225110851,0.0
2018/12/16/17:23:20.049054,16323,0,0,5,74.5059658375,8.27225110851,0.0
2018/12/16/17:23:20.068379,16324,0,0,5,74.5059658375,8.27225110851,0.0
2018/12/16/17:23:20.089087,16325,0,0,5,74.5059658375,8.27225110851,0.0
2018/12/16/17:23:20.109111,16326,0,0,5,74.8180760608,8.27265964971,0.0
2018/12/16/17:23:20.129134,16327,0,0,5,74.8180760608,8.27265964971,0.0
2018/12/16/17:23:20.149607,16328,0,0,5,74.8180760608,8.27265964971,0.0
2018/12/16/17:23:20.169648,16329,0,0,5,74.8180760608,8.27265964971,0.0
2018/12/16/17:23:20.188660,16330,0,0,5,74.8180760608,8.27265964971,0.0
2018/12/16/17:23:20.208574,16331,0,0,5,74.8180760608,8.27265964971,0.0
2018/12/16/17:23:20.228192,16332,0,0,5,74.8180760608,8.27265964971,0.0
2018/12/16/17:23:20.248330,16333,0,0,5,74.8180760608,8.27265964971,0.0
2018/12/16/17:23:20.268422,16334,0,0,5,75.3974445992,8.27432485109,0.0
2018/12/16/17:23:20.289111,16335,0,0,5,75.3974445992,8.27432485109,0.0
2018/12/16/17:23:20.308993,16336,0,0,5,75.3974445992,8.27432485109,0.0
2018/12/16/17:23:20.329039,16337,0,0,5,75.3974445992,8.27432485109,0.0
2018/12/16/17:23:20.349109,16338,0,0,5,75.3974445992,8.27432485109,0.0
2018/12/16/17:23:20.368387,16339,0,0,5,75.3974445992,8.27432485109,0.0
2018/12/16/17:23:20.389471,16340,0,0,5,75.3974445992,8.27432485109,0.0
2018/12/16/17:23:20.409749,16341,0,0,5,63.0967207863,4.81073802188,0.0
2018/12/16/17:23:20.428210,16342,0,0,5,63.0967207863,4.81073802188,0.0
2018/12/16/17:23:20.448798,16343,0,0,5,63.0967207863,4.81073802188,0.0
2018/12/16/17:23:20.468268,16344,0,0,5,63.0967207863,4.81073802188,0.0
2018/12/16/17:23:20.488391,16345,0,0,5,63.0967207863,4.81073802188,0.0
2018/12/16/17:23:20.508961,16346,0,0,5,63.0967207863,4.81073802188,0.0
2018/12/16/17:23:20.529028,16347,0,0,5,63.0923240572,4.8104362183,0.0
2018/12/16/17:23:20.548374,16348,0,0,5,63.0923240572,4.8104362183,0.0
2018/12/16/17:23:20.569072,16349,0,0,5,63.0923240572,4.8104362183,0.0
2018/12/16/17:23:20.589638,16350,0,0,5,63.0923240572,4.8104362183,0.0
2018/12/16/17:23:20.609417,16351,0,0,5,63.0923240572,4.8104362183,0.0
2018/12/16/17:23:20.628940,16352,0,0,5,63.0923240572,4.8104362183,0.0
2018/12/16/17:23:20.648178,16353,0,0,5,63.0923240572,4.8104362183,0.0
2018/12/16/17:23:20.669624,16354,0,0,5,63.0834927397,4.81011130344,0.0
2018/12/16/17:23:20.689131,16355,0,0,5,63.0834927397,4.81011130344,0.0
2018/12/16/17:23:20.708221,16356,0,0,5,63.0834927397,4.81011130344,0.0
2018/12/16/17:23:20.729214,16357,0,0,5,63.0834927397,4.81011130344,0.0
2018/12/16/17:23:20.748742,16358,0,0,5,63.0834927397,4.81011130344,0.0
2018/12/16/17:23:20.768397,16359,0,0,5,63.0834927397,4.81011130344,0.0
2018/12/16/17:23:20.789105,16360,0,0,5,63.0834927397,4.81011130344,0.0
2018/12/16/17:23:20.808453,16361,0,0,5,63.0834927397,4.81011130344,0.0
2018/12/16/17:23:20.828772,16362,0,0,5,63.0817605874,4.81010994739,0.0
2018/12/16/17:23:20.849367,16363,0,0,5,63.0817605874,4.81010994739,0.0
2018/12/16/17:23:20.868963,16364,0,0,5,63.0817605874,4.81010994739,0.0
2018/12/16/17:23:20.888695,16365,0,0,5,63.0817605874,4.81010994739,0.0
2018/12/16/17:23:20.908457,16366,0,0,5,63.0817605874,4.81010994739,0.0
2018/12/16/17:23:20.928264,16367,0,0,5,63.0817605874,4.81010994739,0.0
2018/12/16/17:23:20.949202,16368,0,0,5,63.0817605874,4.81010994739,0.0
2018/12/16/17:23:20.968325,16369,0,0,5,63.0817605874,4.81010994739,0.0
2018/12/16/17:23:20.989147,16370,0,0,5,63.0807015101,4.81002563396,0.0
2018/12/16/17:23:21.008318,16371,0,0,5,63.0807015101,4.81002563396,0.0
2018/12/16/17:23:21.028967,16372,0,0,5,63.0807015101,4.81002563396,0.0
2018/12/16/17:23:21.048370,16373,0,0,5,63.0807015101,4.81002563396,0.0
2018/12/16/17:23:21.068292,16374,0,0,5,63.0807015101,4.81002563396,0.0
2018/12/16/17:23:21.088667,16375,0,0,5,63.0807015101,4.81002563396,0.0
2018/12/16/17:23:21.108300,16376,0,0,5,63.0800516754,4.81000029955,0.0
2018/12/16/17:23:21.128973,16377,0,0,5,63.0800516754,4.81000029955,0.0
2018/12/16/17:23:21.149000,16378,0,0,5,63.0800516754,4.81000029955,0.0
2018/12/16/17:23:21.168826,16379,0,0,5,63.0800516754,4.81000029955,0.0
2018/12/16/17:23:21.188736,16380,0,0,5,63.0800516754,4.81000029955,0.0
2018/12/16/17:23:21.209543,16381,0,0,5,63.0800516754,4.81000029955,0.0
2018/12/16/17:23:21.228725,16382,0,0,5,63.0800516754,4.81000029955,0.0
2018/12/16/17:23:21.248330,16383,0,0,5,63.0800516754,4.81000029955,0.0
2018/12/16/17:23:21.269040,16384,0,0,5,63.0800527862,4.81000015797,0.0
2018/12/16/17:23:21.288969,16385,0,0,5,63.0800527862,4.81000015797,0.0
2018/12/16/17:23:21.308674,16386,0,0,5,63.0800527862,4.81000015797,0.0
2018/12/16/17:23:21.329026,16387,0,0,5,63.0800527862,4.81000015797,0.0
2018/12/16/17:23:21.349776,16388,0,0,5,63.0800527862,4.81000015797,0.0
2018/12/16/17:23:21.369318,16389,0,0,5,63.0800527862,4.81000015797,0.0
2018/12/16/17:23:21.389074,16390,0,0,5,63.0803033105,4.81000021791,0.0
2018/12/16/17:23:21.408001,16391,0,0,5,63.0803033105,4.81000021791,0.0
2018/12/16/17:23:21.428166,16392,0,0,5,63.0803033105,4.81000021791,0.0
2018/12/16/17:23:21.449180,16393,0,0,5,63.0803033105,4.81000021791,0.0
2018/12/16/17:23:21.469180,16394,0,0,5,63.0803033105,4.81000021791,0.0
2018/12/16/17:23:21.488755,16395,0,0,5,63.0803033105,4.81000021791,0.0
2018/12/16/17:23:21.509124,16396,0,0,5,63.0803033105,4.81000021791,0.0
2018/12/16/17:23:21.528777,16397,0,0,5,72.6743667316,4.79437825019,0.0
2018/12/16/17:23:21.548733,16398,0,0,5,72.6743667316,4.79437825019,0.0
2018/12/16/17:23:21.569357,16399,0,0,5,72.6743667316,4.79437825019,0.0
2018/12/16/17:23:21.588245,16400,0,0,5,72.6743667316,4.79437825019,0.0
2018/12/16/17:23:21.610731,16401,0,0,5,72.6743667316,4.79437825019,0.0
2018/12/16/17:23:21.629030,16402,0,0,5,72.6743667316,4.79437825019,0.0
2018/12/16/17:23:21.648984,16403,0,0,5,72.6743667316,4.79437825019,0.0
2018/12/16/17:23:21.668680,16404,0,0,5,74.1088932729,4.79000995946,0.0
2018/12/16/17:23:21.688298,16405,0,0,5,74.1088932729,4.79000995946,0.0
2018/12/16/17:23:21.707846,16406,0,0,5,74.1088932729,4.79000995946,0.0
2018/12/16/17:23:21.729150,16407,0,0,5,74.1088932729,4.79000995946,0.0
2018/12/16/17:23:21.748701,16408,0,0,5,74.1088932729,4.79000995946,0.0
2018/12/16/17:23:21.768454,16409,0,0,5,74.1088932729,4.79000995946,0.0
2018/12/16/17:23:21.789611,16410,0,0,5,74.1088932729,4.79000995946,0.0
2018/12/16/17:23:21.809001,16411,0,0,5,74.1088932729,4.79000995946,0.0
2018/12/16/17:23:21.829229,16412,0,0,5,74.1120136516,4.78999991334,0.0
2018/12/16/17:23:21.848656,16413,0,0,5,74.1120136516,4.78999991334,0.0
2018/12/16/17:23:21.868329,16414,0,0,5,74.1120136516,4.78999991334,0.0
2018/12/16/17:23:21.887835,16415,0,0,5,74.1120136516,4.78999991334,0.0
2018/12/16/17:23:21.908767,16416,0,0,5,74.1120136516,4.78999991334,0.0
2018/12/16/17:23:21.929060,16417,0,0,5,74.1120136516,4.78999991334,0.0
2018/12/16/17:23:21.948255,16418,0,0,5,74.1120136516,4.78999991334,0.0
2018/12/16/17:23:21.969032,16419,0,0,5,74.2057805512,4.78940506518,0.0
2018/12/16/17:23:21.988189,16420,0,0,5,74.2057805512,4.78940506518,0.0
2018/12/16/17:23:22.008565,16421,0,0,5,74.2057805512,4.78940506518,0.0
2018/12/16/17:23:22.027901,16422,0,0,5,74.2057805512,4.78940506518,0.0
2018/12/16/17:23:22.049054,16423,0,0,5,74.2057805512,4.78940506518,0.0
2018/12/16/17:23:22.068420,16424,0,0,5,74.2057805512,4.78940506518,0.0
2018/12/16/17:23:22.088417,16425,0,0,5,74.2057805512,4.78940506518,0.0
2018/12/16/17:23:22.108665,16426,0,0,5,78.0425256165,4.76506391192,0.0
2018/12/16/17:23:22.128224,16427,0,0,5,78.0425256165,4.76506391192,0.0
2018/12/16/17:23:22.148751,16428,0,0,5,78.0425256165,4.76506391192,0.0
2018/12/16/17:23:22.168685,16429,0,0,5,78.0425256165,4.76506391192,0.0
2018/12/16/17:23:22.188954,16430,0,0,5,78.0425256165,4.76506391192,0.0
2018/12/16/17:23:22.208678,16431,0,0,5,78.0425256165,4.76506391192,0.0
2018/12/16/17:23:22.229087,16432,0,0,5,78.0425256165,4.76506391192,0.0
2018/12/16/17:23:22.248362,16433,0,0,5,78.0425256165,4.76506391192,0.0
2018/12/16/17:23:22.268727,16434,0,0,5,78.3651728685,4.76221756311,0.0
2018/12/16/17:23:22.287869,16435,0,0,5,78.3651728685,4.76221756311,0.0
2018/12/16/17:23:22.309269,16436,0,0,5,78.3651728685,4.76221756311,0.0
2018/12/16/17:23:22.328495,16437,0,0,5,78.3651728685,4.76221756311,0.0
2018/12/16/17:23:22.348286,16438,0,0,5,78.3651728685,4.76221756311,0.0
2018/12/16/17:23:22.368254,16439,0,0,5,78.3651728685,4.76221756311,0.0
2018/12/16/17:23:22.389024,16440,0,0,5,78.3651728685,4.76221756311,0.0
2018/12/16/17:23:22.408938,16441,0,0,5,82.7621739318,4.72299903476,0.0
2018/12/16/17:23:22.429327,16442,0,0,5,82.7621739318,4.72299903476,0.0
2018/12/16/17:23:22.448338,16443,0,0,5,82.7621739318,4.72299903476,0.0
2018/12/16/17:23:22.468265,16444,0,0,5,82.7621739318,4.72299903476,0.0
2018/12/16/17:23:22.488799,16445,0,0,5,82.7621739318,4.72299903476,0.0
2018/12/16/17:23:22.508391,16446,0,0,5,82.7621739318,4.72299903476,0.0
2018/12/16/17:23:22.529274,16447,0,0,5,82.7621739318,4.72299903476,0.0
2018/12/16/17:23:22.550101,16448,0,0,5,82.7621739318,4.72299903476,0.0
2018/12/16/17:23:22.568567,16449,0,0,5,82.7625247812,4.72299719231,0.0
2018/12/16/17:23:22.588889,16450,0,0,5,82.7625247812,4.72299719231,0.0
2018/12/16/17:23:22.608588,16451,0,0,5,82.7625247812,4.72299719231,0.0
2018/12/16/17:23:22.629385,16452,0,0,5,82.7625247812,4.72299719231,0.0
2018/12/16/17:23:22.648265,16453,0,0,5,82.7625247812,4.72299719231,0.0
2018/12/16/17:23:22.668682,16454,0,0,5,82.7625247812,4.72299719231,0.0
2018/12/16/17:23:22.689065,16455,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.708739,16456,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.728276,16457,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.748731,16458,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.768712,16459,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.788349,16460,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.808401,16461,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.829641,16462,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.848186,16463,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.868357,16464,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.888984,16465,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.908916,16466,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.929205,16467,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.948999,16468,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.968678,16469,0,0,5,82.7622851999,4.72299835215,0.0
2018/12/16/17:23:22.988402,16470,0,0,5,86.0106073317,4.70422996048,0.0
2018/12/16/17:23:23.008220,16471,0,0,5,86.0106073317,4.70422996048,0.0
2018/12/16/17:23:23.028284,16472,0,0,5,86.0106073317,4.70422996048,0.0
2018/12/16/17:23:23.048218,16473,0,0,5,86.0106073317,4.70422996048,0.0
2018/12/16/17:23:23.069601,16474,0,0,5,86.0106073317,4.70422996048,0.0
2018/12/16/17:23:23.088633,16475,0,0,5,86.0106073317,4.70422996048,0.0
2018/12/16/17:23:23.107879,16476,0,0,5,86.0106073317,4.70422996048,0.0
2018/12/16/17:23:23.129025,16477,0,0,5,87.3798516415,4.69631864021,0.0
2018/12/16/17:23:23.148575,16478,0,0,5,87.3798516415,4.69631864021,0.0
2018/12/16/17:23:23.168713,16479,0,0,5,87.3798516415,4.69631864021,0.0
2018/12/16/17:23:23.189095,16480,0,0,5,87.3798516415,4.69631864021,0.0
2018/12/16/17:23:23.208401,16481,0,0,5,87.3798516415,4.69631864021,0.0
2018/12/16/17:23:23.228978,16482,0,0,5,87.3798516415,4.69631864021,0.0
2018/12/16/17:23:23.249200,16483,0,0,5,87.3798516415,4.69631864021,0.0
2018/12/16/17:23:23.267967,16484,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.288267,16485,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.308393,16486,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.328753,16487,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.348405,16488,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.368651,16489,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.389427,16490,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.408869,16491,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.427805,16492,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.448270,16493,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.468789,16494,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.489019,16495,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.509320,16496,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.528697,16497,0,0,5,87.4349977717,4.69600001287,0.0
2018/12/16/17:23:23.548263,16498,0,0,5,87.4330136284,4.69601147701,0.0
2018/12/16/17:23:23.569388,16499,0,0,5,87.4330136284,4.69601147701,0.0
2018/12/16/17:23:23.589508,16500,0,0,5,87.4330136284,4.69601147701,0.0
2018/12/16/17:23:23.608160,16501,0,0,5,87.4330136284,4.69601147701,0.0
2018/12/16/17:23:23.628479,16502,0,0,5,87.4330136284,4.69601147701,0.0
2018/12/16/17:23:23.649122,16503,0,0,5,87.4330136284,4.69601147701,0.0
2018/12/16/17:23:23.668780,16504,0,0,5,87.4330136284,4.69601147701,0.0
2018/12/16/17:23:23.688674,16505,0,0,5,87.4297485505,4.69603034251,0.0
2018/12/16/17:23:23.709237,16506,0,0,5,87.4297485505,4.69603034251,0.0
2018/12/16/17:23:23.728965,16507,0,0,5,87.4297485505,4.69603034251,0.0
2018/12/16/17:23:23.749459,16508,0,0,5,87.4297485505,4.69603034251,0.0
2018/12/16/17:23:23.769061,16509,0,0,5,87.4297485505,4.69603034251,0.0
2018/12/16/17:23:23.788907,16510,0,0,5,87.4297485505,4.69603034251,0.0
2018/12/16/17:23:23.808957,16511,0,0,5,87.4297485505,4.69603034251,0.0
2018/12/16/17:23:23.828608,16512,0,0,5,87.4333949038,4.69600927407,0.0
2018/12/16/17:23:23.848312,16513,0,0,5,87.4333949038,4.69600927407,0.0
2018/12/16/17:23:23.868978,16514,0,0,5,87.4333949038,4.69600927407,0.0
2018/12/16/17:23:23.889032,16515,0,0,5,87.4333949038,4.69600927407,0.0
2018/12/16/17:23:23.909105,16516,0,0,5,87.4333949038,4.69600927407,0.0
2018/12/16/17:23:23.929077,16517,0,0,5,87.4333949038,4.69600927407,0.0
2018/12/16/17:23:23.949039,16518,0,0,5,87.4333949038,4.69600927407,0.0
2018/12/16/17:23:23.969018,16519,0,0,5,87.4333949038,4.69600927407,0.0
2018/12/16/17:23:23.988331,16520,0,0,5,87.4322188351,4.69601606927,0.0
2018/12/16/17:23:24.008987,16521,0,0,5,87.4322188351,4.69601606927,0.0
2018/12/16/17:23:24.029238,16522,0,0,5,87.4322188351,4.69601606927,0.0
2018/12/16/17:23:24.049262,16523,0,0,5,87.4322188351,4.69601606927,0.0
2018/12/16/17:23:24.069327,16524,0,0,5,87.4322188351,4.69601606927,0.0
2018/12/16/17:23:24.089073,16525,0,0,5,87.4322188351,4.69601606927,0.0
2018/12/16/17:23:24.109143,16526,0,0,5,87.4322188351,4.69601606927,0.0
2018/12/16/17:23:24.128601,16527,0,0,5,87.429785884,4.69603012682,0.0
2018/12/16/17:23:24.148239,16528,0,0,5,87.429785884,4.69603012682,0.0
2018/12/16/17:23:24.169126,16529,0,0,5,87.429785884,4.69603012682,0.0
2018/12/16/17:23:24.188323,16530,0,0,5,87.429785884,4.69603012682,0.0
2018/12/16/17:23:24.208372,16531,0,0,5,87.429785884,4.69603012682,0.0
2018/12/16/17:23:24.228951,16532,0,0,5,87.429785884,4.69603012682,0.0
2018/12/16/17:23:24.248988,16533,0,0,5,93.110025362,4.66473548104,0.0
2018/12/16/17:23:24.268691,16534,0,0,5,93.110025362,4.66473548104,0.0
2018/12/16/17:23:24.288595,16535,0,0,5,93.110025362,4.66473548104,0.0
2018/12/16/17:23:24.308207,16536,0,0,5,93.110025362,4.66473548104,0.0
2018/12/16/17:23:24.328993,16537,0,0,5,93.110025362,4.66473548104,0.0
2018/12/16/17:23:24.349103,16538,0,0,5,93.110025362,4.66473548104,0.0
2018/12/16/17:23:24.368631,16539,0,0,5,93.110025362,4.66473548104,0.0
2018/12/16/17:23:24.389344,16540,0,0,5,93.110025362,4.66473548104,0.0
2018/12/16/17:23:24.409026,16541,0,0,5,93.9316443391,4.66407615142,0.0
2018/12/16/17:23:24.428324,16542,0,0,5,93.9316443391,4.66407615142,0.0
2018/12/16/17:23:24.449432,16543,0,0,5,93.9316443391,4.66407615142,0.0
2018/12/16/17:23:24.469407,16544,0,0,5,93.9316443391,4.66407615142,0.0
2018/12/16/17:23:24.488110,16545,0,0,5,93.9316443391,4.66407615142,0.0
2018/12/16/17:23:24.507721,16546,0,0,5,93.9316443391,4.66407615142,0.0
2018/12/16/17:23:24.528954,16547,0,0,5,93.9316443391,4.66407615142,0.0
2018/12/16/17:23:24.548944,16548,0,0,5,92.8147445153,4.66500328639,0.0
2018/12/16/17:23:24.569010,16549,0,0,5,92.8147445153,4.66500328639,0.0
