time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2018/12/16/17:23:07.844999,54967,1545002587,844009526,base_footprint,5.43333339691,0.0,0.0,0.0,0.0,-0.00494642351108
2018/12/16/17:23:07.864268,54968,1545002587,864021394,base_footprint,5.43888902664,0.0,0.0,0.0,0.0,-0.0049514812713
2018/12/16/17:23:07.884692,54969,1545002587,884077165,base_footprint,5.44166660309,0.0,0.0,0.0,0.0,-0.00495400993436
2018/12/16/17:23:07.904550,54970,1545002587,904101110,base_footprint,5.44166660309,0.0,0.0,0.0,0.0,-0.00495400993436
2018/12/16/17:23:07.924700,54971,1545002587,924125530,base_footprint,5.44444465637,0.0,0.0,0.0,0.0,-0.00495653903152
2018/12/16/17:23:07.944416,54972,1545002587,944162537,base_footprint,5.45277786255,0.0,0.0,0.0,0.0,-0.0049641254548
2018/12/16/17:23:07.964453,54973,1545002587,964177842,base_footprint,5.455555439,0.0,0.0,0.0,0.0,-0.00496665411785
2018/12/16/17:23:07.984627,54974,1545002587,984205244,base_footprint,5.46111106873,0.0,0.0,0.0,0.0,-0.00519769973434
2018/12/16/17:23:08.004472,54975,1545002588,4243893,base_footprint,5.46388912201,0.0,0.0,0.0,0.0,-0.0054264467513
2018/12/16/17:23:08.024616,54976,1545002588,24289686,base_footprint,5.4694442749,0.0,0.0,0.0,0.0,-0.00543196383641
2018/12/16/17:23:08.044734,54977,1545002588,44319285,base_footprint,5.47777795792,0.0,0.0,0.0,0.0,-0.0056669182613
2018/12/16/17:23:08.064730,54978,1545002588,64343468,base_footprint,5.48333311081,0.0,0.0,0.0,0.0,-0.00589957359805
2018/12/16/17:23:08.084665,54979,1545002588,84387108,base_footprint,5.48611116409,0.0,0.0,0.0,0.0,-0.00612958554513
2018/12/16/17:23:08.104773,54980,1545002588,104402873,base_footprint,5.48888874054,0.0,0.0,0.0,0.0,-0.00613268890777
2018/12/16/17:23:08.124808,54981,1545002588,124459668,base_footprint,5.49166679382,0.0,0.0,0.0,0.0,-0.00613579280318
2018/12/16/17:23:08.144819,54982,1545002588,144496150,base_footprint,5.49166679382,0.0,0.0,0.0,0.0,-0.00613579280318
2018/12/16/17:23:08.164773,54983,1545002588,164528245,base_footprint,5.49444437027,0.0,0.0,0.0,0.0,-0.00613889616582
2018/12/16/17:23:08.184850,54984,1545002588,184538763,base_footprint,5.49722242355,0.0,0.0,0.0,0.0,-0.00614200006123
2018/12/16/17:23:08.205239,54985,1545002588,204592187,base_footprint,5.49722242355,0.0,0.0,0.0,0.0,-0.00591451725022
2018/12/16/17:23:08.224951,54986,1545002588,224629505,base_footprint,5.49722242355,0.0,0.0,0.0,0.0,-0.00568703411818
2018/12/16/17:23:08.245621,54987,1545002588,244894944,base_footprint,5.49722242355,0.0,0.0,0.0,0.0,-0.00545955162986
2018/12/16/17:23:08.265003,54988,1545002588,264709567,base_footprint,5.50277757645,0.0,0.0,0.0,0.0,-0.00500964442857
2018/12/16/17:23:08.285010,54989,1545002588,284709194,base_footprint,5.5,0.0,0.0,0.0,0.0,-0.00455192142988
2018/12/16/17:23:08.305060,54990,1545002588,304745684,base_footprint,5.5,0.0,0.0,0.0,0.0,-0.00409672808647
2018/12/16/17:23:08.325224,54991,1545002588,324804047,base_footprint,5.50277757645,0.0,0.0,0.0,0.0,-0.0036433737387
2018/12/16/17:23:08.345085,54992,1545002588,344814740,base_footprint,5.50277757645,0.0,0.0,0.0,0.0,-0.00318795113467
2018/12/16/17:23:08.365150,54993,1545002588,364843489,base_footprint,5.50833320618,0.0,0.0,0.0,0.0,-0.00250734687517
2018/12/16/17:23:08.385320,54994,1545002588,384983032,base_footprint,5.51111125946,0.0,0.0,0.0,0.0,-0.0020524998956
2018/12/16/17:23:08.405575,54995,1545002588,404981662,base_footprint,5.51111125946,0.0,0.0,0.0,0.0,-0.00182444409969
2018/12/16/17:23:08.425503,54996,1545002588,425286212,base_footprint,5.51111125946,0.0,0.0,0.0,0.0,-0.00159638847623
2018/12/16/17:23:08.445333,54997,1545002588,445013171,base_footprint,5.51944446564,0.0,0.0,0.0,0.0,-0.00159880233319
2018/12/16/17:23:08.465297,54998,1545002588,465032980,base_footprint,5.51944446564,0.0,0.0,0.0,0.0,-0.00114200153951
2018/12/16/17:23:08.485485,54999,1545002588,485060838,base_footprint,5.52222204208,0.0,0.0,0.0,0.0,-0.00114257623441
2018/12/16/17:23:08.505687,55000,1545002588,505086104,base_footprint,5.51944446564,0.0,0.0,0.0,0.0,-0.00114200153951
2018/12/16/17:23:08.525510,55001,1545002588,525138020,base_footprint,5.52222204208,0.0,0.0,0.0,0.0,-0.00137109155121
2018/12/16/17:23:08.545527,55002,1545002588,545188697,base_footprint,5.52222204208,0.0,0.0,0.0,0.0,-0.00137109155121
2018/12/16/17:23:08.565939,55003,1545002588,565406084,base_footprint,5.51388883591,0.0,0.0,0.0,0.0,-0.00159719304917
2018/12/16/17:23:08.585481,55004,1545002588,585243239,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,-0.00159799776025
2018/12/16/17:23:08.605846,55005,1545002588,605278961,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,-0.00159799776025
2018/12/16/17:23:08.625511,55006,1545002588,625294085,base_footprint,5.51388883591,0.0,0.0,0.0,0.0,-0.0018253636117
2018/12/16/17:23:08.645676,55007,1545002588,645447338,base_footprint,5.51388883591,0.0,0.0,0.0,0.0,-0.0018253636117
2018/12/16/17:23:08.666394,55008,1545002588,665590856,base_footprint,5.51388883591,0.0,0.0,0.0,0.0,-0.0018253636117
2018/12/16/17:23:08.685642,55009,1545002588,685386013,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,-0.00205456897548
2018/12/16/17:23:08.705733,55010,1545002588,705438923,base_footprint,5.51111125946,0.0,0.0,0.0,0.0,-0.0022805555052
2018/12/16/17:23:08.725727,55011,1545002588,725438681,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,-0.00228285448292
2018/12/16/17:23:08.745752,55012,1545002588,745491841,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,-0.00228285448292
2018/12/16/17:23:08.765842,55013,1545002588,765505159,base_footprint,5.51388883591,0.0,0.0,0.0,0.0,-0.0022817048954
2018/12/16/17:23:08.785833,55014,1545002588,785571985,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,-0.00228285448292
2018/12/16/17:23:08.805851,55015,1545002588,805569963,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,-0.00228285448292
2018/12/16/17:23:08.825873,55016,1545002588,825608837,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,-0.00228285448292
2018/12/16/17:23:08.845927,55017,1545002588,845663058,base_footprint,5.51388883591,0.0,0.0,0.0,0.0,-0.00205353434674
2018/12/16/17:23:08.865974,55018,1545002588,865690366,base_footprint,5.51388883591,0.0,0.0,0.0,0.0,-0.00159719304917
2018/12/16/17:23:08.885989,55019,1545002588,885723986,base_footprint,5.51111125946,0.0,0.0,0.0,0.0,-0.00114027735616
2018/12/16/17:23:08.905993,55020,1545002588,905747490,base_footprint,5.51111125946,0.0,0.0,0.0,0.0,-0.000456110898061
2018/12/16/17:23:08.926073,55021,1545002588,925791930,base_footprint,5.50833320618,0.0,0.0,0.0,0.0,0.0
2018/12/16/17:23:08.946179,55022,1545002588,945973543,base_footprint,5.50833320618,0.0,0.0,0.0,0.0,0.00068382148684
2018/12/16/17:23:08.966063,55023,1545002588,965855154,base_footprint,5.50555562973,0.0,0.0,0.0,0.0,0.00159477919221
2018/12/16/17:23:08.986099,55024,1545002588,985869608,base_footprint,5.49722242355,0.0,0.0,0.0,0.0,0.00227480815958
2018/12/16/17:23:09.006205,55025,1545002589,5976445,base_footprint,5.49444437027,0.0,0.0,0.0,0.0,0.00295575721043
2018/12/16/17:23:09.026180,55026,1545002589,25987917,base_footprint,5.49722242355,0.0,0.0,0.0,0.0,0.00318473284068
2018/12/16/17:23:09.046225,55027,1545002589,45974864,base_footprint,5.49166679382,0.0,0.0,0.0,0.0,0.00340876586929
2018/12/16/17:23:09.066348,55028,1545002589,66004562,base_footprint,5.48888874054,0.0,0.0,0.0,0.0,0.00363417797905
2018/12/16/17:23:09.086429,55029,1545002589,86040179,base_footprint,5.49166679382,0.0,0.0,0.0,0.0,0.00363601732041
2018/12/16/17:23:09.106368,55030,1545002589,106083292,base_footprint,5.49166679382,0.0,0.0,0.0,0.0,0.00340876586929
2018/12/16/17:23:09.126621,55031,1545002589,126372323,base_footprint,5.49444437027,0.0,0.0,0.0,0.0,0.00295575721043
2018/12/16/17:23:09.146340,55032,1545002589,146133295,base_footprint,5.49444437027,0.0,0.0,0.0,0.0,0.00250102479406
2018/12/16/17:23:09.166433,55033,1545002589,166170393,base_footprint,5.49444437027,0.0,0.0,0.0,0.0,0.00204629265595
2018/12/16/17:23:09.186497,55034,1545002589,186221307,base_footprint,5.49166679382,0.0,0.0,0.0,0.0,0.00113625419589
2018/12/16/17:23:09.206539,55035,1545002589,206239895,base_footprint,5.48611116409,0.0,0.0,0.0,0.0,0.000454041838771
2018/12/16/17:23:09.226561,55036,1545002589,226296527,base_footprint,5.48611116409,0.0,0.0,0.0,0.0,-0.000227020916228
2018/12/16/17:23:09.246604,55037,1545002589,246335714,base_footprint,5.48611116409,0.0,0.0,0.0,0.0,-0.00113510470743
2018/12/16/17:23:09.266751,55038,1545002589,266351411,base_footprint,5.47777795792,0.0,0.0,0.0,0.0,-0.00181340916636
2018/12/16/17:23:09.286634,55039,1545002589,286377801,base_footprint,5.47499990463,0.0,0.0,0.0,0.0,-0.00226561224872
2018/12/16/17:23:09.306629,55040,1545002589,306397961,base_footprint,5.47222232819,0.0,0.0,0.0,0.0,-0.00271735598448
2018/12/16/17:23:09.326710,55041,1545002589,326454986,base_footprint,5.46666669846,0.0,0.0,0.0,0.0,-0.00294081410641
2018/12/16/17:23:09.346739,55042,1545002589,346492167,base_footprint,5.46111106873,0.0,0.0,0.0,0.0,-0.0029378254343
2018/12/16/17:23:09.366800,55043,1545002589,366534243,base_footprint,5.455555439,0.0,0.0,0.0,0.0,-0.0029348367622
2018/12/16/17:23:09.386788,55044,1545002589,386528222,base_footprint,5.44999980927,0.0,0.0,0.0,0.0,-0.0027063208892
2018/12/16/17:23:09.406835,55045,1545002589,406583539,base_footprint,5.44444465637,0.0,0.0,0.0,0.0,-0.00225296816727
2018/12/16/17:23:09.426929,55046,1545002589,426628519,base_footprint,5.44166660309,0.0,0.0,0.0,0.0,-0.00202663666344
2018/12/16/17:23:09.447007,55047,1545002589,446657767,base_footprint,5.43888902664,0.0,0.0,0.0,0.0,-0.00157546806022
2018/12/16/17:23:09.466914,55048,1545002589,466680484,base_footprint,5.43333339691,0.0,0.0,0.0,0.0,-0.00112418471507
2018/12/16/17:23:09.487056,55049,1545002589,486736918,base_footprint,5.43333339691,0.0,0.0,0.0,0.0,-0.000674510779015
2018/12/16/17:23:09.507263,55050,1545002589,506742652,base_footprint,5.43055534363,0.0,0.0,0.0,0.0,-0.000224721959301
2018/12/16/17:23:09.527137,55051,1545002589,526790950,base_footprint,5.43333339691,0.0,0.0,0.0,0.0,0.0
2018/12/16/17:23:09.547253,55052,1545002589,546821512,base_footprint,5.43055534363,0.0,0.0,0.0,0.0,0.0
2018/12/16/17:23:09.567132,55053,1545002589,566844801,base_footprint,5.42222213745,0.0,0.0,0.0,0.0,0.0
2018/12/16/17:23:09.587254,55054,1545002589,586882273,base_footprint,5.42500019073,0.0,0.0,0.0,0.0,0.000224492081367
2018/12/16/17:23:09.607254,55055,1545002589,606978146,base_footprint,5.42222213745,0.0,0.0,0.0,0.0,0.000224377122668
2018/12/16/17:23:09.627284,55056,1545002589,626998807,base_footprint,5.419444561,0.0,0.0,0.0,0.0,0.000224262183701
2018/12/16/17:23:09.647269,55057,1545002589,647004313,base_footprint,5.41666650772,0.0,0.0,0.0,0.0,0.000224147225002
2018/12/16/17:23:09.667516,55058,1545002589,667025513,base_footprint,5.41111087799,0.0,0.0,0.0,0.0,0.000223917327336
2018/12/16/17:23:09.687330,55059,1545002589,687071325,base_footprint,5.4055557251,0.0,0.0,0.0,0.0,0.000223687449403
2018/12/16/17:23:09.707402,55060,1545002589,707065908,base_footprint,5.40277767181,0.0,0.0,0.0,0.0,0.000223572490704
2018/12/16/17:23:09.727407,55061,1545002589,727138622,base_footprint,5.40000009537,0.0,0.0,0.0,0.0,0.000223457551737
2018/12/16/17:23:09.747444,55062,1545002589,747162634,base_footprint,5.39444446564,0.0,0.0,0.0,0.0,0.000223227654071
2018/12/16/17:23:09.767499,55063,1545002589,767180050,base_footprint,5.38611125946,0.0,0.0,0.0,0.0,0.000222882817438
2018/12/16/17:23:09.787544,55064,1545002589,787229552,base_footprint,5.38055562973,0.0,0.0,0.0,0.0,0.000445305845737
2018/12/16/17:23:09.807530,55065,1545002589,807249218,base_footprint,5.375,0.0,0.0,0.0,0.0,0.000444846050399
2018/12/16/17:23:09.827573,55066,1545002589,827284717,base_footprint,5.375,0.0,0.0,0.0,0.0,0.000667269091064
2018/12/16/17:23:09.847593,55067,1545002589,847312180,base_footprint,5.37222242355,0.0,0.0,0.0,0.0,0.00066692427415
2018/12/16/17:23:09.867602,55068,1545002589,867357614,base_footprint,5.36944437027,0.0,0.0,0.0,0.0,0.000666579398041
2018/12/16/17:23:09.887689,55069,1545002589,887404806,base_footprint,5.36944437027,0.0,0.0,0.0,0.0,0.000666579398041
2018/12/16/17:23:09.907784,55070,1545002589,907394348,base_footprint,5.36944437027,0.0,0.0,0.0,0.0,0.000666579398041
2018/12/16/17:23:09.927761,55071,1545002589,927452678,base_footprint,5.36944437027,0.0,0.0,0.0,0.0,0.0
2018/12/16/17:23:09.947745,55072,1545002589,947486277,base_footprint,5.36666679382,0.0,0.0,0.0,0.0,-0.000666234581127
2018/12/16/17:23:09.967796,55073,1545002589,967520218,base_footprint,5.36388874054,0.0,0.0,0.0,0.0,-0.00177570633278
2018/12/16/17:23:09.987805,55074,1545002589,987543638,base_footprint,5.36111116409,0.0,0.0,0.0,0.0,-0.00332772789095
2018/12/16/17:23:10.007916,55075,1545002590,7604135,base_footprint,5.36111116409,0.0,0.0,0.0,0.0,-0.00488067349643
2018/12/16/17:23:10.028002,55076,1545002590,27624961,base_footprint,5.35555553436,0.0,0.0,0.0,0.0,-0.00620533744754
2018/12/16/17:23:10.047938,55077,1545002590,47654335,base_footprint,5.35555553436,0.0,0.0,0.0,0.0,-0.00775668778492
2018/12/16/17:23:10.068068,55078,1545002590,67680008,base_footprint,5.35277795792,0.0,0.0,0.0,0.0,-0.00908171210736
2018/12/16/17:23:10.088054,55079,1545002590,87726093,base_footprint,5.34722232819,0.0,0.0,0.0,0.0,-0.00995740368805
2018/12/16/17:23:10.108019,55080,1545002590,107739139,base_footprint,5.33888912201,0.0,0.0,0.0,0.0,-0.0108256274503
2018/12/16/17:23:10.128031,55081,1545002590,127794006,base_footprint,5.33611106873,0.0,0.0,0.0,0.0,-0.0114824597738
2018/12/16/17:23:10.148256,55082,1545002590,147848192,base_footprint,5.32777786255,0.0,0.0,0.0,0.0,-0.0116850052976
2018/12/16/17:23:10.168171,55083,1545002590,167877886,base_footprint,5.32499980927,0.0,0.0,0.0,0.0,-0.0123400012539
2018/12/16/17:23:10.188340,55084,1545002590,187903615,base_footprint,5.31666660309,0.0,0.0,0.0,0.0,-0.0125407088973
2018/12/16/17:23:10.208293,55085,1545002590,207987199,base_footprint,5.31111097336,0.0,0.0,0.0,0.0,-0.0127473937494
2018/12/16/17:23:10.228327,55086,1545002590,227978031,base_footprint,5.30833339691,0.0,0.0,0.0,0.0,-0.0133997530901
2018/12/16/17:23:10.248331,55087,1545002590,248021267,base_footprint,5.30833339691,0.0,0.0,0.0,0.0,-0.0138391049214
2018/12/16/17:23:10.268481,55088,1545002590,268007581,base_footprint,5.30833339691,0.0,0.0,0.0,0.0,-0.0142784582924
2018/12/16/17:23:10.288459,55089,1545002590,288041333,base_footprint,5.30833339691,0.0,0.0,0.0,0.0,-0.0147178132521
2018/12/16/17:23:10.308383,55090,1545002590,308100274,base_footprint,5.30833339691,0.0,0.0,0.0,0.0,-0.0151571707871
2018/12/16/17:23:10.328374,55091,1545002590,328128013,base_footprint,5.30833339691,0.0,0.0,0.0,0.0,-0.0153768497151
2018/12/16/17:23:10.348488,55092,1545002590,348139136,base_footprint,5.30555534363,0.0,0.0,0.0,0.0,-0.0153688024233
2018/12/16/17:23:10.368691,55093,1545002590,368229366,base_footprint,5.30555534363,0.0,0.0,0.0,0.0,-0.0155883668124
2018/12/16/17:23:10.388476,55094,1545002590,388226773,base_footprint,5.30277776718,0.0,0.0,0.0,0.0,-0.0157996567675
2018/12/16/17:23:10.408564,55095,1545002590,408254534,base_footprint,5.29722213745,0.0,0.0,0.0,0.0,-0.0160023241376
2018/12/16/17:23:10.428517,55096,1545002590,428301639,base_footprint,5.29166650772,0.0,0.0,0.0,0.0,-0.0159855411926
2018/12/16/17:23:10.448703,55097,1545002590,448340755,base_footprint,5.28611087799,0.0,0.0,0.0,0.0,-0.0159687582476
2018/12/16/17:23:10.468701,55098,1545002590,468344347,base_footprint,5.2805557251,0.0,0.0,0.0,0.0,-0.0159519767431
2018/12/16/17:23:10.488700,55099,1545002590,488374725,base_footprint,5.27777767181,0.0,0.0,0.0,0.0,-0.0159435845504
2018/12/16/17:23:10.508710,55100,1545002590,508445822,base_footprint,5.27222204208,0.0,0.0,0.0,0.0,-0.0161449878444
2018/12/16/17:23:10.528754,55101,1545002590,528460521,base_footprint,5.26388883591,0.0,0.0,0.0,0.0,-0.0159016279081
2018/12/16/17:23:10.548888,55102,1545002590,548484972,base_footprint,5.25555562973,0.0,0.0,0.0,0.0,-0.0158764542109
2018/12/16/17:23:10.568997,55103,1545002590,568512044,base_footprint,5.25,0.0,0.0,0.0,0.0,-0.0158596712659
2018/12/16/17:23:10.588840,55104,1545002590,588573946,base_footprint,5.24722242355,0.0,0.0,0.0,0.0,-0.0160684321656
2018/12/16/17:23:10.608886,55105,1545002590,608595510,base_footprint,5.24166679382,0.0,0.0,0.0,0.0,-0.0160514193058
2018/12/16/17:23:10.628847,55106,1545002590,628620015,base_footprint,5.23888874054,0.0,0.0,0.0,0.0,-0.0160429121458
2018/12/16/17:23:10.649078,55107,1545002590,648675622,base_footprint,5.24166679382,0.0,0.0,0.0,0.0,-0.0160514193058
2018/12/16/17:23:10.668903,55108,1545002590,668665943,base_footprint,5.22499990463,0.0,0.0,0.0,0.0,-0.0157841487337
2018/12/16/17:23:10.689018,55109,1545002590,688745818,base_footprint,5.2194442749,0.0,0.0,0.0,0.0,-0.0159833678666
2018/12/16/17:23:10.709169,55110,1545002590,708751495,base_footprint,5.23333311081,0.0,0.0,0.0,0.0,-0.016025899286
2018/12/16/17:23:10.729078,55111,1545002590,728804577,base_footprint,5.24166679382,0.0,0.0,0.0,0.0,-0.0158344975686
2018/12/16/17:23:10.749108,55112,1545002590,748813070,base_footprint,5.22777795792,0.0,0.0,0.0,0.0,-0.0157925409264
2018/12/16/17:23:10.769228,55113,1545002590,768872759,base_footprint,5.21666669846,0.0,0.0,0.0,0.0,-0.0155430883444
2018/12/16/17:23:10.789197,55114,1545002590,788891440,base_footprint,5.23888874054,0.0,0.0,0.0,0.0,-0.0158261053759
2018/12/16/17:23:10.809271,55115,1545002590,808981983,base_footprint,5.24166679382,0.0,0.0,0.0,0.0,-0.0160514193058
2018/12/16/17:23:10.829249,55116,1545002590,829003694,base_footprint,5.23055553436,0.0,0.0,0.0,0.0,-0.015368008252
2018/12/16/17:23:10.849355,55117,1545002590,848991387,base_footprint,5.21666669846,0.0,0.0,0.0,0.0,-0.0151113153297
2018/12/16/17:23:10.869417,55118,1545002590,869028481,base_footprint,5.21111106873,0.0,0.0,0.0,0.0,-0.0155265353137
2018/12/16/17:23:10.889380,55119,1545002590,889081339,base_footprint,5.19999980927,0.0,0.0,0.0,0.0,-0.0152782318158
2018/12/16/17:23:10.909437,55120,1545002590,909095995,base_footprint,5.19722223282,0.0,0.0,0.0,0.0,-0.0152700709584
2018/12/16/17:23:10.929454,55121,1545002590,929127404,base_footprint,5.18888902664,0.0,0.0,0.0,0.0,-0.0154603246119
2018/12/16/17:23:10.949583,55122,1545002590,949155982,base_footprint,5.18611097336,0.0,0.0,0.0,0.0,-0.0152374247268
2018/12/16/17:23:10.969428,55123,1545002590,969188347,base_footprint,5.18055534363,0.0,0.0,0.0,0.0,-0.0152211016111
2018/12/16/17:23:10.989482,55124,1545002590,989225090,base_footprint,5.17500019073,0.0,0.0,0.0,0.0,-0.0152047798963
2018/12/16/17:23:11.009502,55125,1545002591,9251741,base_footprint,5.17222213745,0.0,0.0,0.0,0.0,-0.0151966176379
2018/12/16/17:23:11.029512,55126,1545002591,29277137,base_footprint,5.169444561,0.0,0.0,0.0,0.0,-0.0151884567805
2018/12/16/17:23:11.050010,55127,1545002591,49340124,base_footprint,5.16388893127,0.0,0.0,0.0,0.0,-0.0151721336647
2018/12/16/17:23:11.069813,55128,1545002591,69371889,base_footprint,5.16111087799,0.0,0.0,0.0,0.0,-0.0151639714064
2018/12/16/17:23:11.089712,55129,1545002591,89400710,base_footprint,5.1555557251,0.0,0.0,0.0,0.0,-0.0151476496916
2018/12/16/17:23:11.109710,55130,1545002591,109417071,base_footprint,5.15277767181,0.0,0.0,0.0,0.0,-0.0151394874332
2018/12/16/17:23:11.129700,55131,1545002591,129451067,base_footprint,5.15000009537,0.0,0.0,0.0,0.0,-0.0151313265758
2018/12/16/17:23:11.149779,55132,1545002591,149502630,base_footprint,5.15000009537,0.0,0.0,0.0,0.0,-0.0149181996642
2018/12/16/17:23:11.169784,55133,1545002591,169495801,base_footprint,5.14444446564,0.0,0.0,0.0,0.0,-0.01511500346
2018/12/16/17:23:11.189772,55134,1545002591,189555437,base_footprint,5.14166688919,0.0,0.0,0.0,0.0,-0.0148940605513
2018/12/16/17:23:11.210064,55135,1545002591,209578361,base_footprint,5.13611125946,0.0,0.0,0.0,0.0,-0.014877967349
2018/12/16/17:23:11.229910,55136,1545002591,229626595,base_footprint,5.13055562973,0.0,0.0,0.0,0.0,-0.0148618741466
2018/12/16/17:23:11.250091,55137,1545002591,249655733,base_footprint,5.125,0.0,0.0,0.0,0.0,-0.0146336890462
2018/12/16/17:23:11.270000,55138,1545002591,269682644,base_footprint,5.11666679382,0.0,0.0,0.0,0.0,-0.014609894793
2018/12/16/17:23:11.290066,55139,1545002591,289736804,base_footprint,5.11388874054,0.0,0.0,0.0,0.0,-0.0146019624675
2018/12/16/17:23:11.310080,55140,1545002591,309726777,base_footprint,5.10555553436,0.0,0.0,0.0,0.0,-0.0143668814072
2018/12/16/17:23:11.330064,55141,1545002591,329787184,base_footprint,5.09722232819,0.0,0.0,0.0,0.0,-0.0141324895634
2018/12/16/17:23:11.350203,55142,1545002591,349843991,base_footprint,5.0944442749,0.0,0.0,0.0,0.0,-0.0141247871705
2018/12/16/17:23:11.370181,55143,1545002591,369857826,base_footprint,5.080555439,0.0,0.0,0.0,0.0,-0.0138760277513
2018/12/16/17:23:11.390273,55144,1545002591,389903606,base_footprint,5.06944465637,0.0,0.0,0.0,0.0,-0.0138456819496
2018/12/16/17:23:11.410283,55145,1545002591,409895712,base_footprint,5.05555534363,0.0,0.0,0.0,0.0,-0.0138077474183
2018/12/16/17:23:11.430295,55146,1545002591,429989847,base_footprint,5.05277776718,0.0,0.0,0.0,0.0,-0.0138001612935
2018/12/16/17:23:11.450430,55147,1545002591,449995016,base_footprint,5.044444561,0.0,0.0,0.0,0.0,-0.0137774016166
2018/12/16/17:23:11.470278,55148,1545002591,470027452,base_footprint,5.03611087799,0.0,0.0,0.0,0.0,-0.0137546406374
2018/12/16/17:23:11.490845,55149,1545002591,490037335,base_footprint,5.02222204208,0.0,0.0,0.0,0.0,-0.0137167074085
2018/12/16/17:23:11.510564,55150,1545002591,510099510,base_footprint,5.01944446564,0.0,0.0,0.0,0.0,-0.0137091212836
2018/12/16/17:23:11.530387,55151,1545002591,530127920,base_footprint,5.01666688919,0.0,0.0,0.0,0.0,-0.0137015351588
2018/12/16/17:23:11.550465,55152,1545002591,550173967,base_footprint,5.00833320618,0.0,0.0,0.0,0.0,-0.0136787741795
2018/12/16/17:23:11.570482,55153,1545002591,570191125,base_footprint,5.0,0.0,0.0,0.0,0.0,-0.0136560145027
2018/12/16/17:23:11.590464,55154,1545002591,590216503,base_footprint,4.98888874054,0.0,0.0,0.0,0.0,-0.0136256673986
2018/12/16/17:23:11.610692,55155,1545002591,610228813,base_footprint,4.97777795792,0.0,0.0,0.0,0.0,-0.0135953215969
2018/12/16/17:23:11.630587,55156,1545002591,630292057,base_footprint,4.97222232819,0.0,0.0,0.0,0.0,-0.0135801480448
2018/12/16/17:23:11.650619,55157,1545002591,650312769,base_footprint,4.9694442749,0.0,0.0,0.0,0.0,-0.0135725606176
2018/12/16/17:23:11.670635,55158,1545002591,670336971,base_footprint,4.955555439,0.0,0.0,0.0,0.0,-0.0135346273887
2018/12/16/17:23:11.690700,55159,1545002591,690400435,base_footprint,4.94722223282,0.0,0.0,0.0,0.0,-0.0133071344682
2018/12/16/17:23:11.710727,55160,1545002591,710412591,base_footprint,4.94166660309,0.0,0.0,0.0,0.0,-0.0128831852661
2018/12/16/17:23:11.730783,55161,1545002591,730453289,base_footprint,4.93333339691,0.0,0.0,0.0,0.0,-0.0124531457403
2018/12/16/17:23:11.750820,55162,1545002591,750487728,base_footprint,4.93055534363,0.0,0.0,0.0,0.0,-0.0120380491637
2018/12/16/17:23:11.771654,55163,1545002591,770981993,base_footprint,4.91666650772,0.0,0.0,0.0,0.0,-0.0113937414166
2018/12/16/17:23:11.791337,55164,1545002591,790999129,base_footprint,4.9055557251,0.0,0.0,0.0,0.0,-0.010961982874
2018/12/16/17:23:11.811411,55165,1545002591,810992590,base_footprint,4.90277767181,0.0,0.0,0.0,0.0,-0.0103471052138
2018/12/16/17:23:11.831363,55166,1545002591,830982429,base_footprint,4.90000009537,0.0,0.0,0.0,0.0,-0.00973292173431
2018/12/16/17:23:11.851281,55167,1545002591,850984470,base_footprint,4.88333320618,0.0,0.0,0.0,0.0,-0.00909356617189
2018/12/16/17:23:11.871816,55168,1545002591,871013067,base_footprint,4.87222242355,0.0,0.0,0.0,0.0,-0.00866962943377
2018/12/16/17:23:11.891427,55169,1545002591,891008295,base_footprint,4.87222242355,0.0,0.0,0.0,0.0,-0.00846800690801
2018/12/16/17:23:11.911312,55170,1545002591,910984490,base_footprint,4.86388874054,0.0,0.0,0.0,0.0,-0.00825224539689
2018/12/16/17:23:11.931233,55171,1545002591,930997142,base_footprint,4.85833311081,0.0,0.0,0.0,0.0,-0.00804177222583
2018/12/16/17:23:11.951390,55172,1545002591,950993364,base_footprint,4.85277795792,0.0,0.0,0.0,0.0,-0.00823339445074
2018/12/16/17:23:11.972647,55173,1545002591,970984829,base_footprint,4.84722232819,0.0,0.0,0.0,0.0,-0.00822396857315
2018/12/16/17:23:11.991518,55174,1545002591,990981593,base_footprint,4.84722232819,0.0,0.0,0.0,0.0,-0.00842455630952
2018/12/16/17:23:12.011472,55175,1545002592,10985177,base_footprint,4.84166669846,0.0,0.0,0.0,0.0,-0.00861525859627
2018/12/16/17:23:12.031753,55176,1545002592,30984117,base_footprint,4.83333349228,0.0,0.0,0.0,0.0,-0.0088004448099
2018/12/16/17:23:12.051237,55177,1545002592,50991570,base_footprint,4.82777786255,0.0,0.0,0.0,0.0,-0.00899011302377
2018/12/16/17:23:12.071882,55178,1545002592,71013196,base_footprint,4.82222223282,0.0,0.0,0.0,0.0,-0.00897976753137
