time,.data
2018/12/16/17:23:15.537266,0.518171552544
2018/12/16/17:23:15.557235,0.524951177267
2018/12/16/17:23:15.577485,0.526128554027
2018/12/16/17:23:15.597328,0.521918236904
2018/12/16/17:23:15.617258,0.512528361889
2018/12/16/17:23:15.637432,0.498157225752
2018/12/16/17:23:15.657351,0.511049042436
2018/12/16/17:23:15.677387,0.507418706529
2018/12/16/17:23:15.697738,0.503927998925
2018/12/16/17:23:15.717844,0.500572466301
2018/12/16/17:23:15.737458,0.502686568796
2018/12/16/17:23:15.757587,0.510061769817
2018/12/16/17:23:15.777559,0.517154226255
2018/12/16/17:23:15.797616,0.518630568752
2018/12/16/17:23:15.817620,0.514709552672
2018/12/16/17:23:15.837636,0.51093842791
2018/12/16/17:23:15.857670,0.512653839573
2018/12/16/17:23:15.877690,0.51430419086
2018/12/16/17:23:15.897819,0.521232560263
2018/12/16/17:23:15.917846,0.517211467588
2018/12/16/17:23:15.937795,0.518685608494
2018/12/16/17:23:15.957877,0.514761558508
2018/12/16/17:23:15.977875,0.516330843681
2018/12/16/17:23:15.998080,0.507155868405
2018/12/16/17:23:16.017960,0.492991366633
2018/12/16/17:23:16.037972,0.495397966879
2018/12/16/17:23:16.057993,0.492369595416
2018/12/16/17:23:16.078004,0.489458616773
2018/12/16/17:23:16.098361,0.486658681852
2018/12/16/17:23:16.118210,0.483966436736
2018/12/16/17:23:16.138173,0.48672014967
2018/12/16/17:23:16.158505,0.489367950568
2018/12/16/17:23:16.178212,0.48657150281
2018/12/16/17:23:16.198283,0.483882610734
2018/12/16/17:23:16.218519,0.475955644418
2018/12/16/17:23:16.238327,0.468333561421
2018/12/16/17:23:16.258316,0.466346128629
2018/12/16/17:23:16.278343,0.459093642394
2018/12/16/17:23:16.298404,0.452120097937
2018/12/16/17:23:16.318457,0.434730863401
2018/12/16/17:23:16.338563,0.428694348905
2018/12/16/17:23:16.358583,0.422889091049
2018/12/16/17:23:16.378579,0.406624126009
2018/12/16/17:23:16.398901,0.401668639875
2018/12/16/17:23:16.418956,0.386219846033
2018/12/16/17:23:16.438798,0.382049139898
2018/12/16/17:23:16.458904,0.383380338703
2018/12/16/17:23:16.478698,0.379318844388
2018/12/16/17:23:16.498932,0.370072068226
2018/12/16/17:23:16.518866,0.366522430468
2018/12/16/17:23:16.538797,0.363108400244
2018/12/16/17:23:16.558971,0.354485102704
2018/12/16/17:23:16.578872,0.346192553458
2018/12/16/17:23:16.599101,0.338219865409
2018/12/16/17:23:16.618962,0.319868998887
2018/12/16/17:23:16.638969,0.318250248411
2018/12/16/17:23:16.659116,0.316693757568
2018/12/16/17:23:16.679151,0.304513228431
2018/12/16/17:23:16.699069,0.287458771023
2018/12/16/17:23:16.719283,0.281745074606
2018/12/16/17:23:16.739130,0.265566315422
2018/12/16/17:23:16.759230,0.255352226367
2018/12/16/17:23:16.779441,0.256214890219
2018/12/16/17:23:16.799646,0.251702881525
2018/12/16/17:23:16.819379,0.236679591305
2018/12/16/17:23:16.839670,0.24360284359
2018/12/16/17:23:16.859349,0.234233503452
2018/12/16/17:23:16.879496,0.235907508883
2018/12/16/17:23:16.899800,0.237518046484
2018/12/16/17:23:16.921988,0.233725147164
2018/12/16/17:23:16.939501,0.224735718427
2018/12/16/17:23:16.959512,0.221433530116
2018/12/16/17:23:16.979593,0.218259266041
2018/12/16/17:23:16.999693,0.209864678886
2018/12/16/17:23:17.019672,0.201792960467
2018/12/16/17:23:17.039832,0.194031692757
2018/12/16/17:23:17.059702,0.181226525182
2018/12/16/17:23:17.079978,0.174256274214
2018/12/16/17:23:17.099892,0.167554109821
2018/12/16/17:23:17.119864,0.155768227815
2018/12/16/17:23:17.139861,0.155118635297
2018/12/16/17:23:17.159986,0.149152533939
2018/12/16/17:23:17.180192,0.143415898018
2018/12/16/17:23:17.200068,0.143242312102
2018/12/16/17:23:17.220387,0.137732992405
2018/12/16/17:23:17.240153,0.137777062787
2018/12/16/17:23:17.259964,0.132477944987
2018/12/16/17:23:17.280022,0.132724132577
2018/12/16/17:23:17.300291,0.127619358248
2018/12/16/17:23:17.320569,0.117369428225
2018/12/16/17:23:17.340562,0.112855219448
2018/12/16/17:23:17.360224,0.108514634084
2018/12/16/17:23:17.380980,0.104340994312
2018/12/16/17:23:17.400667,0.100327879146
2018/12/16/17:23:17.420609,0.0964691145633
2018/12/16/17:23:17.440756,0.0874172708368
2018/12/16/17:23:17.460733,0.0787126579513
2018/12/16/17:23:17.480767,0.0756852480301
2018/12/16/17:23:17.500452,0.0674327837856
2018/12/16/17:23:17.520542,0.0594968050176
2018/12/16/17:23:17.540683,0.062550876524
2018/12/16/17:23:17.561178,0.0548026634198
2018/12/16/17:23:17.580752,0.0526948686729
2018/12/16/17:23:17.600891,0.0560105531156
2018/12/16/17:23:17.621293,0.0538563010727
2018/12/16/17:23:17.640849,0.0464424947167
2018/12/16/17:23:17.660639,0.0446562449199
2018/12/16/17:23:17.682156,0.0429386970384
2018/12/16/17:23:17.701221,0.0412872086907
2018/12/16/17:23:17.720780,0.0343577459593
2018/12/16/17:23:17.740809,0.0330362941916
2018/12/16/17:23:17.760824,0.0210817641646
2018/12/16/17:23:17.781250,0.0149294339149
2018/12/16/17:23:17.801306,0.00367132159085
2018/12/16/17:23:17.820941,-0.0231791829068
2018/12/16/17:23:17.840873,-0.022287675872
2018/12/16/17:23:17.861232,-0.0214304575692
2018/12/16/17:23:17.881326,-0.0259486193621
2018/12/16/17:23:17.901150,-0.0249505955405
2018/12/16/17:23:17.921142,-0.0239909572505
2018/12/16/17:23:17.941127,-0.0284097212919
2018/12/16/17:23:17.961172,-0.0219755465373
2018/12/16/17:23:17.981607,-0.0211303332089
2018/12/16/17:23:18.001852,-0.0203176280855
2018/12/16/17:23:18.021528,-0.0195361808515
2018/12/16/17:23:18.041795,-0.0187847892802
2018/12/16/17:23:18.061415,-0.0180622973849
2018/12/16/17:23:18.081455,-0.0173675936393
2018/12/16/17:23:18.101703,-0.0220411024349
2018/12/16/17:23:18.121373,-0.0265357778869
2018/12/16/17:23:18.141792,-0.0308566642115
2018/12/16/17:23:18.161527,-0.0403537727615
2018/12/16/17:23:18.181436,-0.0441431977447
2018/12/16/17:23:18.201969,-0.0584716959352
2018/12/16/17:23:18.221636,-0.0722481810468
2018/12/16/17:23:18.242118,-0.0748108980191
2018/12/16/17:23:18.261901,-0.0772759659485
2018/12/16/17:23:18.281714,-0.0796453065785
2018/12/16/17:23:18.301836,-0.0765820255562
2018/12/16/17:23:18.322252,-0.0682950698684
2018/12/16/17:23:18.341823,-0.0656683364119
2018/12/16/17:23:18.362013,-0.0631426311653
2018/12/16/17:23:18.382202,-0.0553716582673
2018/12/16/17:23:18.401901,-0.0585843892641
2018/12/16/17:23:18.421986,-0.0616726366896
2018/12/16/17:23:18.441937,-0.0593006122015
2018/12/16/17:23:18.461971,-0.0677037227519
2018/12/16/17:23:18.482663,-0.0704412265817
2018/12/16/17:23:18.502975,-0.0730743587972
2018/12/16/17:23:18.522322,-0.0756052997022
2018/12/16/17:23:18.543894,-0.0887237170481
2018/12/16/17:23:18.562191,-0.0959942527252
2018/12/16/17:23:18.582990,-0.102986069409
2018/12/16/17:23:18.602243,-0.104367476901
2018/12/16/17:23:18.622410,-0.10569483634
2018/12/16/17:23:18.642540,-0.101629650327
2018/12/16/17:23:18.662331,-0.0977208176221
2018/12/16/17:23:18.682628,-0.0779369281429
2018/12/16/17:23:18.704410,-0.0589139574898
2018/12/16/17:23:18.722405,-0.0459641327205
2018/12/16/17:23:18.742696,-0.044196281462
2018/12/16/17:23:18.762843,-0.0424964244827
2018/12/16/17:23:18.783424,-0.040861946618
2018/12/16/17:23:18.803192,-0.044631826453
2018/12/16/17:23:18.823130,-0.0482576279042
2018/12/16/17:23:18.843719,-0.0464015652925
2018/12/16/17:23:18.863101,-0.0446168897043
2018/12/16/17:23:18.883386,-0.0429008554849
2018/12/16/17:23:18.903471,-0.0412508225816
2018/12/16/17:23:18.922900,-0.028980349155
2018/12/16/17:23:18.943073,-0.0332072135077
2018/12/16/17:23:18.962863,-0.0319300129882
2018/12/16/17:23:18.983345,-0.0307019355656
2018/12/16/17:23:19.003275,-0.0188371885626
2018/12/16/17:23:19.022957,-0.0127711881438
2018/12/16/17:23:19.042978,-0.00693757843888
2018/12/16/17:23:19.063056,0.0040122378339
2018/12/16/17:23:19.083170,0.0145418243215
2018/12/16/17:23:19.103293,0.019324933547
2018/12/16/17:23:19.123134,0.0185816668721
2018/12/16/17:23:19.143325,0.0285508907044
2018/12/16/17:23:19.163357,0.0327942726899
2018/12/16/17:23:19.183295,0.0368744476759
2018/12/16/17:23:19.203202,0.0354561996883
2018/12/16/17:23:19.223529,0.0287510065339
2018/12/16/17:23:19.243674,0.0329866917567
2018/12/16/17:23:19.263361,0.0424018761704
2018/12/16/17:23:19.283519,0.0461134449401
2018/12/16/17:23:19.303705,0.0496813440704
2018/12/16/17:23:19.323416,0.0531129333055
2018/12/16/17:23:19.343542,0.0564116213448
2018/12/16/17:23:19.363645,0.0595834367672
2018/12/16/17:23:19.383935,0.0679756694497
2018/12/16/17:23:19.403528,0.0707036307856
2018/12/16/17:23:19.424042,0.0786672467036
2018/12/16/17:23:19.443756,0.0916678968572
2018/12/16/17:23:19.464086,0.0934837016829
2018/12/16/17:23:19.483802,0.100572078022
2018/12/16/17:23:19.503658,0.107387824503
2018/12/16/17:23:19.523799,0.108599016727
2018/12/16/17:23:19.546685,0.109764541629
2018/12/16/17:23:19.563823,0.105542828489
2018/12/16/17:23:19.583884,0.106824982099
2018/12/16/17:23:19.603983,0.108058739102
2018/12/16/17:23:19.624138,0.0985602235908
2018/12/16/17:23:19.644117,0.105453349088
2018/12/16/17:23:19.664592,0.101397451046
2018/12/16/17:23:19.684701,0.10818145241
2018/12/16/17:23:19.704357,0.114704530645
2018/12/16/17:23:19.727000,0.115634311094
2018/12/16/17:23:19.744390,0.116528330757
2018/12/16/17:23:19.764501,0.122730375209
2018/12/16/17:23:19.784574,0.123352386323
2018/12/16/17:23:19.804315,0.1292919671
2018/12/16/17:23:19.826021,0.135002185467
2018/12/16/17:23:19.844465,0.129809793718
2018/12/16/17:23:19.864619,0.130159519506
2018/12/16/17:23:19.884482,0.119810973979
2018/12/16/17:23:19.904456,0.115202859595
2018/12/16/17:23:19.924835,0.11077198038
2018/12/16/17:23:19.944892,0.10117002643
2018/12/16/17:23:19.964603,0.0919373784007
2018/12/16/17:23:19.984629,0.104426721879
2018/12/16/17:23:20.004599,0.105751802666
2018/12/16/17:23:20.024857,0.0963429324735
2018/12/16/17:23:20.044742,0.0979789282371
2018/12/16/17:23:20.064748,0.0995529180812
2018/12/16/17:23:20.084953,0.10106545286
2018/12/16/17:23:20.104703,0.107862223385
2018/12/16/17:23:20.125387,0.109055169498
2018/12/16/17:23:20.144731,0.104860739902
2018/12/16/17:23:20.165197,0.106170044682
2018/12/16/17:23:20.185229,0.102086581425
2018/12/16/17:23:20.204969,0.0981601744472
2018/12/16/17:23:20.224909,0.0943847831223
2018/12/16/17:23:20.244969,0.0854121889951
2018/12/16/17:23:20.265001,0.082127104803
2018/12/16/17:23:20.285377,0.0736268768365
2018/12/16/17:23:20.305092,0.0601111705539
2018/12/16/17:23:20.325189,0.0524577092892
2018/12/16/17:23:20.345114,0.0504401050858
2018/12/16/17:23:20.365160,0.0378161977167
2018/12/16/17:23:20.385428,0.0363617285737
2018/12/16/17:23:20.405214,0.0349632005517
2018/12/16/17:23:20.425193,0.028276051908
2018/12/16/17:23:20.445325,0.02718851145
2018/12/16/17:23:20.465638,0.0208013063047
2018/12/16/17:23:20.485336,0.0200012560622
2018/12/16/17:23:20.505374,0.0138904838165
2018/12/16/17:23:20.525467,0.008013824278
2018/12/16/17:23:20.545387,0.0130480104283
2018/12/16/17:23:20.566902,0.00186226054597
2018/12/16/17:23:20.585985,0.00713212830677
2018/12/16/17:23:20.605632,0.00151632251317
2018/12/16/17:23:20.625599,-0.0145683110718
2018/12/16/17:23:20.645719,-0.0193494845816
2018/12/16/17:23:20.665750,-0.0292891769635
2018/12/16/17:23:20.685769,-0.0388465734846
2018/12/16/17:23:20.705963,-0.0426939676708
2018/12/16/17:23:20.725788,-0.0410518919912
2018/12/16/17:23:20.745829,-0.0448144662348
2018/12/16/17:23:20.766080,-0.048433243079
2018/12/16/17:23:20.785954,-0.0412280158766
2018/12/16/17:23:20.805941,-0.0396423229583
2018/12/16/17:23:20.826141,-0.0488015215565
2018/12/16/17:23:20.845990,-0.0522669501191
2018/12/16/17:23:20.866460,-0.0555981759732
2018/12/16/17:23:20.886012,-0.0588021947506
2018/12/16/17:23:20.906063,-0.0672235582084
2018/12/16/17:23:20.926424,-0.0699804468998
2018/12/16/17:23:20.946148,-0.0726303844162
2018/12/16/17:23:20.966958,-0.0751793182534
2018/12/16/17:23:20.986153,-0.066945395852
2018/12/16/17:23:21.006220,-0.0803968864229
2018/12/16/17:23:21.026336,-0.0986715881437
2018/12/16/17:23:21.046746,-0.0948765270613
2018/12/16/17:23:21.066566,-0.0912274298666
2018/12/16/17:23:21.086453,-0.103744079058
2018/12/16/17:23:21.106375,-0.105096332332
2018/12/16/17:23:21.126476,-0.0957117555428
2018/12/16/17:23:21.146818,-0.0920305341758
2018/12/16/17:23:21.167059,-0.0671240085858
2018/12/16/17:23:21.186668,-0.0591999057869
2018/12/16/17:23:21.207011,-0.0569229863336
2018/12/16/17:23:21.226991,-0.0600760508663
2018/12/16/17:23:21.246676,-0.0577654335253
2018/12/16/17:23:21.266925,-0.055543686082
2018/12/16/17:23:21.286830,-0.0587488836299
2018/12/16/17:23:21.306690,-0.0564893111826
2018/12/16/17:23:21.326709,-0.0489751522015
2018/12/16/17:23:21.346874,-0.0470914925014
2018/12/16/17:23:21.366920,-0.0452802812513
2018/12/16/17:23:21.387187,-0.0435387319724
2018/12/16/17:23:21.406966,-0.0311802620308
2018/12/16/17:23:21.426930,-0.0299810211834
2018/12/16/17:23:21.446940,-0.0288279049841
2018/12/16/17:23:21.467041,-0.0170352360804
2018/12/16/17:23:21.486944,-0.0163800346927
2018/12/16/17:23:21.507113,-0.0157500333584
2018/12/16/17:23:21.527074,0.000881133649188
2018/12/16/17:23:21.547172,0.0061896540544
2018/12/16/17:23:21.567196,0.0219769869307
2018/12/16/17:23:21.587224,0.0371571146963
2018/12/16/17:23:21.607224,0.0410704050613
2018/12/16/17:23:21.627313,0.0501737604302
2018/12/16/17:23:21.647333,0.0535864105746
2018/12/16/17:23:21.667733,0.0515253947833
2018/12/16/17:23:21.687400,0.0548851419965
2018/12/16/17:23:21.707460,0.0581165851576
2018/12/16/17:23:21.727430,0.0558813318823
2018/12/16/17:23:21.747532,0.0590735430532
2018/12/16/17:23:21.767439,0.0621429768714
2018/12/16/17:23:21.787740,0.0597528623764
2018/12/16/17:23:21.807550,0.0681385786892
2018/12/16/17:23:21.827603,0.0762017674516
2018/12/16/17:23:21.847603,0.0786133404029
2018/12/16/17:23:21.867732,0.0862727367202
2018/12/16/17:23:21.887708,0.093638457866
2018/12/16/17:23:21.907724,0.100720882045
2018/12/16/17:23:21.927782,0.107530905293
2018/12/16/17:23:21.947849,0.124762907898
2018/12/16/17:23:21.967857,0.135989731011
2018/12/16/17:23:21.987854,0.152127163396
2018/12/16/17:23:22.007902,0.151617611817
2018/12/16/17:23:22.027875,0.140444672042
2018/12/16/17:23:22.047933,0.172436157035
2018/12/16/17:23:22.067985,0.171145490316
2018/12/16/17:23:22.087991,0.164562971457
2018/12/16/17:23:22.108081,0.158233626401
2018/12/16/17:23:22.128077,0.15748921086
2018/12/16/17:23:22.148174,0.15677434368
2018/12/16/17:23:22.168243,0.166769957725
2018/12/16/17:23:22.188304,0.176381125075
2018/12/16/17:23:22.208247,0.190965042304
2018/12/16/17:23:22.228431,0.194304136312
2018/12/16/17:23:22.248367,0.218881693287
2018/12/16/17:23:22.268525,0.22114706995
2018/12/16/17:23:22.288322,0.228667726902
2018/12/16/17:23:22.308548,0.235898210822
2018/12/16/17:23:22.328426,0.242850599207
2018/12/16/17:23:22.348997,0.238852601707
2018/12/16/17:23:22.368544,0.235007456346
2018/12/16/17:23:22.388641,0.231310201191
2018/12/16/17:23:22.408596,0.233097558319
2018/12/16/17:23:22.428555,0.229474677775
2018/12/16/17:23:22.448657,0.22064872863
2018/12/16/17:23:22.468683,0.217503732234
2018/12/16/17:23:22.488721,0.214479697237
2018/12/16/17:23:22.508713,0.211572888274
2018/12/16/17:23:22.528885,0.214119372821
2018/12/16/17:23:22.549184,0.216567915656
2018/12/16/17:23:22.568834,0.218921366771
2018/12/16/17:23:22.588897,0.226527627691
2018/12/16/17:23:22.609012,0.228498929953
2018/12/16/17:23:22.628983,0.225052002737
2018/12/16/17:23:22.650325,0.227080059805
2018/12/16/17:23:22.669058,0.223687704518
2018/12/16/17:23:22.689119,0.220426741428
2018/12/16/17:23:22.709022,0.222631776167
2018/12/16/17:23:22.729183,0.214069015545
2018/12/16/17:23:22.749205,0.205835591871
2018/12/16/17:23:22.769225,0.197918838337
2018/12/16/17:23:22.789273,0.179623588991
2018/12/16/17:23:22.809202,0.178056482581
2018/12/16/17:23:22.829315,0.176549649494
2018/12/16/17:23:22.849400,0.164417785194
2018/12/16/17:23:22.869323,0.158094024225
2018/12/16/17:23:22.889410,0.162697388159
2018/12/16/17:23:22.909459,0.167123699634
2018/12/16/17:23:22.929522,0.160695865033
2018/12/16/17:23:22.949486,0.159856748005
2018/12/16/17:23:22.969722,0.153708411544
2018/12/16/17:23:22.989597,0.153138959722
2018/12/16/17:23:23.009549,0.147248999733
2018/12/16/17:23:23.029712,0.125559263178
2018/12/16/17:23:23.049741,0.131413964075
2018/12/16/17:23:23.069699,0.142384977335
2018/12/16/17:23:23.089704,0.12088323556
2018/12/16/17:23:23.109742,0.110892387179
2018/12/16/17:23:23.129815,0.111968788531
2018/12/16/17:23:23.149850,0.102320803498
2018/12/16/17:23:23.169897,0.103726881145
2018/12/16/17:23:23.189861,0.0997373857167
2018/12/16/17:23:23.209947,0.0905598392535
2018/12/16/17:23:23.230051,0.087076768513
2018/12/16/17:23:23.250147,0.0837276620317
2018/12/16/17:23:23.269997,0.0805073673382
2018/12/16/17:23:23.290090,0.0827524232993
2018/12/16/17:23:23.310095,0.0742281446214
2018/12/16/17:23:23.330250,0.0713732159821
2018/12/16/17:23:23.350159,0.0739695854569
2018/12/16/17:23:23.370165,0.0604406980735
2018/12/16/17:23:23.390353,0.0687999591672
2018/12/16/17:23:23.410244,0.0661538068916
2018/12/16/17:23:23.430299,0.058267936537
2018/12/16/17:23:23.450471,0.0506844518939
2018/12/16/17:23:23.470432,0.0433935567316
2018/12/16/17:23:23.490666,0.0363821636194
2018/12/16/17:23:23.510512,0.0242998633012
2018/12/16/17:23:23.530415,0.0180228430133
2018/12/16/17:23:23.550639,0.00664575341622
2018/12/16/17:23:23.570515,0.00639014751559
2018/12/16/17:23:23.590590,0.00614437261115
2018/12/16/17:23:23.610667,0.00056655742123
2018/12/16/17:23:23.630660,0.000544766751183
2018/12/16/17:23:23.650731,0.00052381418383
2018/12/16/17:23:23.670728,-0.00483782568196
2018/12/16/17:23:23.690844,-0.00999416562437
2018/12/16/17:23:23.710894,-0.0149512678052
2018/12/16/17:23:23.730878,-0.0143762190435
2018/12/16/17:23:23.750880,-0.0138232875418
2018/12/16/17:23:23.770917,-0.0132916226364
2018/12/16/17:23:23.790903,-0.0127804063811
2018/12/16/17:23:23.810891,-0.0229727556169
2018/12/16/17:23:23.831141,-0.0327730914205
2018/12/16/17:23:23.851281,-0.0368540810708
2018/12/16/17:23:23.871115,-0.0407790265751
2018/12/16/17:23:23.891102,-0.0445520956425
2018/12/16/17:23:23.911163,-0.0535224568298
2018/12/16/17:23:23.931145,-0.0514639007978
2018/12/16/17:23:23.951514,-0.0494845199979
2018/12/16/17:23:23.971131,-0.0422397760624
2018/12/16/17:23:23.994298,-0.0459566624571
2018/12/16/17:23:24.011274,-0.0602144950102
2018/12/16/17:23:24.031220,-0.0739248663828
2018/12/16/17:23:24.051347,-0.0710816022911
2018/12/16/17:23:24.071449,-0.046979887856
2018/12/16/17:23:24.091476,-0.0505144622587
2018/12/16/17:23:24.111550,-0.059255501653
2018/12/16/17:23:24.132368,-0.0569764438971
2018/12/16/17:23:24.151426,-0.0654689455362
2018/12/16/17:23:24.171600,-0.105685605484
2018/12/16/17:23:24.192148,-0.122988581159
2018/12/16/17:23:24.211626,-0.107574347787
2018/12/16/17:23:24.231764,-0.0980953797056
2018/12/16/17:23:24.251763,-0.11034787698
2018/12/16/17:23:24.271785,-0.111446138026
2018/12/16/17:23:24.291666,-0.112501241269
2018/12/16/17:23:24.312225,-0.108174270451
2018/12/16/17:23:24.331857,-0.109355214753
2018/12/16/17:23:24.352062,-0.105149244955
2018/12/16/17:23:24.371805,-0.106447453387
2018/12/16/17:23:24.391889,-0.107694813731
2018/12/16/17:23:24.412216,-0.108895115672
2018/12/16/17:23:24.432067,-0.104706841992
2018/12/16/17:23:24.452079,-0.111363559089
2018/12/16/17:23:24.472135,-0.112421838444
2018/12/16/17:23:24.492217,-0.113439414747
2018/12/16/17:23:24.512137,-0.109076360334
2018/12/16/17:23:24.533551,-0.110223525867
2018/12/16/17:23:24.552297,-0.127351049147
2018/12/16/17:23:24.572369,-0.127795342033
2018/12/16/17:23:24.592406,-0.144247943225
2018/12/16/17:23:24.612549,-0.138699945409
2018/12/16/17:23:24.632953,-0.133365332124
2018/12/16/17:23:24.652303,-0.128235896273
2018/12/16/17:23:24.672432,-0.112619843089
2018/12/16/17:23:24.692524,-0.108288310662
2018/12/16/17:23:24.712426,-0.0987809654761
2018/12/16/17:23:24.733324,-0.0842977942458
2018/12/16/17:23:24.752740,-0.0863979815511
2018/12/16/17:23:24.772941,-0.0777325720997
2018/12/16/17:23:24.792456,-0.0747428577882
2018/12/16/17:23:24.812850,-0.0718681324887
2018/12/16/17:23:24.832779,-0.0744463837077
2018/12/16/17:23:24.852716,-0.0769245544238
2018/12/16/17:23:24.872853,-0.0793083278762
2018/12/16/17:23:24.892802,-0.0869419109006
2018/12/16/17:23:24.912866,-0.088939484417
2018/12/16/17:23:24.933322,-0.0908602281828
2018/12/16/17:23:24.952890,-0.0873656040219
2018/12/16/17:23:24.973338,-0.0893477986435
2018/12/16/17:23:24.993143,-0.0912528380159
2018/12/16/17:23:25.013038,-0.0877431134769
2018/12/16/17:23:25.032898,-0.0843683783431
2018/12/16/17:23:25.052909,-0.0971497542029
2018/12/16/17:23:25.073238,-0.0934132251951
2018/12/16/17:23:25.092942,-0.0737940953531
2018/12/16/17:23:25.113383,-0.0709558609164
2018/12/16/17:23:25.133481,-0.0735691995037
2018/12/16/17:23:25.153370,-0.0653972047464
2018/12/16/17:23:25.173155,-0.0682243378018
2018/12/16/17:23:25.193170,-0.0709418179758
2018/12/16/17:23:25.213366,-0.0735556966761
2018/12/16/17:23:25.233501,-0.0760681245858
2018/12/16/17:23:25.253358,-0.0731424274863
2018/12/16/17:23:25.273295,-0.0703292571984
2018/12/16/17:23:25.293323,-0.078308189095
2018/12/16/17:23:25.313409,-0.0752963356683
2018/12/16/17:23:25.333859,-0.067057912597
2018/12/16/17:23:25.353384,-0.0591372689461
2018/12/16/17:23:25.373409,-0.056862758602
2018/12/16/17:23:25.393535,-0.0600172225914
2018/12/16/17:23:25.413584,-0.05236737471
2018/12/16/17:23:25.434001,-0.045011751747
2018/12/16/17:23:25.453582,-0.043280530526
2018/12/16/17:23:25.473595,-0.0469573879029
2018/12/16/17:23:25.493599,-0.0504928276885
2018/12/16/17:23:25.513689,-0.0485507958543
2018/12/16/17:23:25.534166,-0.0466834575522
2018/12/16/17:23:25.553831,-0.0555718432814
2018/12/16/17:23:25.573751,-0.064118368021
2018/12/16/17:23:25.593866,-0.0616522769433
2018/12/16/17:23:25.613807,-0.0699649388497
2018/12/16/17:23:25.633893,-0.0726154728296
2018/12/16/17:23:25.653893,-0.0644810768621
2018/12/16/17:23:25.674066,-0.0620010354443
2018/12/16/17:23:25.693957,-0.054273970074
2018/12/16/17:23:25.714134,-0.0468450165201
2018/12/16/17:23:25.734124,-0.0450432851155
2018/12/16/17:23:25.754145,-0.0433108510726
2018/12/16/17:23:25.774469,-0.0363035559418
2018/12/16/17:23:25.794199,-0.0349072653287
2018/12/16/17:23:25.814199,-0.0389061713671
2018/12/16/17:23:25.834265,-0.0374097801606
2018/12/16/17:23:25.854429,-0.0359709424622
2018/12/16/17:23:25.874686,-0.0345874446751
2018/12/16/17:23:25.894379,-0.0332571583415
2018/12/16/17:23:25.914404,-0.0426619401942
2018/12/16/17:23:25.934395,-0.046362589507
2018/12/16/17:23:25.954474,-0.0499218231484
2018/12/16/17:23:25.974808,-0.0426593428664
2018/12/16/17:23:25.994516,-0.04101859891
2018/12/16/17:23:26.014858,-0.0447833706513
2018/12/16/17:23:26.034622,-0.0323770299912
2018/12/16/17:23:26.055323,-0.0204478562796
2018/12/16/17:23:26.075181,-0.0196614002688
2018/12/16/17:23:26.094877,-0.0135636993998
2018/12/16/17:23:26.115421,-0.0130420186536
2018/12/16/17:23:26.134833,-0.0125404025516
2018/12/16/17:23:26.155281,-0.00671566921555
2018/12/16/17:23:26.174898,-0.0117997844067
2018/12/16/17:23:26.195580,-0.0113459465449
2018/12/16/17:23:26.215157,-0.0109095639855
2018/12/16/17:23:26.235196,-0.0104899653706
2018/12/16/17:23:26.255398,-0.0100865051641
2018/12/16/17:23:26.275071,-0.0150400558242
2018/12/16/17:23:26.295274,-0.019803085305
2018/12/16/17:23:26.315528,-0.0136999350115
2018/12/16/17:23:26.335484,-0.0185145076005
2018/12/16/17:23:26.355313,-0.0231448213153
2018/12/16/17:23:26.375322,-0.0222546358801
2018/12/16/17:23:26.395400,-0.0107147850189
2018/12/16/17:23:26.415359,-0.0103026779028
2018/12/16/17:23:26.435349,-0.0152479142268
2018/12/16/17:23:26.455315,-0.0200038661482
2018/12/16/17:23:26.475562,-0.019234486681
2018/12/16/17:23:26.495751,-0.0184946987317
2018/12/16/17:23:26.515677,-0.0231248573315
2018/12/16/17:23:26.535501,-0.0222354397419
2018/12/16/17:23:26.555500,-0.021380230521
2018/12/16/17:23:26.575512,-0.0259003241235
2018/12/16/17:23:26.595494,-0.0195617476501
2018/12/16/17:23:26.615635,-0.0294932760678
2018/12/16/17:23:26.635513,-0.0337013294569
2018/12/16/17:23:26.655608,-0.0377466176442
2018/12/16/17:23:26.675620,-0.0416363178243
2018/12/16/17:23:26.695679,-0.0346934278185
2018/12/16/17:23:26.715728,-0.0387005583765
2018/12/16/17:23:26.735752,-0.037212075362
2018/12/16/17:23:26.755802,-0.0357808416943
2018/12/16/17:23:26.775802,-0.0290631623088
2018/12/16/17:23:26.795911,-0.0279453483739
2018/12/16/17:23:26.816055,-0.032212020449
2018/12/16/17:23:26.835862,-0.0256316034192
2018/12/16/17:23:26.856005,-0.0246457725184
2018/12/16/17:23:26.875952,-0.0183563650244
2018/12/16/17:23:26.895989,-0.0229918441514
2018/12/16/17:23:26.916169,-0.0221075424533
2018/12/16/17:23:26.936141,-0.0265987455253
2018/12/16/17:23:26.956060,-0.0255757168513
2018/12/16/17:23:26.976154,-0.0245920354339
2018/12/16/17:23:26.996263,-0.0183046947508
2018/12/16/17:23:27.016921,-0.0389684746843
2018/12/16/17:23:27.036274,-0.0428111803629
2018/12/16/17:23:27.056343,-0.0358231033364
2018/12/16/17:23:27.076378,-0.039786784836
2018/12/16/17:23:27.096652,-0.0382565238808
2018/12/16/17:23:27.116567,-0.0528105156099
2018/12/16/17:23:27.136459,-0.0561217520935
2018/12/16/17:23:27.156444,-0.0325954165121
2018/12/16/17:23:27.176862,-0.0366841568072
